PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
IA5225101,UNIVERSITY WATER SYSTEM,Region 7,Iowa,Community water system,26684,IOWA CITY,Johnson,14,23,6
IA7038800,RANCHO VALLEY HOMEOWNERS ASSOC,Region 7,Iowa,Community water system,97,MONTPELIER,Muscatine,7,19,7
IA0844006,XENIA RWD (BOONE),Region 7,Iowa,Community water system,3898,LUTHER,Boone,29,17,7
IA3368890,ST. LUKE CHURCH,Region 7,Iowa,Transient non-community system,72,SAINT LUCAS,Fayette,6,5,12
IA6545020,MALVERN WATER SUPPLY,Region 7,Iowa,Community water system,1142,MALVERN,Mills,16,13,6
IA7234069,MELVIN WATERWORKS,Region 7,Iowa,Community water system,214,MELVIN,Osceola,9,0,7
IA1716302,GRANDVIEW CIRCLE WATER ASSOCIATION,Region 7,Iowa,Transient non-community system,48,CLEAR LAKE,Cerro Gordo,6,4,11
IA3113200,JIMI B,Region 7,Iowa,Transient non-community system,35,BERNARD,Jackson,7,27,4
IA7838715,DOT-4 (I-680 RA 023S LOVELAND),Region 7,Iowa,Transient non-community system,175,LOVELAND,Pottawattamie,5,3,5
IA5720905,PINICON RIDGE CAMPGROUNDS,Region 7,Iowa,Transient non-community system,150,MARION,Linn,12,8,6
IA6003032,ALVORD MUNICIPAL WATER SUPPLY,Region 7,Iowa,Community water system,196,ALVORD,Lyon,11,38,7
IA7000617,MECHA CEBA WATER SYSTEM ASSOCIATION,Region 7,Iowa,Community water system,87,MUSCATINE,Muscatine,11,23,6
IA5307202,SCOOTERS,Region 7,Iowa,Transient non-community system,125,ANAMOSA,Jones,4,9,3
IA4525202,CEDAR VALLEY PRODUCE AUCTION,Region 7,Iowa,Transient non-community system,42,ELMA,Howard,5,13,10
IA3100724,ELK LODGE # 297,Region 7,Iowa,Transient non-community system,60,DUBUQUE,Dubuque,8,16,5
IA2561036,PERRY MUNICIPAL WATER WORKS,Region 7,Iowa,Community water system,7702,PERRY,Dallas,28,16,7
IA8264059,NEW LIBERTY WATER SUPPLY,Region 7,Iowa,Community water system,137,NEW LIBERTY,Scott,5,7,7
IA3122301,COUNTRY HILLS WATER CORP,Region 7,Iowa,Community water system,38,CENTRALIA,Dubuque,5,24,5
IA3126307,GREEN BRIER SUBDIVISION,Region 7,Iowa,Community water system,47,DUBUQUE,Dubuque,8,36,6
IA1509701,DOT-3 (LOVELAND 060 SCENIC VIEW),Region 7,Iowa,Transient non-community system,55,LOVELAND,Pottawattamie,5,3,5
IA2900900,IOWA ARMY AMMUNITION PLANT,Region 7,Iowa,Non-Transient non-community system,900,BURLINGTON,Des Moines,9,10,7
IA0105509,ADAIR-CASEY COMMUNITY SCHOOL,Region 7,Iowa,Non-Transient non-community system,420,ADAIR,Adair,6,8,6
IA8580057,SLATER MUNI WATER DEPT,Region 7,Iowa,Community water system,1489,SLATER,Story,10,5,6
IA4515087,CRESCO WATERWORKS,Region 7,Iowa,Community water system,3893,CRESCO,Howard,15,14,7
IA3126883,TIMBERLINE GOLF COURSE INC.,Region 7,Iowa,Transient non-community system,130,PEOSTA,Dubuque,6,30,5
IA9855201,NORTHWOOD COUNTRY CLUB,Region 7,Iowa,Transient non-community system,42,NORTHWOOD,Worth,6,27,13
IA2339094,GOOSE LAKE MUNI WATER SYSTEM,Region 7,Iowa,Community water system,240,GOOSE LAKE,Clinton,10,24,7
IA8144087,ODEBOLT WATER SUPPLY,Region 7,Iowa,Community water system,1018,ODEBOLT,Sac,15,13,6
IA6769018,WHITING WATER SUPPLY,Region 7,Iowa,Community water system,762,WHITING,Monona,9,3,6
IA7048488,SHADY CREEK PUBLIC USE AREA 1,Region 7,Iowa,Transient non-community system,62,MUSCATINE,Muscatine,5,3,6
IA5200817,CORALVILLE LAKE TERRACE,Region 7,Iowa,Community water system,340,NORTH LIBERTY,Johnson,11,79,9
IA6673201,ACORN PARK GOLF & COUNTRY CLUB,Region 7,Iowa,Transient non-community system,52,SAINT ANSGAR,Mitchell,6,3,13
IA4652011,OTTOSEN WATER SUPPLY,Region 7,Iowa,Community water system,55,OTTOSEN,Humboldt,8,4,7
