PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VT0002765,JERICHO EAST COMPLEX,Region 1,Vermont,Transient non-community system,56,JERICHO,Chittenden,2,2,3
VT0021205,TANGUAY HOMES,Region 1,Vermont,Transient non-community system,25,COVENTRY,Orleans,3,2,1
VT0006069,SUNNY LANE DAYCARE,Region 1,Vermont,Non-Transient non-community system,59,BROOKLINE,Windham,4,24,8
VT0005611,NOTCHBROOK CONDOMINIUM,Region 1,Vermont,Community water system,201,STOWE,Lamoille,6,7,22
VT0005220,EASTRIDGE ACRES ASSOCIATION,Region 1,Vermont,Community water system,95,MENDON,Rutland,11,16,14
VT0005530,UNION HOUSE NURSING HOME,Region 1,Vermont,Community water system,56,GLOVER,Orleans,5,49,13
VT0002386,CANDLELIGHT MOTEL,Region 1,Vermont,Transient non-community system,66,ARLINGTON,Bennington,3,12,4
VT0005289,WORCESTER FIRE DISTRICT 1,Region 1,Vermont,Community water system,350,WORCESTER,Washington,6,3,11
VT0005237,GRANDVIEW ACRES WATER COOP,Region 1,Vermont,Community water system,102,RUTLAND TOWN,Rutland,5,41,13
VT0020510,RUTLAND STATE AIRPORT,Region 1,Vermont,Transient non-community system,200,RUTLAND TOWN,Rutland,3,9,1
VT0020629,ISLE LAMOTTE SCHOOL,Region 1,Vermont,Non-Transient non-community system,40,ISLE LA MOTTE,Grand Isle,5,117,8
VT0020513,WESTON PLAYHOUSE,Region 1,Vermont,Transient non-community system,60,WESTON,Windsor,2,9,1
VT0020763,ST GEORGE TOWN CENTER ASSOC,Region 1,Vermont,Non-Transient non-community system,25,ST. GEORGE,Chittenden,4,2,4
VT0020997,WAITSFIELD WATER SUPPLY,Region 1,Vermont,Community water system,223,WAITSFIELD,Washington,4,0,3
VT0020982,DUMMERSTON HIGHWAY GARAGE AOT,Region 1,Vermont,Transient non-community system,80,DUMMERSTON,Windham,4,0,2
VT0020391,EMERSON FALLS BUSINESS PARK,Region 1,Vermont,Non-Transient non-community system,131,ST. JOHNSBURY,Caledonia,11,7,7
VT0005244,WEST RUTLAND TOWN,Region 1,Vermont,Community water system,1982,WEST RUTLAND,Rutland,12,2,9
VT0006733,NEWBROOK SCHOOL,Region 1,Vermont,Non-Transient non-community system,159,NEWFANE,Windham,6,13,9
VT0020690,BONGIORNOS,Region 1,Vermont,Transient non-community system,106,FAYSTON,Washington,4,12,4
VT0020575,TWIN FARMS HOSPITALITY INC,Region 1,Vermont,Non-Transient non-community system,128,BARNARD,Windsor,10,6,4
VT0020904,OAK HILL CHILDRENS CTRPOWNAL PRESCHOOL,Region 1,Vermont,Non-Transient non-community system,40,POWNAL,Bennington,4,22,5
VT0001631,LODGE AT MOUNT SNOW,Region 1,Vermont,Transient non-community system,177,DOVER,Windham,3,25,1
VT0008130,LAKE BOMOSEEN CAMPGROUND,Region 1,Vermont,Transient non-community system,500,HUBBARDTON,Rutland,3,8,2
VT0005546,POWDERHOUND CONDOMINIUM,Region 1,Vermont,Transient non-community system,150,WARREN,Washington,9,21,8
VT0021273,RUNAWAY CAFE,Region 1,Vermont,Transient non-community system,25,GLOVER,Orleans,2,2,1
VT0005589,CHRISTMAS TREE - SUNDOWN CONDOMINIUM,Region 1,Vermont,Community water system,110,WARREN,Washington,7,15,10
VT0004200,CAMP SKYLAND,Region 1,Vermont,Transient non-community system,188,SOUTH HERO,Grand Isle,4,15,2
VT0005169,WATERVILLE FIRE DISTRICT 1,Region 1,Vermont,Community water system,84,WATERVILLE,Lamoille,6,59,27
VT0005557,WEST WIND WATER SYSTEM,Region 1,Vermont,Community water system,60,CHARLOTTE,Chittenden,6,84,18
VT0005280,BUTTERNUT HILL,Region 1,Vermont,Community water system,82,WAITSFIELD,Washington,7,12,11
VT0000322,VERMONT COUNTRY STORE WESTON,Region 1,Vermont,Transient non-community system,49,WESTON,Windsor,5,2,1
VT0000372,WHEEL INN RESTAURANT,Region 1,Vermont,Transient non-community system,35,BENSON,Rutland,5,3,2
VT0005582,CHELSEA FAMILY HOUSING,Region 1,Vermont,Community water system,45,CHELSEA,Orange,5,70,15
VT0004637,ADDISON COUNTY HOME HEALTH NEIGHBORS,Region 1,Vermont,Transient non-community system,25,NEW HAVEN,Addison,4,11,1
VT0006750,HALIFAX WEST SCHOOL,Region 1,Vermont,Non-Transient non-community system,93,HALIFAX,Windham,5,30,15
VT0005435,COMMONS,Region 1,Vermont,Community water system,79,MORETOWN,Washington,9,12,13
VT0000160,INNSBRUCK MOTOR INN,Region 1,Vermont,Transient non-community system,83,STOWE,Lamoille,6,36,2
VT0020003,MOUNTAINDALE,Region 1,Vermont,Community water system,48,DOVER,Windham,5,11,8
VT0020100,VILLAGE AT SAWMILL FARMS,Region 1,Vermont,Community water system,40,DOVER,Windham,7,5,7
VT0021079,NE WASTE SERVICES,Region 1,Vermont,Non-Transient non-community system,35,HARTLAND,Windsor,3,2,2
VT0005647,FALL LINE TOWN HOUSES,Region 1,Vermont,Community water system,116,KILLINGTON,Rutland,7,58,8
VT0020757,SUNSET LAKE VILLA MHP,Region 1,Vermont,Community water system,147,HINESBURG,Chittenden,3,4,4
VT0020820,GREEN LANTERN MHP,Region 1,Vermont,Community water system,144,ST. JOHNSBURY,Caledonia,3,26,4
