PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NH1288100,HI SPOT CONDOMINIUMS,Region 1,New Hampshire,Transient non-community system,45,LACONIA,Belknap,1,6,2
NH0394010,IMMACULATE CONCEPTION SCH,Region 1,New Hampshire,Community water system,100,CENTER HARBOR,Belknap,3,14,4
NH0351010,CANAAN WATER DEPT,Region 1,New Hampshire,Community water system,600,CANAAN,Grafton,4,49,11
NH1338090,DUNKIN DONUTS/LEE MOBIL,Region 1,New Hampshire,Transient non-community system,560,LEE,Strafford,4,0,2
NH2348140,BENTONS SUGAR SHACK,Region 1,New Hampshire,Transient non-community system,200,THORNTON,Grafton,2,2,2
NH2107020,HERMIT LAKE SHELTER SITE,Region 1,New Hampshire,Transient non-community system,200,SARGENTSPURCHAS,Coos,1,5,2
NH0269010,BOW MUNICIPAL BUILDING,Region 1,New Hampshire,Non-Transient non-community system,70,BOW,Merrimack,2,6,5
NH0138050,AUBURN PITTS BAR AND GRILL,Region 1,New Hampshire,Transient non-community system,30,AUBURN,Rockingham,2,1,3
NH1847210,WESTWARD SHORES SECTION P,Region 1,New Hampshire,Transient non-community system,125,OSSIPEE,Carroll,1,2,2
NH1067030,NATURES CLASSROOM/BOSTON UNIV,Region 1,New Hampshire,Transient non-community system,140,HANCOCK,Hillsborough,3,0,2
NH0162310,WHISPERING BROOK,Region 1,New Hampshire,Community water system,30,BARTLETT,Carroll,1,1,3
NH2356010,3M TILTON,Region 1,New Hampshire,Non-Transient non-community system,55,TILTON,Belknap,1,23,5
NH1997040,CATHEDRAL OF THE PINES,Region 1,New Hampshire,Transient non-community system,50,RINDGE,Cheshire,1,5,2
NH2236050,STRATHAM PLAZA,Region 1,New Hampshire,Non-Transient non-community system,50,STRATHAM,Rockingham,1,6,4
NH2406010,BENSON WOODWORKING,Region 1,New Hampshire,Non-Transient non-community system,60,WALPOLE,Cheshire,1,10,3
NH1618220,CENTER HARBOR DINER,Region 1,New Hampshire,Transient non-community system,75,MOULTONBOROUGH,Carroll,2,3,2
NH1698010,PEMI SHORES CONDOS,Region 1,New Hampshire,Transient non-community system,38,NEW HAMPTON,Belknap,2,0,3
NH0458020,CHICHESTER COUNTRY STORE,Region 1,New Hampshire,Transient non-community system,50,CHICHESTER,Merrimack,2,7,4
NH1542030,PEU/SUNRISE ESTATES,Region 1,New Hampshire,Community water system,203,MIDDLETON,Strafford,4,23,4
NH1948100,TEDESCHI FOOD SHOPS,Region 1,New Hampshire,Transient non-community system,200,PLYMOUTH,Grafton,1,2,2
NH2003030,PARADISE ESTATES,Region 1,New Hampshire,Community water system,405,ROCHESTER,Strafford,4,61,3
NH1997050,CAMP STARFISH/KITCHEN,Region 1,New Hampshire,Transient non-community system,50,RINDGE,Cheshire,1,0,2
NH1857050,PINE VALLEY GOLF LINKS,Region 1,New Hampshire,Transient non-community system,150,PELHAM,Hillsborough,1,8,2
NH1237060,ISRAEL RIVER CAMPGROUND,Region 1,New Hampshire,Transient non-community system,300,JEFFERSON,Coos,3,2,3
NH0378010,COBBLE POND FARM STORE,Region 1,New Hampshire,Transient non-community system,75,CANTERBURY,Merrimack,1,7,2
NH1185010,STAND BY ME CHILD CARE,Region 1,New Hampshire,Non-Transient non-community system,52,HOOKSETT,Merrimack,1,139,3
NH0727030,CAMP WAUKEELA,Region 1,New Hampshire,Transient non-community system,130,EATON,Carroll,4,3,2
NH0655030,MISS PATTYS DAYCARE,Region 1,New Hampshire,Non-Transient non-community system,36,DOVER,Strafford,2,11,4
NH0887150,MEADOWBROOK/CONFERENCE CENTER,Region 1,New Hampshire,Transient non-community system,150,GILFORD,Belknap,1,5,2
NH1848430,COFFEE CABOOSE,Region 1,New Hampshire,Transient non-community system,25,OSSIPEE,Carroll,1,1,2
NH0777040,BLAKES BROOK BATH HOUSE,Region 1,New Hampshire,Transient non-community system,95,EPSOM,Merrimack,1,0,2
NH0595010,GEORGE B WHITE BLDG,Region 1,New Hampshire,Non-Transient non-community system,118,DEERFIELD,Rockingham,2,54,3
NH2342080,STAR RIDGE,Region 1,New Hampshire,Community water system,60,THORNTON,Grafton,3,36,4
NH0449030,CHESTERFIELD PUBLIC LIBRARY,Region 1,New Hampshire,Transient non-community system,30,CHESTERFIELD,Cheshire,1,4,2
NH1617180,LONG ISLAND BRIDGE CMGD/56/105,Region 1,New Hampshire,Transient non-community system,45,MOULTONBOROUGH,Carroll,1,3,3
NH2051010,SALEM WATER DEPT,Region 1,New Hampshire,Community water system,18000,SALEM,Rockingham,4,4,4
NH1932020,GOLDEN HILL,Region 1,New Hampshire,Community water system,110,PLAISTOW,Rockingham,3,30,6
NH0043020,OLDE TOWNE,Region 1,New Hampshire,Community water system,243,ALLENSTOWN,Merrimack,4,21,15
NH0072070,SOUHEGAN WOODS,Region 1,New Hampshire,Community water system,290,AMHERST,Hillsborough,4,1,4
NH0298020,BRIDGEWATER INN/JAPANESE REST,Region 1,New Hampshire,Transient non-community system,130,BRIDGEWATER,Grafton,1,3,6
NH0886070,GILFORD SQUARE PLAZA,Region 1,New Hampshire,Transient non-community system,25,GILFORD,Belknap,2,1,2
NH1859020,SAINT PATRICKS CHURCH,Region 1,New Hampshire,Transient non-community system,75,PELHAM,Hillsborough,1,1,2
