PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NN0400253,Kitsillie/Black Mesa  -NTUA,Region 9,Navajo Nation,Community water system,307,"Kitsillie, Black Mesa",,9,25,4
NN0400326,Shonto Junction-NTUA,Region 9,Navajo Nation,Community water system,1162,Shonto Junction,,10,27,4
NN0400342,Dilkon/Indian Wells/Lower Greasewood/White Cone  -,Region 9,Navajo Nation,Community water system,4921,"Dilcon, Indian Wells, Lower Greasewood,",,35,52,4
NN0403811,Hard Rock  -NTUA,Region 9,Navajo Nation,Community water system,1214,"Hard Rock, Dinnebeto, Rocky Ridge",,11,58,4
NN4903018,Montezuma Creek  -NTUA,Region 9,Navajo Nation,Community water system,414,Montezuma Creek,,13,22,5
NN0403015,Oak Springs  -NTUA  (south of Hunters Point),Region 9,Navajo Nation,Community water system,392,Oak Springs (South of Window Rock),,11,25,4
NN0403021,Cottonwood/Tselani  -NTUA,Region 9,Navajo Nation,Community water system,981,"Cottonwood, Tselani",,15,29,3
NN0403033,Leupp/Birdsprings/Tolani Lake  -NTUA,Region 9,Navajo Nation,Community water system,2091,"Leupp, Birdsprings, Tolani Lake",,23,17,4
NN3500245,"Farmington Rural (Nenahnezad, NAPI, Hogback)  -NTU",Region 9,Navajo Nation,Community water system,16720,"Upper Fruitland, Nenahnezad, San Juan, N",,24,12,11
NN3500278,Tsa Yah Toh  -NTUA,Region 9,Navajo Nation,Community water system,829,Tsa Yah Toh,,7,61,3
NN3503028,Toadlena  -NTUA,Region 9,Navajo Nation,Community water system,914,"Toadlena, Two Grey Hills",,10,68,4
NN3503031,Narbona Pass  -NTUA,Region 9,Navajo Nation,Community water system,936,"Sheep Springs, West of",,14,43,4
NN0400182,Forest Lake  -NTUA,Region 9,Navajo Nation,Community water system,174,Forest Lake,,5,27,4
NN3503054,Keyah #1/NAPI  -NTUA,Region 9,Navajo Nation,Community water system,141,"NAPI Region I Complex, Southeast of Farm",,5,46,3
NN0403100,Jeddito  -NTUA,Region 9,Navajo Nation,Community water system,921,Jeddito,,7,50,4
NN4900220,Aneth  -NTUA,Region 9,Navajo Nation,Community water system,1297,Aneth,,15,66,4
NN0403005,Tsaile/Dine College  -NTUA,Region 9,Navajo Nation,Community water system,1158,"Tsaile, Dine College",,20,90,5
NN0403026,Klagetoh  -NTUA,Region 9,Navajo Nation,Community water system,1143,"Klagetoh, South Ganado, Wide Ruins",,5,63,4
NN3500256,Casamero Lake/Smith Lake  -NTUA,Region 9,Navajo Nation,Community water system,1195,"Casamero Lake, Borrego Pass, Smith Lake",,25,60,5
NN0403006,Le Chee  -NTUA,Region 9,Navajo Nation,Community water system,1191,Le Chee,,11,69,6
NN0403047,Lukachukai  -NTUA,Region 9,Navajo Nation,Community water system,1621,Lukachukai,,12,30,4
NN3500264,Buffalo Springs  -NTUA,Region 9,Navajo Nation,Community water system,429,Buffalo Springs,,5,38,4
NN3500268,Naschitti/Bisola  -NTUA,Region 9,Navajo Nation,Community water system,1314,"Naschitti, Bisola",,11,86,5
NN3503041,Ojo Encino North  -NTUA,Region 9,Navajo Nation,Community water system,1162,"Ojo Encino, North of",,13,71,6
NN3503016,Newcomb  -NTUA,Region 9,Navajo Nation,Community water system,611,Newcomb,,9,27,4
NN3503063,Carson/Huerfano  -NTUA,Region 9,Navajo Nation,Community water system,1080,Huerfano,,10,65,5
NN0400397,Nazlini  -NTUA,Region 9,Navajo Nation,Community water system,881,Nazlini,,10,7,3
NN0400282,Lupton  -NTUA,Region 9,Navajo Nation,Community water system,633,Lupton,,13,17,4
NN4903032,Mexican Hat  -NTUA,Region 9,Navajo Nation,Community water system,248,Halchita-Mexican Hat,,8,7,9
NN0403001,Ganado/Burnside/Steamboat/Cornfields/Woodsprings,Region 9,Navajo Nation,Community water system,2790,"Ganado, Burnside, Steamboat, Woodsprings",,28,44,5
NN3500269,Lake Valley  -NTUA,Region 9,Navajo Nation,Community water system,407,Lake Valley,,12,22,4
NN3503012,Crystal  -NTUA,Region 9,Navajo Nation,Community water system,792,"Crystal, Yazzie Springs, Crystal Junctio",,8,37,4
NN4903073,Cane Valley  -NTUA,Region 9,Navajo Nation,Community water system,63,Cane Valley,,5,8,2
NN3503057,Mittenrock  -NTUA,Region 9,Navajo Nation,Community water system,363,"Red Valley, East of",,5,56,4
NN3500239,Whitehorse Lake  -NTUA,Region 9,Navajo Nation,Community water system,170,Whitehorse Lake,,8,14,4
NN4903074,Casa Del Eco Mesa -NTUA,Region 9,Navajo Nation,Community water system,189,Casa Del Eco Mesa,,5,28,3
NN3503029,Standing Rock  -NTUA,Region 9,Navajo Nation,Community water system,870,Standing Rock,,7,70,5
NN4903072,Mexican Water -NTUA,Region 9,Navajo Nation,Community water system,337,"Mexican Water, Todahaidekani South",,6,4,3
NN0400814,Coppermine  -NTUA,Region 9,Navajo Nation,Community water system,185,Coppermine,,7,9,3
NN3503060,Casamero Cup  -NTUA,Region 9,Navajo Nation,Community water system,37,"Smith Lake, Northeast of",,5,60,5
NN0400283,Inscription House  -NTUA,Region 9,Navajo Nation,Community water system,1051,"Inscription House, Broad Mesa West, Dry",,16,5,6
NN0400348,Kaibeto  -NTUA,Region 9,Navajo Nation,Community water system,1465,Kaibeto,,11,24,4
NN0403102,New Lands  -NTUA,Region 9,Navajo Nation,Community water system,1994,New Lands (Sanders),,42,79,5
NN0400399,Sweetwater  -NTUA,Region 9,Navajo Nation,Community water system,1987,"Sweetwater, Red Mesa",,15,51,3
NN0403027,Cove  -NTUA,Region 9,Navajo Nation,Community water system,755,Cove,,16,11,4
NN3500254,Baca/Haystack  -NTUA,Region 9,Navajo Nation,Community water system,322,Haystack Chapter,,6,87,5
NN3500261,Twin Lakes  -NTUA,Region 9,Navajo Nation,Community water system,2105,"Twin Lakes, Toh-la-kai, Black Springs Wa",,9,37,4
