PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
ND5301152,R & T WATER SYSTEM,Region 8,North Dakota,Community water system,150,"RAY, TIOGA",Williams,15,4,15
ND2701606,ARNEGARD DIAMOND ESTATES,Region 8,North Dakota,Community water system,75,,McKenzie,11,3,1
ND5200338,FESSENDEN CITY OF,Region 8,North Dakota,Community water system,479,FESSENDEN,Wells,3,1,14
ND0800084,UNIVERSITY OF MARY,Region 8,North Dakota,Community water system,1800,,Burleigh,3,18,17
ND2711622,BAKKEN RESIDENCE SUITES,Region 8,North Dakota,Non-Transient non-community system,90,,McKenzie,5,0,1
ND2711661,GROSSVILLE RV PARK,Region 8,North Dakota,Transient non-community system,30,,McKenzie,7,1,1
ND5301654,HAWTHORN RIDGE,Region 8,North Dakota,Community water system,126,,Williams,3,6,1
ND3811597,PIONEER WATER,Region 8,North Dakota,Transient non-community system,50,,Renville,2,0,1
ND5100849,RYDER CITY OF,Region 8,North Dakota,Community water system,85,RYDER,Ward,8,27,13
ND2700006,ALEXANDER CITY OF,Region 8,North Dakota,Community water system,1335,ALEXANDER,McKenzie,9,2,12
ND2100816,REGENT CITY OF,Region 8,North Dakota,Community water system,160,REGENT,Hettinger,6,14,18
ND3000598,RIVERVIEW HEIGHTS,Region 8,North Dakota,Community water system,200,MANDAN,Morton,5,12,14
ND2711559,CHERRY CREEK RV PARK,Region 8,North Dakota,Transient non-community system,75,,McKenzie,2,0,1
ND3111577,"MBI ENERGY SERVICES, INC.",Region 8,North Dakota,Transient non-community system,200,,Mountrail,4,4,1
ND5210494,HURDSFIELD DAIRY KING,Region 8,North Dakota,Transient non-community system,200,,Wells,3,7,12
ND0411269,SULLY CREEK STATE PARK,Region 8,North Dakota,Transient non-community system,25,,Billings,4,6,22
ND0511396,HAHNS BAY RECREATION AREA,Region 8,North Dakota,Transient non-community system,80,,Bottineau,3,3,20
