PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MA1195001,YMCA CAMP HI ROCK,Region 1,Massachusetts,Transient non-community system,500,MOUNT WASHINGTON,Berkshire,4,3,4
MA2037013,APPLEWOOD CONDOMINIUM CORPORATION,Region 1,Massachusetts,Community water system,500,BOXBOROUGH,Middlesex,11,58,11
MA2054030,YMCA CAMP FOSKETT,Region 1,Massachusetts,Transient non-community system,225,CHARLTON,Worcester,2,4,1
MA2141000,HUDSON WATER SUPPLY,Region 1,Massachusetts,Community water system,18838,HUDSON,Middlesex,36,46,12
MA3176002,ROCKY MT.SPRG.WTR @ KAPPYS LIQ. VND,Region 1,Massachusetts,Transient non-community system,25,MEDFORD,Middlesex,2,0,1
MA3184011,CANDLELITE MOTOR INN,Region 1,Massachusetts,Transient non-community system,45,MIDDLETON,Essex,3,2,7
MA3206000,NEWBURYPORT WATER DEPARTMENT,Region 1,Massachusetts,Community water system,20335,NEWBURYPORT,Essex,10,33,33
MA2290021,DCR PURGATORY CHASM STATE RESERVATION,Region 1,Massachusetts,Transient non-community system,300,SUTTON,Worcester,3,4,4
MA1135003,HOLLAND ELEMENTARY SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,241,HOLLAND,Hampden,2,109,7
MA1148015,BERKSHIRE SPRING,Region 1,Massachusetts,Transient non-community system,25,LANESBOROUGH,Berkshire,2,21,2
MA2257005,RUTLAND SPORTSMANS CLUB,Region 1,Massachusetts,Transient non-community system,25,RUTLAND,Worcester,3,32,2
MA3031004,THE WATER STORE OF BILLERICA,Region 1,Massachusetts,Transient non-community system,25,BILLERICA,Middlesex,1,0,0
MA2054034,QUARTER KEG PUB,Region 1,Massachusetts,Transient non-community system,30,CHARLTON,Worcester,2,55,2
MA4086052,EASTHAM POLICE FACILITY,Region 1,Massachusetts,Non-Transient non-community system,40,EASTHAM,Barnstable,2,107,5
MA4244002,ROCKY MT.SPRG.WTR (RANDOLPH)  VND,Region 1,Massachusetts,Transient non-community system,25,RANDOLPH,Norfolk,4,0,1
MA4318084,CCNS COAST GUARD STATION,Region 1,Massachusetts,Transient non-community system,2020,WELLFLEET,Barnstable,8,19,4
MA4334087,SOARES FUNCTION HALL,Region 1,Massachusetts,Transient non-community system,300,WESTPORT,Bristol,2,35,2
MA2034025,NASHOBA PARK,Region 1,Massachusetts,Non-Transient non-community system,30,BOLTON,Worcester,3,9,3
MA4334012,WESTPORT HIGH SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,670,WESTPORT,Bristol,5,67,11
MA4296013,ISLAND COHOUSING,Region 1,Massachusetts,Community water system,46,TISBURY,Dukes,10,11,1
MA4036008,CAPE COD AIR FORCE STATION,Region 1,Massachusetts,Non-Transient non-community system,120,BOURNE,Barnstable,7,22,6
MA4334006,DURFEE LANES INC,Region 1,Massachusetts,Transient non-community system,150,WESTPORT,Bristol,4,6,2
MA2125021,AYER ROAD PROPERTIES LLC,Region 1,Massachusetts,Community water system,150,HARVARD,Worcester,15,0,0
MA2286023,KIDS A LOT (DAYCARE),Region 1,Massachusetts,Non-Transient non-community system,110,STOW,Middlesex,4,2,2
MA4052025,PINETREE VILLAGE,Region 1,Massachusetts,Community water system,348,CARVER,Plymouth,7,8,9
MA1022027,KUSHI INSTITUTE,Region 1,Massachusetts,Non-Transient non-community system,60,BECKET,Berkshire,7,48,6
MA4334001,WESTPORT HARBOR AQUEDUCT CO.,Region 1,Massachusetts,Non-Transient non-community system,200,WESTPORT,Bristol,6,11,6
MA4300003,"NORTH OF HIGHLAND CAMPING AREA, LLC",Region 1,Massachusetts,Transient non-community system,415,TRURO,Barnstable,32,5,3
MA3335008,"HALE RESERVATION, INC.",Region 1,Massachusetts,Transient non-community system,3000,WESTWOOD,Norfolk,18,0,2
MA2241016,PRINCETON STORE AND HOUSE OF PIZZA,Region 1,Massachusetts,Transient non-community system,30,PRINCETON,Worcester,3,86,2
MA4244001,RANDOLPH/HOLBROOK WATER BOARD,Region 1,Massachusetts,Community water system,41935,RANDOLPH,Norfolk,11,1,12
MA2286024,VILLAGES AT STOW,Region 1,Massachusetts,Community water system,60,STOW,Middlesex,11,26,2
MA4296016,WEST TISBURY FREE PUBLIC LIBRARY,Region 1,Massachusetts,Transient non-community system,25,TISBURY,Dukes,6,0,1
MA1058001,HUTCHINSON WATER LLC,Region 1,Massachusetts,Community water system,400,CHESHIRE,Berkshire,10,5,13
MA1217000,NORTHFIELD WATER DISTRICT,Region 1,Massachusetts,Community water system,890,NORTHFIELD,Franklin,4,98,9
MA1108010,DCR DAR STATE FOREST,Region 1,Massachusetts,Transient non-community system,113,GOSHEN,Hampshire,3,4,3
MA1004000,ADAMS FIRE DISTRICT,Region 1,Massachusetts,Community water system,8830,ADAMS,Berkshire,20,3,12
MA2290027,SUTTON MEDICAL BUILDING,Region 1,Massachusetts,Non-Transient non-community system,35,SUTTON,Worcester,5,0,2
MA4240008,CRANBERRY KNOLL,Region 1,Massachusetts,Community water system,80,PLYMPTON,Plymouth,3,41,2
MA1227018,RONDEAUS DAIRY BAR,Region 1,Massachusetts,Transient non-community system,100,PALMER,Hampden,2,1,1
MA4318077,P.B. BOULANGERIE BISTRO,Region 1,Massachusetts,Transient non-community system,250,WELLFLEET,Barnstable,3,8,1
MA3165003,"ROCKY MT. SPRING WATER CO., INC. (VND)",Region 1,Massachusetts,Transient non-community system,25,MALDEN,Middlesex,2,0,1
MA1192003,MONTAGUE CENTER WATER DISTRICT,Region 1,Massachusetts,Community water system,450,MONTAGUE,Franklin,4,42,8
MA1289002,POND RIDGE CONDO ASSN,Region 1,Massachusetts,Community water system,88,SUNDERLAND,Franklin,7,113,10
MA2277000,SOUTHBOROUGH DPW  WATER DIVISION,Region 1,Massachusetts,Community water system,8743,SOUTHBOROUGH,Worcester,11,5,12
MA1326000,WEST STOCKBRIDGE WATER DEPT,Region 1,Massachusetts,Community water system,485,WEST STOCKBRIDGE,Berkshire,5,5,14
MA1283016,MAH KEE NAC WATER COMPANY,Region 1,Massachusetts,Transient non-community system,200,STOCKBRIDGE,Berkshire,5,1,1
MA2290024,CRV DEVELOPMENT,Region 1,Massachusetts,Non-Transient non-community system,25,SUTTON,Worcester,3,0,2
MA4307000,WALPOLE WATER DEPT,Region 1,Massachusetts,Community water system,22831,WALPOLE,Norfolk,57,28,21
MA2257007,STILL FOUR CORNERS RESTAURANT,Region 1,Massachusetts,Transient non-community system,125,RUTLAND,Worcester,4,5,2
MA3078010,PRECIOUS BEGINNINGS,Region 1,Massachusetts,Transient non-community system,44,DOVER,Norfolk,2,0,0
MA1283010,CAMP MAH KEE NAC,Region 1,Massachusetts,Transient non-community system,450,STOCKBRIDGE,Berkshire,2,1,5
MA4300031,SALT AIR COTTAGES,Region 1,Massachusetts,Transient non-community system,35,TRURO,Barnstable,6,1,4
MA2316002,"LKQ RT. 16 USED AUTO PARTS, INC.",Region 1,Massachusetts,Non-Transient non-community system,35,WEBSTER,Worcester,2,5,1
MA3301019,PICONICS,Region 1,Massachusetts,Non-Transient non-community system,40,TYNGSBOROUGH,Middlesex,6,123,7
MA3301035,CURTIS HILL CONDOMINIUM,Region 1,Massachusetts,Community water system,96,TYNGSBOROUGH,Middlesex,9,231,7
MA3056000,CHELMSFORD WATER DISTRICT,Region 1,Massachusetts,Community water system,26409,CHELMSFORD,Middlesex,61,3,34
MA4197008,SURFSIDE BEACH,Region 1,Massachusetts,Transient non-community system,1500,NANTUCKET,Nantucket,2,18,4
MA4096001,OTIS AIR NATIONAL GUARD BASE,Region 1,Massachusetts,Community water system,6000,FALMOUTH,Barnstable,7,13,12
MA4102015,STILLWATER FASTENERS,Region 1,Massachusetts,Non-Transient non-community system,35,FREETOWN,Bristol,4,29,7
MA4020021,FIRST LUTHERAN CHURCH,Region 1,Massachusetts,Transient non-community system,200,BARNSTABLE,Barnstable,4,0,1
MA4062006,CHILMARK COMMUNITY CENTER,Region 1,Massachusetts,Transient non-community system,200,CHILMARK,Dukes,4,22,4
MA3009000,ANDOVER WATER DEPT,Region 1,Massachusetts,Community water system,33201,ANDOVER,Essex,15,1,16
MA4247041,PLAZA PIZZA,Region 1,Massachusetts,Transient non-community system,175,REHOBOTH,Bristol,2,3,4
MA2286014,STOW BROOK GULF/DUNKIN DONUTS,Region 1,Massachusetts,Transient non-community system,150,STOW,Middlesex,4,3,2
MA1152010,PLEASANT VALLEY WILDLIFE SANCTUARY,Region 1,Massachusetts,Transient non-community system,50,LENOX,Berkshire,4,0,3
MA2286021,BUTTERNUT FARM GOLF CLUB,Region 1,Massachusetts,Transient non-community system,150,STOW,Middlesex,4,46,2
MA3301020,COLONY HEIGHTS CONDOMINIUM,Region 1,Massachusetts,Community water system,120,TYNGSBOROUGH,Middlesex,8,32,9
MA2235004,KING PHILLIP RESTAURANT,Region 1,Massachusetts,Transient non-community system,150,PHILLIPSTON,Worcester,1,4,1
MA3269002,WOODHAVEN ELDERLY HOUSING COMMITTEE,Region 1,Massachusetts,Community water system,30,SHERBORN,Middlesex,9,56,13
MA4086004,EASTHAM INN,Region 1,Massachusetts,Transient non-community system,75,EASTHAM,Barnstable,3,27,3
