state,declarationDate,incidentType,designatedArea,FID
AZ,2020-04-04T15:50:00.000Z,Biological,Tonto Apache,153
AZ,2020-04-04T15:50:00.000Z,Biological,Zuni,180
UT,2020-04-04T15:45:00.000Z,Biological,Goshute,235
UT,2020-04-04T15:45:00.000Z,Biological,Navajo Nation,95
UT,2020-04-04T15:45:00.000Z,Biological,Northwestern Shoshone,277
UT,2020-04-04T15:45:00.000Z,Biological,Skull Valley,319
UT,2020-04-04T15:45:00.000Z,Biological,Uintah and Ouray,162
UT,2020-04-04T15:45:00.000Z,Biological,Ute Mountain,169
UT,2020-04-04T15:45:00.000Z,Biological,Paiute (UT),286
SD,2020-04-05T10:05:00.000Z,Biological,Cheyenne River,27
SD,2020-04-05T10:05:00.000Z,Biological,Flandreau,221
SD,2020-04-05T10:05:00.000Z,Biological,Northern Cheyenne,99
SD,2020-04-05T10:05:00.000Z,Biological,Crow Creek,212
SD,2020-04-05T10:05:00.000Z,Biological,Lake Traverse,74
SD,2020-04-05T10:05:00.000Z,Biological,Lower Brule,78
SD,2020-04-05T10:05:00.000Z,Biological,Rosebud,118
SD,2020-04-05T10:05:00.000Z,Biological,Standing Rock,325
SD,2020-04-05T10:05:00.000Z,Biological,Turtle Mountain,160
SD,2020-04-05T10:05:00.000Z,Biological,Pine Ridge,293
SD,2020-04-05T10:05:00.000Z,Biological,Yankton,341
MS,2020-04-05T12:30:00.000Z,Biological,Mississippi Choctaw,87
NM,2020-04-05T12:30:00.000Z,Biological,Acoma,8
NM,2020-04-05T12:30:00.000Z,Biological,Cochiti,202
