State,County,Population for whom poverty status is determined,Under 18 years (in poverty),18 to 64 years (in poverty),65 years and over (in poverty),White alone (in poverty),Black or African American alone (in poverty),American Indian and Alaska Native alone (in poverty),Asian alone (in poverty),Native Hawaiian and Other Pacific Islander alone (in poverty),Some other race alone (in poverty),Two or more races (in poverty),Hispanic or Latino origin (in poverty),White alone (not Hispanic or Latino) (in poverty),Less than high school graduate (in poverty),High school graduate (in poverty),Some college or Associate's degree (in poverty),Bachelor's degree or higher (in poverty),Employed (in poverty),Unemployed (in poverty),Income below 50% poverty level,Income below 125% poverty level,Income below 150% poverty level,Income below 185% poverty level,Income below 200% poverty level,"FID"
Kansas,Barber,"4,796",21.41,58.84,19.75,96.68,0.17,0.29,0.0,0.0,0.48,2.38,1.9,95.54,5.0,24.54,27.84,14.24,53.0,0.98,4.48,15.95,21.77,29.15,34.51,717
Kansas,Barton,"26,997",24.52,58.91,16.57,93.82,1.4,0.21,0.05,0.03,2.74,1.74,13.39,83.71,9.55,20.6,24.32,12.49,51.13,3.45,4.93,17.75,25.58,31.76,35.8,719
Kansas,Bourbon,"14,714",25.87,56.61,17.52,93.71,2.85,0.52,0.69,0.0,0.01,2.22,1.98,91.97,7.64,19.02,23.96,15.2,44.14,2.49,6.68,26.25,32.08,38.64,42.06,722
Kansas,Brown,"9,743",24.99,57.4,17.61,86.18,1.41,10.12,0.45,0.0,0.1,1.73,3.21,84.27,6.9,27.12,23.19,10.95,47.44,2.91,6.78,25.85,32.21,39.18,43.4,723
Kansas,Butler,"63,565",27.26,60.5,12.24,94.01,0.95,0.6,0.71,0.01,0.85,2.86,3.78,91.75,4.47,17.56,24.73,17.1,49.16,3.37,2.47,10.97,15.44,23.78,27.13,726
Kansas,Chase,"2,645",24.73,54.48,20.79,97.62,0.23,0.6,0.08,0.0,0.26,1.21,2.87,95.01,6.54,26.2,21.47,15.27,45.6,2.61,4.46,21.1,26.16,38.64,40.91,729
Kansas,Chautauqua,"3,544",20.8,55.53,23.67,90.66,0.34,5.39,0.0,0.0,0.87,2.74,2.29,89.79,9.59,26.04,23.73,13.12,42.21,2.54,7.11,19.7,27.96,38.66,42.16,730
Kansas,Cherokee,"21,134",24.99,59.35,15.65,91.02,0.53,4.24,0.36,0.04,0.08,3.73,1.94,89.33,9.19,23.7,25.49,9.46,45.92,2.77,6.93,23.44,28.21,36.94,40.68,732
Kansas,Cheyenne,"2,676",20.7,54.48,24.81,98.43,0.0,0.19,1.01,0.0,0.0,0.37,5.12,93.31,7.7,22.91,28.77,16.03,49.63,1.53,4.0,12.93,19.36,27.69,33.52,736
Kansas,Clark,"2,144",27.29,49.25,23.46,93.47,0.0,0.79,0.51,0.33,2.19,2.71,7.09,90.25,6.62,19.73,25.75,16.79,45.99,0.42,10.21,18.94,26.17,35.63,36.61,738
Kansas,Clay,"8,383",24.7,55.82,19.48,96.93,1.42,0.5,0.16,0.0,0.0,0.99,2.11,95.68,3.33,25.79,25.93,14.18,47.89,0.81,5.24,16.78,21.46,26.78,30.74,739
Kansas,Cloud,"8,814",22.46,57.48,20.06,98.04,0.29,0.14,0.17,0.0,0.41,0.95,2.53,95.95,7.09,25.75,25.49,11.18,48.24,2.8,5.45,22.23,32.32,39.43,42.46,740
Kansas,Coffey,"8,383",23.97,59.2,16.83,97.04,0.66,0.55,0.3,0.12,0.02,1.31,1.96,95.13,5.07,25.65,24.96,14.04,49.59,3.33,4.25,14.45,18.62,25.48,28.2,745
Kansas,Comanche,"1,833",26.13,52.05,21.82,96.89,0.0,1.36,0.44,0.0,1.04,0.27,5.95,91.98,5.95,21.99,24.39,16.91,53.52,1.09,0.98,12.33,18.88,26.79,28.53,748
Kansas,Cowley,"34,359",24.9,59.47,15.63,88.14,2.37,2.89,1.63,0.0,2.54,2.43,8.95,82.9,7.97,19.09,25.66,12.89,45.8,3.8,7.92,21.38,26.75,36.34,38.94,752
Kansas,Crawford,"37,225",22.73,63.55,13.72,92.76,1.94,1.0,1.3,0.0,0.73,2.26,4.53,89.47,6.83,18.71,20.05,16.65,47.58,3.48,8.15,28.16,34.55,42.78,46.28,756
Kansas,Decatur,"2,814",18.44,55.97,25.59,97.94,0.5,0.5,0.18,0.0,0.0,0.89,0.25,97.94,5.33,29.32,26.97,17.63,49.36,2.1,1.56,19.58,26.3,36.85,38.95,759
Kansas,Dickinson,"19,351",24.8,57.91,17.29,95.78,0.29,0.6,0.31,0.0,0.22,2.79,4.01,92.66,6.06,25.82,22.5,13.59,48.37,3.02,4.51,16.03,20.79,27.47,30.84,762
Kansas,Doniphan,"7,267",23.38,60.18,16.44,94.65,1.58,1.03,0.0,0.0,0.62,2.12,2.27,93.85,7.13,26.1,22.54,13.43,52.06,2.13,3.8,18.59,21.89,29.93,35.12,765
Kansas,Douglas,"102,159",20.15,70.31,9.54,86.64,3.69,1.73,3.33,0.01,0.64,3.96,5.17,82.77,2.89,12.44,15.42,29.37,57.51,3.67,11.37,24.05,27.55,33.52,36.08,767
Kansas,Edwards,"2,943",23.75,58.24,18.01,95.45,0.03,0.0,0.71,0.0,2.34,1.46,17.84,80.46,11.72,20.69,22.7,15.87,49.98,2.11,3.6,20.32,25.65,32.35,40.57,770
Kansas,Elk,"2,781",21.36,54.37,24.27,95.0,0.86,0.32,0.58,0.0,0.32,2.91,2.91,93.31,7.95,28.05,23.73,13.48,41.5,3.96,5.29,27.18,33.51,46.28,48.36,773
Kansas,Ellis,"27,205",21.73,64.97,13.3,94.91,0.83,0.14,0.97,0.09,1.63,1.42,4.58,92.31,4.77,18.0,19.58,20.39,59.53,2.25,4.68,19.92,24.94,32.4,36.56,774
Kansas,Ellsworth,"5,450",20.66,58.77,20.57,98.09,0.17,0.22,0.17,0.0,0.18,1.17,3.45,94.97,4.5,24.83,26.95,16.84,54.9,3.08,2.94,12.57,20.26,29.69,32.7,776
Kansas,Finney,"35,813",31.62,59.94,8.44,86.86,2.01,0.42,3.28,0.0,4.88,2.57,47.12,46.5,16.34,14.7,15.77,11.32,52.08,1.93,5.19,19.0,26.75,39.05,42.61,778
Kansas,Ford,"32,986",30.97,59.88,9.15,88.08,1.67,0.91,1.37,0.05,5.5,2.42,51.91,43.19,17.32,13.63,17.25,10.44,48.92,3.4,6.71,23.69,27.83,37.24,41.56,784
Kansas,Franklin,"25,277",25.18,60.87,13.95,94.69,0.55,0.47,0.33,0.05,1.29,2.62,3.59,92.61,5.76,24.27,23.5,13.12,51.24,3.21,3.05,17.15,22.23,27.59,31.12,786
Kansas,Geary,"33,198",30.63,61.96,7.4,68.28,17.91,0.63,3.68,0.4,1.59,7.51,12.6,60.07,4.92,15.98,24.4,11.38,39.8,3.11,6.45,16.07,23.06,31.04,35.44,788
Kansas,Gove,"2,704",22.52,55.51,21.97,98.0,0.59,0.11,0.0,0.0,0.15,1.15,0.81,97.52,5.1,28.7,25.0,13.02,50.37,2.03,1.59,13.65,19.67,31.69,35.47,790
Kansas,Graham,"2,582",19.67,55.69,24.63,92.14,3.56,0.77,0.74,0.35,0.0,2.44,1.51,90.63,5.81,26.68,25.64,16.27,51.74,1.74,2.9,12.24,19.79,27.42,34.51,791
Kansas,Grant,"7,737",32.01,58.05,9.94,84.28,0.0,1.06,0.0,0.0,12.65,2.0,44.2,53.7,12.83,16.91,19.56,10.09,49.14,3.1,4.94,16.78,23.81,33.73,37.65,794
Kansas,Gray,"5,860",30.68,58.17,11.14,95.48,0.0,0.0,0.41,0.0,1.91,2.2,14.61,83.46,13.43,18.19,17.17,12.73,50.63,1.72,3.16,14.81,20.78,27.03,30.02,798
Kansas,Greeley,"1,208",21.85,55.55,22.6,95.36,0.33,0.0,0.17,0.0,1.16,2.98,15.73,82.28,7.78,22.27,29.14,13.41,54.8,0.66,2.57,9.44,11.92,21.52,25.66,801
Kansas,Greenwood,"6,538",22.84,55.54,21.63,96.47,0.03,0.26,0.06,0.0,0.0,3.18,3.43,93.55,6.47,31.65,21.8,11.21,49.02,3.29,6.23,23.42,28.98,39.75,41.53,803
Kansas,Hamilton,"2,630",27.95,58.06,13.99,96.2,0.0,0.08,0.0,0.0,2.7,1.03,27.57,71.94,14.11,18.25,23.23,8.94,53.19,1.6,4.9,19.24,28.1,36.96,40.61,805
Kansas,Harper,"5,807",24.61,55.78,19.61,96.04,0.38,0.77,0.1,0.03,1.26,1.41,5.3,92.2,8.63,21.92,27.12,11.14,48.85,2.14,5.73,23.94,31.01,40.3,42.36,807
Kansas,Harvey,"33,112",25.68,58.01,16.31,92.4,1.04,0.63,0.63,0.0,2.92,2.38,10.68,84.85,6.59,20.69,21.95,17.3,49.13,3.06,5.85,16.71,23.86,30.05,33.31,812
Kansas,Haskell,"4,173",30.77,58.23,11.0,87.25,0.26,1.17,0.6,0.0,9.42,1.29,27.41,70.69,16.39,17.42,16.85,10.09,51.79,2.25,2.4,15.6,20.3,32.69,39.56,815
Kansas,Hodgeman,"1,919",24.91,52.89,22.2,99.27,0.0,0.0,0.0,0.0,0.0,0.73,9.95,89.58,7.19,18.45,28.14,16.41,48.1,1.82,0.52,14.23,23.66,29.13,31.84,818
Kansas,Jackson,"13,144",26.09,58.58,15.33,87.12,0.99,6.65,0.42,0.11,0.43,4.29,3.31,85.67,3.96,27.37,22.12,13.41,51.37,2.18,4.32,12.04,16.05,21.08,26.07,819
Kansas,Jefferson,"18,683",24.4,60.66,14.94,96.14,0.16,1.06,0.04,0.0,0.06,2.54,1.82,95.08,5.2,27.28,20.82,15.99,50.83,3.03,2.54,10.45,13.99,20.29,23.17,821
Kansas,Jewell,"3,044",18.79,54.2,27.0,97.77,0.1,0.23,0.76,0.0,0.53,0.62,2.0,96.58,5.95,26.58,29.96,13.4,49.9,1.61,3.81,16.69,20.11,28.78,35.38,822
Kansas,Johnson,"540,574",26.09,63.15,10.75,87.26,4.19,0.31,4.18,0.05,1.53,2.48,7.11,82.04,2.81,10.6,18.67,34.57,54.3,3.04,2.65,8.89,11.34,15.55,17.3,824
Kansas,Kearny,"3,837",30.36,57.57,12.07,90.54,0.18,0.23,0.0,0.0,5.37,3.67,29.5,67.63,14.0,16.13,23.04,9.49,49.13,1.38,5.6,11.96,19.18,37.32,37.89,826
Kansas,Kingman,"7,611",24.24,56.19,19.56,97.53,0.2,0.58,0.0,0.0,0.18,1.51,2.63,95.4,7.78,20.97,26.23,14.11,46.37,2.1,6.02,16.54,23.27,30.53,33.32,827
Kansas,Kiowa,"2,336",21.88,59.55,18.58,97.17,0.0,0.86,0.09,0.0,0.0,1.88,3.85,93.32,6.04,19.61,28.68,15.71,51.16,2.23,5.82,20.42,26.03,34.85,35.62,829
Kansas,Labette,"20,935",24.19,59.8,16.01,88.49,3.4,0.88,0.38,0.09,0.52,6.24,4.11,85.82,6.92,19.76,27.1,12.91,47.88,4.05,4.69,22.25,30.15,39.0,43.49,831
Kansas,Lane,"1,631",23.85,54.51,21.64,93.99,0.06,1.78,0.0,0.0,2.51,1.66,5.95,91.91,6.99,23.61,26.61,13.12,50.95,1.47,3.43,14.29,15.33,27.59,31.7,833
Kansas,Leavenworth,"70,167",26.77,61.61,11.62,86.87,6.56,0.8,1.54,0.18,0.76,3.3,4.57,83.76,4.39,19.84,20.91,20.67,45.32,3.99,3.36,12.94,16.05,21.37,23.5,836
Kansas,Lincoln,"3,153",24.01,56.64,19.35,97.56,0.1,0.0,0.92,0.0,0.0,1.43,2.28,96.0,5.39,22.93,29.65,14.18,50.97,2.95,5.74,19.03,27.09,35.9,39.77,838
Kansas,Linn,"9,442",23.12,57.82,19.06,97.14,0.22,0.26,1.39,0.0,0.0,0.98,1.81,95.45,7.86,27.06,24.63,11.19,44.11,3.37,3.59,16.3,21.99,34.19,36.52,840
Kansas,Logan,"2,707",23.16,57.74,19.1,94.5,0.0,0.0,3.47,0.0,0.0,2.03,0.37,94.13,5.25,24.64,27.96,12.23,55.97,1.81,5.73,13.59,17.21,27.15,35.69,842
Kansas,Lyon,"32,795",24.16,63.9,11.94,89.17,2.02,0.22,1.88,0.0,3.36,3.36,20.95,72.67,7.84,19.81,18.19,14.57,52.26,3.79,9.8,28.48,33.5,40.8,46.72,844
Kansas,McPherson,"27,709",24.14,58.47,17.39,96.22,0.77,0.51,0.74,0.12,0.4,1.24,3.54,93.41,7.8,21.07,23.03,17.48,53.31,1.76,3.16,11.52,15.68,24.86,27.66,846
Kansas,Marion,"11,652",22.77,56.64,20.59,97.62,0.29,0.37,0.12,0.18,0.2,1.22,2.55,95.19,7.68,24.4,23.02,14.97,51.03,3.13,5.38,16.12,20.27,28.95,32.63,848
Kansas,Marshall,"9,854",23.2,56.63,20.17,97.71,0.12,0.18,0.86,0.0,0.35,0.78,1.85,96.31,5.62,34.65,21.75,8.82,51.75,1.68,4.19,19.69,23.09,30.32,34.9,850
Kansas,Meade,"4,384",27.51,57.41,15.08,88.28,0.73,0.14,0.71,0.0,8.01,2.14,15.44,81.14,8.94,21.35,19.48,15.28,50.41,1.98,3.83,14.74,19.32,28.24,31.11,851
Kansas,Miami,"31,771",26.64,60.6,12.76,96.01,1.17,0.34,0.09,0.0,0.24,2.14,2.57,93.79,4.13,21.38,24.63,16.03,50.16,3.84,3.87,11.66,15.89,19.67,21.63,853
Kansas,Mitchell,"5,947",21.47,57.42,21.1,99.11,0.07,0.07,0.05,0.0,0.61,0.1,1.06,98.65,5.01,23.22,27.83,16.02,56.01,0.81,3.28,10.01,12.76,25.64,27.21,854
Kansas,Montgomery,"33,903",24.17,58.71,17.13,84.61,5.08,1.77,0.68,0.33,1.04,6.49,5.14,81.81,8.33,22.13,24.86,12.26,44.96,5.5,7.08,23.87,29.45,37.3,40.36,856
Kansas,Morris,"5,771",21.02,57.32,21.66,97.11,0.0,0.99,0.19,0.0,0.26,1.46,3.78,93.8,6.22,31.97,21.63,12.35,52.21,2.7,4.3,11.21,17.62,26.41,30.76,858
Kansas,Morton,"3,117",26.76,56.88,16.36,84.7,0.93,1.15,1.44,0.0,11.07,0.71,19.92,75.52,11.52,19.25,22.01,12.74,50.02,1.06,0.74,16.65,24.48,33.62,37.22,859
Kansas,Nemaha,"9,690",26.54,55.85,17.61,97.79,0.96,0.37,0.0,0.0,0.13,0.74,1.33,96.64,6.24,31.67,17.29,12.05,53.63,0.96,3.3,16.58,20.27,26.95,31.43,861
Kansas,Neosho,"15,809",24.97,58.17,16.86,96.11,0.72,0.37,0.05,0.02,0.28,2.44,4.07,92.57,6.93,21.84,27.48,11.39,47.49,5.0,5.74,24.35,28.74,37.92,43.69,862
Kansas,Ness,"3,035",20.69,55.32,23.99,95.58,0.16,0.13,0.0,0.0,2.47,1.65,7.12,91.76,6.52,28.6,25.57,14.79,53.51,1.15,1.25,13.18,21.58,26.46,27.35,864
Kansas,Norton,"4,704",20.81,57.44,21.75,97.68,0.64,0.0,0.23,0.0,0.0,1.45,2.57,95.39,8.04,21.58,30.04,13.05,56.57,0.83,3.53,15.92,23.53,31.89,35.95,866
Kansas,Osage,"16,054",24.95,58.98,16.06,96.92,0.19,0.62,0.39,0.0,0.26,1.63,2.06,95.56,6.45,26.7,21.22,13.88,49.43,3.82,3.69,13.51,17.69,25.99,28.65,867
Kansas,Osborne,"3,726",20.91,55.1,23.99,98.17,0.21,0.16,0.4,0.54,0.13,0.38,1.07,97.24,8.67,26.36,23.46,14.12,53.6,1.8,4.05,21.26,26.19,35.27,37.06,869
Kansas,Ottawa,"5,956",25.62,57.79,16.59,97.57,0.47,0.17,0.0,0.0,0.12,1.68,1.86,95.99,6.28,21.81,26.76,14.3,49.98,2.84,3.24,14.99,19.51,25.44,29.68,870
Kansas,Pawnee,"6,102",23.04,58.47,18.49,95.33,1.31,0.1,0.0,0.0,0.93,2.33,5.38,91.4,4.74,18.24,28.68,17.99,53.15,3.13,1.92,14.5,20.68,30.01,32.74,872
Kansas,Phillips,"5,443",24.1,56.33,19.57,95.48,0.06,0.17,0.2,0.02,0.9,3.18,1.98,94.51,6.06,24.71,26.11,13.21,52.25,2.19,2.85,14.99,18.83,30.28,33.09,873
Kansas,Pottawatomie,"21,248",29.36,58.75,11.88,94.61,1.46,0.49,0.84,0.03,0.67,1.9,4.41,91.33,3.77,20.65,20.71,18.23,49.78,1.28,2.6,13.83,18.51,25.79,28.46,876
Kansas,Pratt,"9,260",23.16,58.53,18.3,95.18,0.77,0.55,0.53,0.13,0.71,2.13,5.63,91.21,6.95,19.62,24.89,16.43,50.62,2.34,3.93,13.17,19.87,28.55,35.82,878
Kansas,Rawlins,"2,530",18.42,55.34,26.25,97.27,0.2,0.36,0.0,0.0,0.75,1.42,3.36,94.66,5.49,23.04,30.95,16.01,51.19,1.11,4.94,25.61,30.83,38.62,42.49,880
Kansas,Reno,"61,183",24.16,59.1,16.74,92.45,2.2,0.42,0.48,0.02,2.28,2.14,7.93,87.62,7.03,19.46,27.23,13.54,49.04,2.95,4.76,18.92,24.48,33.12,36.02,882
Kansas,Republic,"4,853",19.86,54.36,25.78,97.71,0.0,0.25,0.45,0.0,0.33,1.26,1.15,97.53,3.65,26.62,29.9,14.75,51.16,2.04,7.13,18.81,25.49,29.67,32.54,884
Kansas,Rice,"9,605",24.22,58.04,17.74,91.28,0.48,1.89,1.26,0.0,2.7,2.39,9.66,85.16,6.79,23.34,22.97,13.91,49.74,3.1,5.68,19.24,24.44,33.93,36.38,886
Kansas,Riley,"62,502",20.81,71.34,7.85,84.88,5.88,0.53,4.62,0.11,0.67,3.31,6.52,79.7,2.47,10.0,16.28,24.59,50.18,2.15,13.55,27.61,32.4,39.43,42.47,888
Kansas,Rooks,"5,046",22.95,57.55,19.5,97.23,0.14,0.1,0.26,0.02,0.24,2.02,0.32,97.17,5.41,26.46,23.74,14.61,50.44,2.5,4.32,21.09,25.92,36.84,39.58,889
Kansas,Rush,"3,175",18.74,59.5,21.76,96.94,1.23,0.76,0.0,0.0,0.09,0.98,0.44,96.6,8.13,25.29,27.53,13.39,51.69,3.78,2.74,21.45,26.71,34.55,36.94,891
Kansas,Russell,"6,812",20.29,56.22,23.49,96.77,0.66,0.41,0.0,0.0,0.13,2.03,1.76,95.35,6.37,25.37,27.48,14.31,51.35,2.28,4.61,16.71,24.65,34.81,38.49,893
Kansas,Saline,"54,185",25.11,60.33,14.56,88.71,2.86,0.54,2.34,0.12,2.27,3.16,9.74,82.01,7.04,21.33,21.45,16.48,52.65,2.88,4.81,20.03,25.57,33.15,36.59,895
Kansas,Scott,"4,776",24.14,59.4,16.46,93.51,0.0,0.65,0.0,0.0,3.96,1.88,15.28,82.79,9.36,19.54,23.35,17.94,51.34,0.96,2.45,10.41,16.94,21.92,22.55,897
Kansas,Sedgwick,"490,713",27.03,61.58,11.39,78.32,8.83,0.82,4.01,0.05,3.7,4.26,12.92,70.21,7.26,17.11,20.91,18.19,48.2,4.5,5.6,19.61,24.3,31.14,33.95,898
Kansas,Seward,"22,411",32.62,59.23,8.15,67.06,4.25,0.85,3.0,0.0,22.86,1.98,57.38,35.0,20.45,15.6,12.94,7.38,45.84,4.8,5.33,22.87,31.02,41.55,45.57,900
Kansas,Shawnee,"173,408",24.62,61.26,14.12,81.76,8.12,1.07,1.23,0.02,3.39,4.4,10.8,75.93,6.12,20.84,20.51,19.43,49.16,3.85,6.33,20.51,25.8,31.13,33.9,902
Kansas,Sheridan,"2,499",23.17,55.34,21.49,98.64,0.44,0.0,0.0,0.0,0.08,0.84,3.24,95.48,5.2,22.89,27.01,14.33,52.14,0.96,3.8,21.61,27.73,32.37,33.81,904
Kansas,Sherman,"5,809",21.33,60.11,18.56,94.34,0.91,0.28,1.38,0.0,2.26,0.84,10.5,86.45,9.64,21.91,29.75,10.83,51.45,2.12,4.77,24.0,29.3,35.07,39.56,907
Kansas,Smith,"3,754",19.61,54.24,26.16,97.02,0.11,0.56,0.21,0.0,0.0,2.1,1.47,96.35,8.87,28.82,27.76,11.37,50.99,0.96,4.64,19.74,26.37,31.7,36.17,909
Kansas,Stafford,"4,327",23.78,56.18,20.04,94.89,0.6,0.86,0.28,0.0,2.22,1.16,12.2,85.28,8.11,20.96,25.7,14.63,50.77,1.59,2.1,18.53,24.36,35.5,38.71,911
Kansas,Stanton,"2,148",30.31,55.07,14.62,77.23,0.98,0.33,0.65,0.0,14.85,5.96,41.71,53.54,15.88,12.71,20.67,11.31,50.19,2.84,1.26,19.46,24.81,32.64,39.25,913
Kansas,Stevens,"5,536",31.02,56.29,12.7,75.4,0.65,0.94,0.56,0.0,20.12,2.33,32.46,65.48,11.09,23.19,20.57,9.77,48.03,1.82,7.35,16.93,19.94,27.67,29.37,914
Kansas,Sumner,"23,507",26.01,59.54,14.45,95.58,0.45,1.5,0.05,0.12,0.3,2.0,4.66,91.49,5.43,23.96,23.88,12.7,47.75,3.41,3.55,16.07,21.5,30.08,33.82,916
Kansas,Thomas,"7,497",24.3,60.92,14.78,97.53,1.11,0.11,0.12,0.03,0.32,0.79,4.56,93.56,6.36,14.41,25.74,17.53,57.58,1.36,4.24,14.89,19.51,25.24,27.38,917
Kansas,Trego,"2,882",21.76,56.49,21.76,97.4,0.07,0.24,0.28,0.0,1.08,0.94,2.26,96.77,6.11,27.93,24.43,12.32,50.31,0.62,2.46,14.19,22.41,29.32,35.77,919
Kansas,Wabaunsee,"6,910",25.41,59.38,15.21,96.45,0.62,0.2,0.14,0.0,0.3,2.27,2.45,94.88,2.87,30.17,21.95,13.52,51.37,2.42,2.82,9.2,14.72,22.76,24.95,920
Kansas,Wallace,"1,482",25.64,56.01,18.35,99.26,0.07,0.54,0.13,0.0,0.0,0.0,6.34,92.91,6.55,25.03,22.13,16.26,51.75,0.34,1.35,11.34,19.43,25.37,29.28,921
Kansas,Washington,"5,665",22.44,55.5,22.07,97.71,0.88,0.6,0.41,0.0,0.09,0.32,2.56,95.68,6.92,27.94,23.5,13.06,54.07,1.87,3.94,14.3,19.38,29.13,33.59,922
Kansas,Wichita,"2,191",28.85,54.86,16.29,97.76,0.0,0.55,0.27,0.0,0.78,0.64,24.01,74.76,14.61,17.98,24.87,10.36,52.76,2.19,2.28,18.99,24.14,30.53,33.04,923
Kansas,Wilson,"9,147",23.85,57.45,18.69,96.13,0.05,0.73,0.61,0.0,0.16,2.31,2.34,94.24,13.08,25.35,22.52,8.1,44.65,3.72,4.02,21.55,28.94,37.03,41.65,925
Kansas,Woodson,"3,191",20.03,57.76,22.22,95.55,0.0,0.69,0.25,0.0,0.0,3.51,1.79,95.05,7.33,31.31,22.91,12.13,44.88,4.29,6.83,30.46,36.6,46.13,48.04,926
Kansas,Wyandotte,"155,246",28.01,61.41,10.58,61.66,25.43,0.79,2.67,0.03,6.47,2.95,26.25,43.43,13.31,21.24,18.16,9.71,44.23,6.63,11.26,30.14,36.39,44.93,47.94,927
Kentucky,Adair,"17,620",23.16,60.43,16.41,95.99,2.37,0.03,0.18,0.0,0.27,1.16,1.62,94.43,18.75,23.86,16.03,10.53,38.58,4.51,7.1,27.39,36.03,45.93,48.27,928
Kentucky,Allen,"19,651",24.01,61.59,14.4,97.34,0.85,0.22,0.43,0.0,0.48,0.67,1.53,96.3,17.09,24.44,18.14,7.39,39.13,6.1,11.32,24.1,33.64,42.95,46.19,929
Kentucky,Anderson,"21,204",24.64,63.19,12.17,95.96,2.74,0.02,0.3,0.0,0.17,0.81,1.38,94.76,8.46,26.11,19.81,13.32,49.65,4.19,5.26,15.43,19.27,23.91,26.03,930
Kentucky,Ballard,"7,987",20.02,62.48,17.5,95.3,2.94,0.26,0.43,0.0,0.08,0.99,1.14,94.24,12.85,27.62,23.02,8.81,43.52,4.07,5.65,20.12,25.95,35.16,39.85,932
Kentucky,Barren,"41,338",24.24,60.97,14.79,93.98,4.11,0.12,0.56,0.01,0.25,0.97,2.57,91.97,13.71,28.59,16.25,9.42,44.38,3.64,7.54,26.48,33.68,39.95,42.96,933
Kentucky,Bath,"11,523",24.86,60.86,14.28,96.3,1.94,0.0,0.0,0.0,0.82,0.95,1.15,95.96,16.97,26.06,15.53,9.03,34.53,5.62,13.37,37.75,45.83,53.89,58.27,934
Kentucky,Bell,"27,476",22.27,62.27,15.47,96.0,1.91,0.29,0.29,0.0,0.23,1.27,0.78,95.6,22.74,24.69,14.27,7.61,32.56,5.06,13.87,40.25,48.09,57.68,61.3,936
Kentucky,Boone,"118,273",27.99,62.5,9.51,91.89,2.81,0.37,2.19,0.0,1.29,1.44,3.56,89.78,5.23,19.47,21.04,18.75,50.41,3.47,3.09,11.39,13.95,18.46,20.19,1002
Kentucky,Bourbon,"19,672",23.92,60.59,15.48,90.53,6.5,0.31,0.33,0.0,1.22,1.12,6.64,85.52,11.32,27.6,18.48,10.96,43.01,4.81,6.09,22.35,28.4,37.14,40.9,1005
Kentucky,Boyd,"46,887",21.78,61.22,17.0,96.44,1.3,0.12,0.51,0.02,0.28,1.33,1.09,95.54,9.79,26.27,23.2,11.54,38.95,4.6,8.39,23.25,28.24,35.11,38.04,1008
Kentucky,Boyle,"26,142",22.91,60.19,16.9,89.64,5.95,0.36,0.81,0.0,0.84,2.4,2.99,87.55,10.03,24.31,18.94,17.29,44.79,4.79,6.72,22.99,30.02,37.84,41.54,1010
Kentucky,Bracken,"8,432",24.99,61.6,13.41,99.5,0.14,0.12,0.0,0.0,0.0,0.24,2.29,97.21,14.56,26.7,15.19,9.95,42.02,3.34,6.25,25.39,29.46,36.43,39.28,1013
Kentucky,Breathitt,"13,434",22.44,63.95,13.61,98.99,0.02,0.12,0.24,0.1,0.0,0.54,0.55,98.44,24.91,23.9,14.11,7.15,30.73,4.27,11.05,42.43,48.95,57.24,60.99,1017
Kentucky,Breckinridge,"19,758",24.48,59.72,15.8,95.74,2.3,0.09,0.2,0.0,0.55,1.12,0.97,95.35,15.56,29.97,16.91,6.1,36.11,6.19,9.3,26.92,32.33,40.22,45.26,1020
Kentucky,Bullitt,"73,918",24.7,63.92,11.38,96.63,0.57,0.31,0.37,0.05,0.76,1.31,1.4,95.96,10.66,27.6,20.51,8.41,48.05,4.9,3.24,13.35,18.82,25.08,27.58,1024
Kentucky,Butler,"12,446",23.15,61.6,15.25,98.16,0.43,1.08,0.03,0.0,0.3,0.01,2.34,96.43,17.32,30.58,15.71,5.21,39.47,4.61,11.87,30.76,36.16,42.52,45.91,1026
Kentucky,Caldwell,"12,776",22.06,60.28,17.67,92.99,5.24,0.13,0.14,0.27,0.24,0.99,1.38,91.85,10.94,29.54,17.78,11.76,40.22,4.66,10.12,25.99,30.57,35.69,39.97,1031
Kentucky,Calloway,"33,845",19.39,64.75,15.86,93.09,3.15,0.29,1.8,0.04,0.3,1.33,2.34,91.36,8.66,20.98,16.99,18.5,48.45,4.67,9.14,23.76,29.74,35.04,38.64,1033
Kentucky,Campbell,"87,498",23.19,64.03,12.78,94.57,2.37,0.1,0.61,0.02,0.4,1.94,1.63,93.44,7.93,21.6,18.72,18.68,50.98,4.27,5.03,15.4,19.05,25.02,28.19,1035
Kentucky,Carlisle,"5,012",22.57,59.1,18.34,97.31,1.04,1.28,0.0,0.0,0.0,0.38,1.44,95.87,11.33,29.01,19.17,10.38,44.13,3.47,3.85,21.35,26.84,37.71,41.74,1039
Kentucky,Carroll,"10,423",25.66,61.47,12.87,95.85,0.62,0.23,1.16,0.0,0.51,1.63,7.03,89.48,15.92,27.04,15.76,6.65,41.75,7.38,13.91,34.1,38.74,44.65,47.28,1041
Kentucky,Carter,"26,792",23.38,61.62,15.0,98.89,0.23,0.07,0.25,0.0,0.0,0.56,1.09,97.81,17.15,27.72,17.02,6.38,38.32,3.99,8.5,27.22,34.02,44.26,48.95,1044
Kentucky,Casey,"15,537",23.36,60.33,16.3,97.84,0.61,0.21,0.05,0.0,0.3,0.98,1.88,96.7,23.15,24.44,15.1,6.35,40.15,3.62,12.62,35.79,42.7,50.32,53.53,1048
