state,declarationDate,incidentType,designatedArea,FID
CA,2017-12-06T15:01:00.000Z,Fire,Los Angeles,139
CA,2017-12-05T05:05:00.000Z,Fire,Ventura,521
CA,2017-12-05T05:05:00.000Z,Fire,Santa Barbara,391
OK,2018-03-16T17:14:00.000Z,Fire,Pottawatomie,2356
TX,2018-04-13T22:50:00.000Z,Fire,Hutchinson,2249
CA,2017-10-09T23:56:00.000Z,Fire,Riverside,281
CA,2017-12-05T12:44:00.000Z,Fire,Los Angeles,139
CA,2017-12-05T18:45:00.000Z,Fire,Los Angeles,139
OK,2018-04-13T00:50:00.000Z,Fire,Woodward,2035
OK,2018-04-13T20:07:00.000Z,Fire,Dewey,2158
TX,2018-04-14T21:41:00.000Z,Fire,Jones,2301
AZ,2018-05-11T16:27:00.000Z,Fire,Yavapai,35
AZ,2018-04-29T17:26:00.000Z,Fire,Coconino,771
NM,2018-06-01T00:53:00.000Z,Fire,Colfax,1582
TX,2018-05-02T21:52:00.000Z,Fire,Jeff Davis,2275
TX,2018-04-18T01:50:00.000Z,Fire,Gray,2088
NM,2018-06-08T00:15:00.000Z,Fire,Otero,1633
WY,2018-06-11T18:28:00.000Z,Fire,Albany,3015
NV,2018-06-17T22:19:00.000Z,Fire,Lyon,1412
CO,2018-06-28T14:00:00.000Z,Fire,Huerfano,693
OR,2018-06-22T00:02:00.000Z,Fire,Jefferson,2143
CO,2018-06-28T14:00:00.000Z,Fire,Costilla,599
CA,2018-06-25T00:05:00.000Z,Fire,Shasta,431
CO,2018-06-30T18:30:00.000Z,Fire,Teller,375
CA,2018-06-24T01:56:00.000Z,Fire,Lake,100
UT,2018-07-02T20:00:00.000Z,Fire,Wasatch,2567
UT,2018-07-02T20:00:00.000Z,Fire,Duchesne,2672
CA,2018-07-07T05:17:00.000Z,Fire,Santa Barbara,391
CO,2018-07-04T21:01:00.000Z,Fire,Eagle,648
CA,2018-07-06T19:10:00.000Z,Fire,San Diego,315
CA,2018-07-05T23:14:00.000Z,Fire,Siskiyou,446
OR,2018-07-18T18:35:00.000Z,Fire,Sherman,2232
OR,2018-07-18T18:35:00.000Z,Fire,Wasco,2267
TX,2018-07-23T22:41:00.000Z,Fire,Brown,2296
CA,2018-07-23T22:55:00.000Z,Fire,Shasta,431
OR,2018-07-19T02:43:00.000Z,Fire,Jackson,2139
WA,2018-07-17T21:19:00.000Z,Fire,Spokane,2961
WA,2018-07-20T00:58:00.000Z,Fire,Grant,2889
WA,2018-07-10T08:41:00.000Z,Fire,Kittitas,2932
OR,2018-07-19T02:43:00.000Z,Fire,Josephine,2152
