State,designatedArea,disasterType,Freq,FEMA_Object_ID
North Carolina,Wayne,Hurricane,7,2669
North Carolina,Yadkin,Hurricane,5,2269
North Carolina,Wilson,Hurricane,6,2670
Louisiana,Beauregard,Hurricane,10,1390
Louisiana,Calcasieu,Hurricane,9,1391
Louisiana,Sabine,Hurricane,8,1414
Louisiana,Vermilion,Hurricane,12,1427
Louisiana,Vernon,Hurricane,8,1428
Florida,Alachua,Hurricane,6,1270
Florida,Bay,Hurricane,8,1272
Florida,Bradford,Hurricane,5,1273
Florida,Calhoun,Hurricane,7,1275
Florida,Charlotte,Hurricane,3,1276
Florida,Columbia,Hurricane,5,1280
Florida,Escambia,Hurricane,8,1284
Florida,DeSoto,Hurricane,3,1281
Florida,Collier,Hurricane,4,1279
Florida,Dixie,Hurricane,6,1282
Florida,Franklin,Hurricane,9,1286
Florida,Gadsden,Hurricane,8,1287
Florida,Gilchrist,Hurricane,6,1288
Florida,Gulf,Hurricane,8,1290
Florida,Hamilton,Hurricane,5,1291
Florida,Hardee,Hurricane,3,1292
Florida,Hillsborough,Hurricane,6,1296
Florida,Holmes,Hurricane,7,1297
Florida,Jefferson,Hurricane,7,1300
Florida,Lafayette,Hurricane,5,1301
Florida,Jackson,Hurricane,7,1299
Florida,Leon,Hurricane,6,1304
Florida,Levy,Hurricane,6,1305
Florida,Lee,Hurricane,3,1303
Florida,Liberty,Hurricane,8,1306
Florida,Madison,Hurricane,6,1307
Florida,Manatee,Hurricane,6,1308
Florida,Okaloosa,Hurricane,8,1312
Florida,Pasco,Hurricane,6,1316
Florida,Pinellas,Hurricane,6,1317
Florida,Santa Rosa,Hurricane,8,1321
Florida,Sarasota,Hurricane,5,1322
Florida,Sumter,Hurricane,5,1324
Florida,Suwannee,Hurricane,6,1325
Florida,Taylor,Hurricane,6,1326
Florida,Union,Hurricane,5,1327
Florida,Wakulla,Hurricane,6,1329
Florida,Walton,Hurricane,7,1330
Florida,Washington,Hurricane,7,1331
Georgia,Banks,Hurricane,3,2157
Georgia,Baldwin,Hurricane,3,2156
Georgia,Barrow,Hurricane,2,2158
Georgia,Baker,Hurricane,4,1335
Georgia,Bartow,Hurricane,2,1995
Georgia,Berrien,Hurricane,4,1337
Georgia,Brooks,Hurricane,4,1339
Georgia,Bleckley,Hurricane,4,2160
Georgia,Ben Hill,Hurricane,4,1336
Georgia,Butts,Hurricane,3,1996
Georgia,Bibb,Hurricane,3,2159
Georgia,Calhoun,Hurricane,4,1341
Georgia,Catoosa,Hurricane,2,1998
Georgia,Carroll,Hurricane,3,1997
Georgia,Chattahoochee,Hurricane,4,1999
Georgia,Chattooga,Hurricane,2,2000
Georgia,Cherokee,Hurricane,3,2001
Georgia,Clarke,Hurricane,3,2164
Georgia,Clayton,Hurricane,2,2002
Georgia,Cobb,Hurricane,2,2003
Georgia,Coweta,Hurricane,2,2004
Georgia,Colquitt,Hurricane,4,1348
Georgia,Crawford,Hurricane,4,2005
Georgia,Crisp,Hurricane,4,1350
Georgia,Dawson,Hurricane,3,2007
Georgia,Dade,Hurricane,2,2006
Georgia,DeKalb,Hurricane,2,2008
Georgia,Dodge,Hurricane,4,2166
Georgia,Clay,Hurricane,4,1345
Georgia,Dooly,Hurricane,4,2167
Georgia,Columbia,Hurricane,3,2165
Georgia,Decatur,Hurricane,4,1351
Georgia,Cook,Hurricane,4,1349
Georgia,Early,Hurricane,4,1353
Georgia,Elbert,Hurricane,3,2169
Georgia,Dougherty,Hurricane,4,1352
Georgia,Fayette,Hurricane,2,2011
Georgia,Douglas,Hurricane,3,2009
Georgia,Floyd,Hurricane,2,2012
Georgia,Forsyth,Hurricane,3,2013
Georgia,Franklin,Hurricane,3,2172
Georgia,Fannin,Hurricane,3,2010
Georgia,Fulton,Hurricane,2,2014
Georgia,Glascock,Hurricane,4,2173
Georgia,Gordon,Hurricane,2,2016
Georgia,Grady,Hurricane,4,1356
Georgia,Gilmer,Hurricane,3,2015
Georgia,Gwinnett,Hurricane,2,2017
Georgia,Habersham,Hurricane,3,2175
Georgia,Hall,Hurricane,3,2176
Georgia,Greene,Hurricane,3,2174
Georgia,Hancock,Hurricane,4,2177
Georgia,Haralson,Hurricane,3,2018
Georgia,Harris,Hurricane,2,2019
Georgia,Hart,Hurricane,2,2178
Georgia,Heard,Hurricane,3,2020
Georgia,Henry,Hurricane,2,2021
Georgia,Houston,Hurricane,4,2179
Georgia,Jackson,Hurricane,2,2180
Georgia,Jasper,Hurricane,3,2181
Georgia,Irwin,Hurricane,4,1357
Georgia,Jefferson,Hurricane,4,2182
Georgia,Jones,Hurricane,4,2185
Georgia,Lamar,Hurricane,3,2022
Georgia,Lanier,Hurricane,3,1359
Georgia,Johnson,Hurricane,4,2184
Georgia,Lincoln,Hurricane,3,2187
Georgia,Laurens,Hurricane,4,2186
Georgia,Lee,Hurricane,4,1360
Georgia,Lumpkin,Hurricane,3,2023
Georgia,Lowndes,Hurricane,3,1363
Georgia,Macon,Hurricane,4,2024
Georgia,Madison,Hurricane,2,2189
Georgia,Marion,Hurricane,4,2025
Georgia,Meriwether,Hurricane,2,2026
Georgia,Miller,Hurricane,4,1365
Georgia,McDuffie,Hurricane,3,2188
Georgia,Monroe,Hurricane,3,2027
Georgia,Montgomery,Hurricane,4,2190
Georgia,Morgan,Hurricane,3,2191
Georgia,Murray,Hurricane,2,2028
Georgia,Muscogee,Hurricane,3,2029
Georgia,Newton,Hurricane,2,2192
Georgia,Mitchell,Hurricane,4,1366
Georgia,Oglethorpe,Hurricane,3,2194
Georgia,Paulding,Hurricane,3,2030
Georgia,Oconee,Hurricane,3,2193
Georgia,Pickens,Hurricane,3,2031
Georgia,Peach,Hurricane,4,2195
Georgia,Pulaski,Hurricane,4,2196
Georgia,Putnam,Hurricane,4,2197
Georgia,Polk,Hurricane,2,2033
Georgia,Pike,Hurricane,2,2032
Georgia,Rabun,Hurricane,3,2198
Georgia,Randolph,Hurricane,4,1369
Georgia,Quitman,Hurricane,4,1368
Georgia,Schley,Hurricane,4,2035
Georgia,Richmond,Hurricane,3,2199
Georgia,Rockdale,Hurricane,2,2034
Georgia,Seminole,Hurricane,4,1370
Georgia,Spalding,Hurricane,2,2036
Georgia,Stephens,Hurricane,3,2201
Georgia,Stewart,Hurricane,4,1371
Georgia,Sumter,Hurricane,4,1372
Georgia,Taliaferro,Hurricane,3,2202
Georgia,Taylor,Hurricane,3,2038
Georgia,Telfair,Hurricane,4,1374
Georgia,Talbot,Hurricane,3,2037
Georgia,Tift,Hurricane,4,1377
Georgia,Thomas,Hurricane,4,1376
Georgia,Terrell,Hurricane,4,1375
Georgia,Towns,Hurricane,3,2204
Georgia,Troup,Hurricane,2,2039
Georgia,Twiggs,Hurricane,4,2206
Georgia,Union,Hurricane,3,2040
Georgia,Upson,Hurricane,3,2041
Georgia,Walker,Hurricane,2,2042
Georgia,Turner,Hurricane,4,1378
Georgia,Warren,Hurricane,3,2208
Georgia,Washington,Hurricane,4,2209
Georgia,Walton,Hurricane,2,2207
Georgia,White,Hurricane,3,2210
Georgia,Webster,Hurricane,4,1381
Georgia,Whitfield,Hurricane,2,2043
Georgia,Wilcox,Hurricane,4,1383
Georgia,Wilkes,Hurricane,3,2211
Georgia,Wilkinson,Hurricane,4,2212
Georgia,Wheeler,Hurricane,4,1382
Georgia,Worth,Hurricane,4,1384
Alabama,Baldwin,Hurricane,7,1250
Alabama,Barbour,Hurricane,5,1251
Alabama,Autauga,Hurricane,5,1965
Alabama,Blount,Hurricane,2,1966
Alabama,Bullock,Hurricane,4,1252
Alabama,Butler,Hurricane,6,1253
Alabama,Calhoun,Hurricane,3,1967
Alabama,Bibb,Hurricane,3,1463
Alabama,Cherokee,Hurricane,3,1969
Alabama,Choctaw,Hurricane,5,1254
Alabama,Chambers,Hurricane,2,1968
Alabama,Clay,Hurricane,3,1971
Alabama,Cleburne,Hurricane,2,1972
Alabama,Clarke,Hurricane,6,1255
Alabama,Chilton,Hurricane,4,1970
Alabama,Coffee,Hurricane,5,1256
Alabama,Colbert,Hurricane,2,1464
Alabama,Conecuh,Hurricane,5,1257
Alabama,Coosa,Hurricane,4,1973
Alabama,Covington,Hurricane,6,1258
Alabama,Crenshaw,Hurricane,5,1259
Alabama,Cullman,Hurricane,2,1974
Alabama,Dale,Hurricane,5,1260
Alabama,Dallas,Hurricane,6,1975
Alabama,DeKalb,Hurricane,2,1976
Alabama,Elmore,Hurricane,4,1977
Alabama,Etowah,Hurricane,2,1978
Alabama,Fayette,Hurricane,2,1465
Alabama,Franklin,Hurricane,2,1466
Alabama,Geneva,Hurricane,7,1262
Alabama,Escambia,Hurricane,5,1261
Alabama,Greene,Hurricane,3,1467
Alabama,Hale,Hurricane,4,1468
Alabama,Henry,Hurricane,5,1263
Alabama,Houston,Hurricane,6,1264
Alabama,Jackson,Hurricane,2,1979
Alabama,Lamar,Hurricane,2,1469
Alabama,Jefferson,Hurricane,3,1980
Alabama,Lawrence,Hurricane,2,1471
Alabama,Lauderdale,Hurricane,2,1470
Alabama,Lee,Hurricane,2,1981
Alabama,Limestone,Hurricane,2,1982
Alabama,Lowndes,Hurricane,4,1983
Alabama,Macon,Hurricane,4,1984
Alabama,Madison,Hurricane,2,1985
Alabama,Marengo,Hurricane,4,1472
Alabama,Marion,Hurricane,2,1473
Alabama,Marshall,Hurricane,2,1986
Alabama,Mobile,Hurricane,9,1265
Alabama,Montgomery,Hurricane,4,1987
Alabama,Monroe,Hurricane,6,1266
Alabama,Morgan,Hurricane,2,1988
Alabama,Perry,Hurricane,5,1474
Alabama,Pickens,Hurricane,3,1475
Alabama,Randolph,Hurricane,3,1989
Alabama,Pike,Hurricane,5,1267
Alabama,Sumter,Hurricane,3,1476
Alabama,Talladega,Hurricane,4,1993
Alabama,St. Clair,Hurricane,3,1991
Alabama,Walker,Hurricane,2,1478
Alabama,Tuscaloosa,Hurricane,3,1477
Alabama,Washington,Hurricane,5,1268
Alabama,Tallapoosa,Hurricane,2,1994
Alabama,Winston,Hurricane,2,1479
Alabama,Russell,Hurricane,3,1990
Alabama,Shelby,Hurricane,3,1992
Alabama,Wilcox,Hurricane,4,1269
Hawaii,Hawaii,Hurricane,4,74
Hawaii,Honolulu,Hurricane,3,75
Hawaii,Kauai,Hurricane,4,77
Hawaii,Maui,Hurricane,4,78
North Carolina,Alleghany,Hurricane,4,2241
North Carolina,Ashe,Hurricane,4,2242
North Carolina,Avery,Hurricane,3,2243
North Carolina,Alexander,Hurricane,3,2240
North Carolina,Buncombe,Hurricane,3,2244
North Carolina,Burke,Hurricane,3,2245
North Carolina,Clay,Hurricane,3,2248
North Carolina,Cleveland,Hurricane,3,2249
North Carolina,Cherokee,Hurricane,3,2106
North Carolina,Caldwell,Hurricane,3,2246
North Carolina,Cabarrus,Hurricane,4,2609
North Carolina,Catawba,Hurricane,3,2247
North Carolina,Gaston,Hurricane,3,2250
North Carolina,Graham,Hurricane,3,2251
North Carolina,Haywood,Hurricane,3,2252
North Carolina,Henderson,Hurricane,3,2253
North Carolina,Iredell,Hurricane,4,2254
North Carolina,Jackson,Hurricane,3,2255
North Carolina,Lincoln,Hurricane,3,2256
North Carolina,McDowell,Hurricane,5,2257
North Carolina,Macon,Hurricane,3,2258
North Carolina,Madison,Hurricane,4,2259
North Carolina,Mecklenburg,Hurricane,3,2260
North Carolina,Mitchell,Hurricane,3,2261
North Carolina,Polk,Hurricane,4,2262
North Carolina,Rowan,Hurricane,4,2658
North Carolina,Rutherford,Hurricane,3,2263
North Carolina,Stanly,Hurricane,4,2661
North Carolina,Swain,Hurricane,3,2265
North Carolina,Union,Hurricane,4,2664
North Carolina,Transylvania,Hurricane,3,2266
North Carolina,Watauga,Hurricane,3,2267
North Carolina,Wilkes,Hurricane,3,2268
North Carolina,Yancey,Hurricane,4,2270
Texas,Aransas,Hurricane,3,285
Texas,Bee,Hurricane,2,290
Texas,Bexar,Hurricane,3,292
Texas,Brazoria,Hurricane,3,295
Texas,Calhoun,Hurricane,3,303
Texas,Cameron,Hurricane,2,304
Texas,Dimmit,Hurricane,1,318
Texas,Brooks,Hurricane,1,298
Texas,Goliad,Hurricane,2,331
Texas,Harris,Hurricane,3,337
Texas,Hidalgo,Hurricane,1,339
Texas,Fort Bend,Hurricane,3,325
Texas,Duval,Hurricane,1,319
Texas,Galveston,Hurricane,4,328
Texas,Jackson,Hurricane,3,344
Texas,Jim Hogg,Hurricane,1,348
Texas,Jim Wells,Hurricane,2,349
Texas,Kenedy,Hurricane,2,352
Texas,La Salle,Hurricane,1,358
Texas,Live Oak,Hurricane,1,364
Texas,McMullen,Hurricane,1,369
Texas,Kleberg,Hurricane,3,356
Texas,Matagorda,Hurricane,3,372
Texas,Nueces,Hurricane,3,383
Texas,Refugio,Hurricane,3,391
Texas,San Patricio,Hurricane,3,397
Texas,Starr,Hurricane,1,401
Texas,Victoria,Hurricane,3,412
Texas,Webb,Hurricane,1,417
Texas,Wharton,Hurricane,3,418
Texas,Willacy,Hurricane,2,419
Texas,Zapata,Hurricane,1,423
Louisiana,Bienville,Hurricane,6,1584
Louisiana,Bossier,Hurricane,7,1585
Louisiana,Caddo,Hurricane,7,637
Louisiana,Caldwell,Hurricane,7,1392
Louisiana,Catahoula,Hurricane,7,1394
Louisiana,Claiborne,Hurricane,7,1586
Louisiana,Concordia,Hurricane,7,1395
Louisiana,De Soto,Hurricane,7,282
Louisiana,East Carroll,Hurricane,7,1587
Louisiana,Evangeline,Hurricane,8,1398
Louisiana,Grant,Hurricane,6,1399
Louisiana,Lafayette,Hurricane,10,1404
Louisiana,Jackson,Hurricane,7,1589
Louisiana,La Salle,Hurricane,7,1406
Louisiana,Lincoln,Hurricane,7,1590
Louisiana,Madison,Hurricane,7,1591
Louisiana,Red River,Hurricane,7,1413
Louisiana,Richland,Hurricane,7,1594
Louisiana,St. Landry,Hurricane,9,1420
Louisiana,Union,Hurricane,7,1595
Louisiana,Tensas,Hurricane,7,1425
Louisiana,Webster,Hurricane,6,1596
Louisiana,West Feliciana,Hurricane,9,1431
Louisiana,Winn,Hurricane,6,1432
Louisiana,West Carroll,Hurricane,7,1597
Mississippi,Adams,Hurricane,4,1433
Mississippi,Franklin,Hurricane,4,1440
Mississippi,Jefferson,Hurricane,4,1447
Texas,Anderson,Hurricane,1,283
Texas,Angelina,Hurricane,1,284
Texas,Bowie,Hurricane,1,926
Texas,Cass,Hurricane,1,931
Texas,Camp,Hurricane,1,929
Texas,Chambers,Hurricane,2,305
Texas,Cherokee,Hurricane,1,306
Texas,Dallas,Hurricane,2,942
Texas,Ellis,Hurricane,1,950
Texas,Franklin,Hurricane,1,956
Texas,Gregg,Hurricane,1,961
Texas,Grimes,Hurricane,2,333
Texas,Hardin,Hurricane,2,336
Texas,Harrison,Hurricane,1,966
Texas,Houston,Hurricane,1,341
Texas,Jasper,Hurricane,3,345
Texas,Jefferson,Hurricane,3,347
Texas,Leon,Hurricane,1,361
Texas,Liberty,Hurricane,2,362
Texas,Marion,Hurricane,1,989
Texas,Montgomery,Hurricane,2,379
Texas,Panola,Hurricane,1,1000
Texas,Morris,Hurricane,1,994
Texas,Polk,Hurricane,2,386
Texas,Madison,Hurricane,2,370
Texas,Nacogdoches,Hurricane,1,380
Texas,Orange,Hurricane,3,384
Texas,Rusk,Hurricane,1,1009
Texas,Sabine,Hurricane,2,394
Texas,Red River,Hurricane,1,1006
Texas,Newton,Hurricane,3,382
Texas,Shelby,Hurricane,1,400
Texas,Smith,Hurricane,1,1013
Texas,San Jacinto,Hurricane,2,396
Texas,Travis,Hurricane,2,406
Texas,San Augustine,Hurricane,2,395
Texas,Tyler,Hurricane,2,408
Texas,Tarrant,Hurricane,2,1018
Texas,Waller,Hurricane,2,414
Texas,Wood,Hurricane,1,1029
Arkansas,Baxter,Hurricane,1,1482
Arkansas,Ashley,Hurricane,1,1481
Texas,Titus,Hurricane,1,1022
Texas,Upshur,Hurricane,1,1023
Arkansas,Boone,Hurricane,1,1483
Arkansas,Chicot,Hurricane,1,1487
Texas,Walker,Hurricane,2,413
Arkansas,Arkansas,Hurricane,1,1480
Texas,Trinity,Hurricane,1,407
Arkansas,Clark,Hurricane,1,1488
Arkansas,Cleburne,Hurricane,1,1490
Arkansas,Calhoun,Hurricane,1,1485
Arkansas,Bradley,Hurricane,1,1484
Arkansas,Benton,Hurricane,1,425
Arkansas,Cleveland,Hurricane,1,1491
Arkansas,Carroll,Hurricane,1,1486
Arkansas,Clay,Hurricane,1,1489
Arkansas,Cross,Hurricane,1,1496
Arkansas,Desha,Hurricane,1,1498
Arkansas,Crittenden,Hurricane,1,1495
Arkansas,Faulkner,Hurricane,1,1500
Arkansas,Columbia,Hurricane,1,1492
Arkansas,Conway,Hurricane,1,1493
Arkansas,Crawford,Hurricane,1,426
Arkansas,Dallas,Hurricane,1,1497
Arkansas,Craighead,Hurricane,1,1494
Arkansas,Fulton,Hurricane,1,1501
Arkansas,Drew,Hurricane,1,1499
Arkansas,Grant,Hurricane,1,1503
Arkansas,Hot Spring,Hurricane,1,1505
Arkansas,Franklin,Hurricane,1,427
Arkansas,Independence,Hurricane,1,1506
Arkansas,Howard,Hurricane,1,429
Arkansas,Jefferson,Hurricane,1,1509
Arkansas,Izard,Hurricane,1,1507
Arkansas,Garland,Hurricane,1,1502
Arkansas,Greene,Hurricane,1,1504
Arkansas,Hempstead,Hurricane,1,428
Arkansas,Lee,Hurricane,1,1513
Arkansas,Lincoln,Hurricane,1,1514
Arkansas,Lafayette,Hurricane,1,1511
Arkansas,Little River,Hurricane,1,430
Arkansas,Jackson,Hurricane,1,1508
Arkansas,Johnson,Hurricane,1,1510
Arkansas,Marion,Hurricane,1,1516
Arkansas,Miller,Hurricane,1,433
Arkansas,Madison,Hurricane,1,432
Arkansas,Monroe,Hurricane,1,1518
Arkansas,Lonoke,Hurricane,1,1515
Arkansas,Mississippi,Hurricane,1,1517
Arkansas,Newton,Hurricane,1,1521
Arkansas,Ouachita,Hurricane,1,1522
Arkansas,Logan,Hurricane,1,431
Arkansas,Nevada,Hurricane,1,1520
Arkansas,Lawrence,Hurricane,1,1512
Arkansas,Perry,Hurricane,1,1523
Arkansas,Phillips,Hurricane,1,1524
Arkansas,Pike,Hurricane,1,1525
Arkansas,Poinsett,Hurricane,1,1526
Arkansas,Montgomery,Hurricane,1,1519
Arkansas,Polk,Hurricane,1,434
Arkansas,Pope,Hurricane,1,1527
Arkansas,Pulaski,Hurricane,1,1529
Arkansas,Randolph,Hurricane,1,1530
Arkansas,St. Francis,Hurricane,1,1531
Arkansas,Prairie,Hurricane,1,1528
Arkansas,Scott,Hurricane,1,435
Arkansas,Searcy,Hurricane,1,1533
Arkansas,Sebastian,Hurricane,1,436
Arkansas,Saline,Hurricane,1,1532
Arkansas,Sharp,Hurricane,1,1534
Arkansas,Stone,Hurricane,1,1535
Arkansas,Union,Hurricane,1,1536
Arkansas,Sevier,Hurricane,1,437
Arkansas,Van Buren,Hurricane,1,1537
Arkansas,Washington,Hurricane,1,438
Arkansas,White,Hurricane,1,1538
Arkansas,Woodruff,Hurricane,1,1539
Arkansas,Yell,Hurricane,1,1540
Mississippi,Claiborne,Hurricane,2,1435
Mississippi,Issaquena,Hurricane,1,1613
Mississippi,Humphreys,Hurricane,1,1612
Mississippi,Sharkey,Hurricane,1,1636
Mississippi,Simpson,Hurricane,2,1457
Mississippi,Warren,Hurricane,2,1644
Mississippi,Leake,Hurricane,1,1618
Mississippi,Kemper,Hurricane,1,1615
Mississippi,Neshoba,Hurricane,1,1626
Mississippi,Newton,Hurricane,1,1627
Mississippi,Scott,Hurricane,1,1635
Mississippi,Noxubee,Hurricane,1,1628
Mississippi,Smith,Hurricane,1,1458
Mississippi,Winston,Hurricane,1,1647
Ohio,Ashtabula,Hurricane,1,2492
Ohio,Cuyahoga,Hurricane,1,2506
Texas,Comal,Hurricane,1,310
Texas,Guadalupe,Hurricane,1,334
Texas,Burleson,Hurricane,1,300
Texas,Milam,Hurricane,1,377
Texas,Austin,Hurricane,1,287
Texas,Washington,Hurricane,1,416
Texas,Bastrop,Hurricane,1,289
Texas,Caldwell,Hurricane,1,302
Texas,DeWitt,Hurricane,1,317
Texas,Fayette,Hurricane,1,324
Texas,Colorado,Hurricane,1,309
Texas,Gonzales,Hurricane,1,332
Texas,Lavaca,Hurricane,1,359
Texas,Karnes,Hurricane,1,350
Texas,Lee,Hurricane,1,360
