PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MO4283167,DOLLAR GENERAL #15600 WASHINGTON COUNTY,Region 7,Missouri,Transient non-community system,350,,Washington,3,0,4
MO4283136,DOLLAR GENERAL #14060 CAULFIELD,Region 7,Missouri,Transient non-community system,25,,Howell,4,8,3
MO5283110,DOLLAR GENERAL #14995 EAGLE ROCK,Region 7,Missouri,Transient non-community system,25,,Barry,4,6,5
MO5283094,DOLLAR GENERAL #4022 SHELL KNOB,Region 7,Missouri,Transient non-community system,25,SHELL KNOB,Barry,5,9,4
MO5283244,DOLLAR GENERAL #19885 CARTHAGE,Region 7,Missouri,Transient non-community system,25,,Jasper,4,0,1
MO5283236,DOLLAR GENERAL #18619 ROGERSVILLE,Region 7,Missouri,Transient non-community system,25,ROGERSVILLE,Greene,4,0,3
MO5283228,DOLLAR GENERAL #18016 GRAVOIS MILLS,Region 7,Missouri,Transient non-community system,100,,Morgan,4,0,4
MO5283223,DOLLAR GENERAL #17672 CAPE FAIR,Region 7,Missouri,Transient non-community system,25,,Stone,3,1,2
MO5283206,DOLLAR GENERAL #17357 CLIMAX SPRINGS,Region 7,Missouri,Transient non-community system,100,,Camden,5,0,1
MO5283203,DOLLAR GENERAL #16542 RIDGEDALE,Region 7,Missouri,Transient non-community system,25,,Taney,5,0,1
MO5283142,DOLLAR GENERAL #15781 ROCKY COMFORT,Region 7,Missouri,Transient non-community system,25,,Barry,5,8,3
MO5283140,DOLLAR GENERAL #13332 ROCKY MOUNT,Region 7,Missouri,Transient non-community system,200,,Morgan,4,4,1
MO5283190,DOLLAR GENERAL #16263 JOPLIN,Region 7,Missouri,Transient non-community system,1000,,Newton,4,2,2
MO5283263,DOLLAR GENERAL #19748 HIGHWAY O,Region 7,Missouri,Transient non-community system,25,,Greene,4,0,1
MO3283237,DOLLAR GENERAL # 18741 BRUMLEY,Region 7,Missouri,Transient non-community system,100,,Miller,4,0,1
MO1283209,DOLLAR GENERAL #16502 WARSAW,Region 7,Missouri,Transient non-community system,25,WARSAW,Benton,4,0,3
MO3231654,LAZY DAYZ RESORT,Region 7,Missouri,Transient non-community system,25,,Camden,8,36,7
MO5193291,CRAINS HICKORY HOLLOW RESORT,Region 7,Missouri,Transient non-community system,30,,Barry,4,0,0
MO6036042,FICKEN HILL SUBD,Region 7,Missouri,Community water system,30,,Jefferson,4,11,12
MO5273164,THE OLD GOSPEL CHURCH,Region 7,Missouri,Transient non-community system,25,,Greene,4,0,0
MO5192893,RUSTIC WOODS RV PARK,Region 7,Missouri,Transient non-community system,30,,Webster,4,16,5
MO3031267,ECHO VALLEY SUBDIVISION,Region 7,Missouri,Community water system,175,,Camden,12,10,4
MO5010560,NEOSHO PWS,Region 7,Missouri,Community water system,12157,NEOSHO,Newton,20,26,31
MO4171142,NELL HOLCOMB R 4 ELEMENTARY SCHOOL,Region 7,Missouri,Non-Transient non-community system,300,CAPE GIRARDEAU,Cape Girardeau,6,18,11
MO4228500,BATES CREEK BAPTIST CAMP,Region 7,Missouri,Transient non-community system,100,,Washington,10,29,11
MO5036265,SHERWOOD SUBD OWNER ASSN,Region 7,Missouri,Community water system,90,,Stone,7,5,13
MO6010200,CUBA PWS,Region 7,Missouri,Community water system,3307,CUBA,Crawford,19,13,18
MO6292898,J D STREETT 170,Region 7,Missouri,Transient non-community system,200,HERMANN,Montgomery,5,14,2
MO5010040,AVA PWS,Region 7,Missouri,Community water system,3082,AVA,Douglas,16,11,16
MO3079500,FORT LEONARD WOOD,Region 7,Missouri,Community water system,34000,,Pulaski,46,32,32
MO3202324,USACE LAKE OZARK RECREATION AREA,Region 7,Missouri,Transient non-community system,250,,Camden,7,4,4
MO5191573,LIGHTHOUSE LODGE RESORT,Region 7,Missouri,Transient non-community system,42,,Stone,7,18,11
MO5036109,WADSWORTH PARK UNIT 4 AND 5,Region 7,Missouri,Community water system,100,,Greene,5,34,14
MO4010456,LEADWOOD PWS,Region 7,Missouri,Community water system,1252,LEADWOOD,St. Francois,6,70,25
MO5242442,BRANSON VIEW CAMPGROUND,Region 7,Missouri,Transient non-community system,100,,Taney,5,6,5
MO5036197,FOX WOODS SUBDIVISION,Region 7,Missouri,Community water system,125,SHELL KNOB,Barry,7,10,16
MO4071423,NEW HOPE RESIDENTIAL CARE INC,Region 7,Missouri,Community water system,26,,St. Francois,6,1,1
MO4241051,YMCA OZARKS EAST CAMP,Region 7,Missouri,Transient non-community system,100,,Washington,4,14,10
MO4191055,YMCA TROUT LODGE & CAMP LAKEWOOD,Region 7,Missouri,Transient non-community system,1000,,Washington,12,24,18
MO5191971,MARINA INN,Region 7,Missouri,Transient non-community system,25,,Stone,10,21,13
MO5212841,FRATERNAL ORDER OF EAGLE 4155,Region 7,Missouri,Transient non-community system,30,SHELL KNOB,Barry,4,35,3
MO4201034,FOURCHE VALLEY GOLF CLUB,Region 7,Missouri,Transient non-community system,25,,Washington,5,56,10
MO6201448,MERAMEC CAVERNS,Region 7,Missouri,Transient non-community system,400,,Franklin,8,14,7
MO5010227,DUENWEG PWS,Region 7,Missouri,Community water system,1382,DUENWEG,Jasper,8,13,19
MO5010361,HERMITAGE PWS,Region 7,Missouri,Community water system,458,HERMITAGE,Hickory,8,6,17
MO2010329,GREEN CITY PWS,Region 7,Missouri,Community water system,671,GREEN CITY,Sullivan,10,27,21
MO3010471,LINN CREEK PWS,Region 7,Missouri,Community water system,244,LINN CREEK,Camden,7,13,10
MO3024164,COLE COUNTY PWSD 5,Region 7,Missouri,Community water system,260,ST. THOMAS,Cole,6,14,15
MO5213274,10-42 BAR & QUE,Region 7,Missouri,Transient non-community system,25,,Morgan,4,2,1
MO5251481,WINDMILL POINT,Region 7,Missouri,Transient non-community system,88,,Hickory,6,35,9
MO4243257,TWIN EAGLES LAKE RV AND HIDEOUT,Region 7,Missouri,Transient non-community system,100,,Washington,4,0,1
MO5010697,ROCKAWAY BEACH PWS,Region 7,Missouri,Community water system,841,,Taney,10,12,20
MO6182217,AMEREN U E  RUSH ISLAND,Region 7,Missouri,Non-Transient non-community system,100,,Jefferson,11,12,10
MO5218056,SENIOR FRIENDSHIP SITE,Region 7,Missouri,Transient non-community system,75,,Taney,5,48,11
MO5010855,WHEATLAND PWS,Region 7,Missouri,Community water system,388,WHEATLAND,Hickory,8,5,18
MO5010004,ALBA PWS,Region 7,Missouri,Community water system,550,ALBA,Jasper,5,48,18
MO5010141,CARTERVILLE PWS,Region 7,Missouri,Community water system,1863,CARTERVILLE,Jasper,6,20,18
MO1010320,GRAIN VALLEY PWS,Region 7,Missouri,Community water system,13684,GRAIN VALLEY,Jackson,11,10,10
MO6036015,GASCONADE PWSD #1,Region 7,Missouri,Community water system,200,,Gasconade,6,13,13
MO3021332,PETTIS/JOHNSON/SALINE PWSD 1,Region 7,Missouri,Community water system,1000,SALINE,"Johnson, Pettis, Saline",16,19,6
MO5036203,LAKE FOREST SUBDIVISION,Region 7,Missouri,Community water system,200,PITTSBURG,Hickory,11,14,15
MO3212445,MARINERS PIER 31,Region 7,Missouri,Transient non-community system,100,,Camden,8,86,10
MO6010902,SILEX PWS,Region 7,Missouri,Community water system,206,SILEX,Lincoln,11,74,15
MO5180605,TARSCO BOLTED TANK,Region 7,Missouri,Non-Transient non-community system,30,,McDonald,7,43,8
MO5203227,OZARKS GOLF AND HUNT DBA OZARKS NATIONAL,Region 7,Missouri,Transient non-community system,100,,Taney,4,0,1
MO3021377,CAMDEN COUNTY PWSD 4 HORSESHOE BEND,Region 7,Missouri,Community water system,5500,,Camden,19,0,6
MO4024416,NEW MADRID COUNTY PWSD 2,Region 7,Missouri,Community water system,550,KEWANEE,New Madrid,8,18,20
MO6233268,WOODLAND MARINA,Region 7,Missouri,Transient non-community system,30,,St. Charles,23,0,0
MO3238026,LAKE VALLEY CONDOMINIUM,Region 7,Missouri,Transient non-community system,150,,Camden,10,17,7
MO6233252,POLESTAR MARINA,Region 7,Missouri,Transient non-community system,70,,St. Charles,11,0,0
MO6233269,PORT CHARLES HARBOR,Region 7,Missouri,Transient non-community system,75,,St. Charles,5,0,0
MO6233271,RIVER ISLAND MARINA,Region 7,Missouri,Transient non-community system,41,,St. Charles,7,1,0
MO5190952,MILL CREEK RESORT,Region 7,Missouri,Transient non-community system,25,,Stone,6,16,9
MO5180614,AJINOMOTO WINDSOR,Region 7,Missouri,Non-Transient non-community system,150,,Jasper,8,37,8
MO6010588,OFALLON PWS,Region 7,Missouri,Community water system,32515,O FALLON,St. Charles,36,1,15
MO5211145,UNDERCLIFF,Region 7,Missouri,Transient non-community system,150,,Newton,5,30,8
MO1041650,TWIN LAKES MHP,Region 7,Missouri,Community water system,39,,Clay,4,1,0
MO5033098,GOLD RIDGE NORTH,Region 7,Missouri,Community water system,28,,Christian,4,18,6
MO2010108,BROWNING PWS,Region 7,Missouri,Community water system,265,BROWNING,Linn,4,7,13
MO5036236,HILLTOP WATER CORP,Region 7,Missouri,Community water system,40,KIMBERLING CITY,Stone,10,3,13
MO6241534,LAZY DAY CAMPGROUND,Region 7,Missouri,Transient non-community system,25,,Montgomery,6,17,5
MO3241802,LONG VALLEY RESORT,Region 7,Missouri,Transient non-community system,30,,Morgan,9,3,6
MO5252629,ANGLERS BEND SUB REES 1ST ADDITION,Region 7,Missouri,Transient non-community system,90,,Stone,7,13,4
MO5292802,KUM & GO 29,Region 7,Missouri,Transient non-community system,25,SARCOXIE,Jasper,5,22,4
MO2010082,BOGARD PWS,Region 7,Missouri,Community water system,260,,Carroll,3,4,10
MO5273273,CORNERSTONE BIBLE CHURCH,Region 7,Missouri,Non-Transient non-community system,30,,Newton,4,3,2
MO1041654,HILLVIEW MHP,Region 7,Missouri,Community water system,170,,Buchanan,3,0,0
MO1041653,ST JOSEPH MHP TRILEVEL,Region 7,Missouri,Community water system,100,,Buchanan,3,0,0
MO1041651,MOIN MIDWEST MHP,Region 7,Missouri,Community water system,100,,Jackson,3,0,0
MO5021421,PWSD 2 OF STONE COUNTY 265,Region 7,Missouri,Community water system,1000,,Stone,13,1,7
MO2010514,MENDON PWS,Region 7,Missouri,Community water system,207,MENDON,Chariton,7,9,16
MO5251418,REMINGTON RANGE,Region 7,Missouri,Transient non-community system,59,,Hickory,6,14,8
MO3010407,JAMESTOWN PWS,Region 7,Missouri,Community water system,382,JAMESTOWN,Moniteau,7,14,14
MO1010150,CENTERVIEW PWS,Region 7,Missouri,Community water system,272,CENTERVIEW,Johnson,6,6,10
MO3031201,CAMDEN COUNTY PWSD #4 SHAWNEE BEND,Region 7,Missouri,Community water system,1700,,Camden,8,2,5
MO3242220,WINDERMERE BAPTIST CONFERENCE CENTER,Region 7,Missouri,Transient non-community system,1150,,Camden,10,18,8
MO1024483,PLATTE CO PWSD 9,Region 7,Missouri,Community water system,1505,DEARBORN,Platte,7,11,7
