PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VA6107048,BOZZO FAMILY VINEYARD LLC,Region 3,Virginia,Transient non-community system,50,,Loudoun,6,0,1
VA6113225,MADISON TASTEE FREEZ,Region 3,Virginia,Transient non-community system,315,,Madison,5,3,14
VA2069329,TIMBER RIDGE SCHOOL,Region 3,Virginia,Non-Transient non-community system,167,,Frederick,9,12,27
VA2161028,BALLYHACK GOLF CLUB,Region 3,Virginia,Transient non-community system,100,,Roanoke,4,4,9
VA4036180,CREWE'S PLACE,Region 3,Virginia,Transient non-community system,49,,Charles City,4,17,5
VA3810277,JR. MARKET #53,Region 3,Virginia,Transient non-community system,300,VIRGINIA BEACH,,4,4,2
VA3053210,AZZIE MANOR HFA,Region 3,Virginia,Community water system,39,,Dinwiddie,4,116,11
VA4193280,"COLONIAL BEACH, TOWN OF",Region 3,Virginia,Community water system,3592,,Westmoreland,20,15,16
VA3550620,NAVAL SUPPORT ACTIVITY-NW,Region 3,Virginia,Community water system,2397,CHESAPEAKE,,18,2,24
VA4073700,RAPPAHANNOCK COMMUNITY COLLEGE,Region 3,Virginia,Non-Transient non-community system,528,,Gloucester,4,7,14
VA6177362,ROCKY BRANCH - WELL 2,Region 3,Virginia,Transient non-community system,53,,Spotsylvania,4,3,2
VA2003896,WILDROCK,Region 3,Virginia,Transient non-community system,30,,Albemarle,4,0,1
VA4041260,GATEWAY HOMES ACTIVITY CENTER,Region 3,Virginia,Transient non-community system,55,,Chesterfield,3,2,1
VA3131980,YIANNI`S,Region 3,Virginia,Transient non-community system,800,,Northampton,3,4,1
VA6107330,CERRITOS PUPUSERIA,Region 3,Virginia,Transient non-community system,58,,Loudoun,6,9,4
VA3181201,CHIPPOKES STATE PARK-PLANTATION,Region 3,Virginia,Transient non-community system,229,,Surry,8,28,22
VA3181200,CHIPPOKES STATE PRK-CHEST FRMS,Region 3,Virginia,Transient non-community system,215,,Surry,8,13,18
VA5067065,CARLS PLACE,Region 3,Virginia,Transient non-community system,75,,Franklin,4,7,12
VA4075280,GOOCHLAND COURTHOUSE,Region 3,Virginia,Community water system,2916,,Goochland,3,17,13
VA6033249,FOUR WINDS CAMPGROUND,Region 3,Virginia,Community water system,2065,,Caroline,8,99,10
VA6033250,FOUR WINDS CLUBHOUSE,Region 3,Virginia,Transient non-community system,100,,Caroline,5,1,10
VA2125044,BREWING TREE BEER COMPANY,Region 3,Virginia,Transient non-community system,80,,Nelson,5,22,18
VA3175800,FIELDCREST MANUFACTURED HOME COMMUNITY,Region 3,Virginia,Community water system,130,,Southampton,4,28,13
VA3810395,MARGIE & RAYS,Region 3,Virginia,Transient non-community system,150,VIRGINIA BEACH,,8,5,6
VA2165660,WHITE OAK LAVENDER FARM,Region 3,Virginia,Transient non-community system,75,,Rockingham,6,0,1
VA4133175,CAMP KITTAMAQUND GIRL SCOUTS,Region 3,Virginia,Transient non-community system,500,,Northumberland,4,17,8
VA4133330,HORN HARBOR RESTAURANT,Region 3,Virginia,Transient non-community system,313,,Northumberland,7,8,9
VA4119470,GREYS POINT CAMPGROUND,Region 3,Virginia,Transient non-community system,986,,Middlesex,10,6,9
VA3093410,LINEAGE RCS - SMITHFIELD,Region 3,Virginia,Non-Transient non-community system,45,,Isle of Wight,5,11,11
