PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MN5470095,Meeker County-Lake Koronis Regional Park,Region 5,Minnesota,Transient non-community system,120,,Meeker,3,0,7
MN5470096,Lakedale Campground,Region 5,Minnesota,Transient non-community system,50,,Meeker,3,0,7
MN5470099,City of Litchfield Campgrounds,Region 5,Minnesota,Transient non-community system,30,,Meeker,4,0,7
MN5240004,Oakland Lutheran Church,Region 5,Minnesota,Transient non-community system,50,,Freeborn,7,3,9
MN5240005,Moscow Lutheran Church,Region 5,Minnesota,Transient non-community system,25,,Freeborn,4,0,7
MN5020421,"Oakwood, Inc.",Region 5,Minnesota,Transient non-community system,25,,Anoka,8,0,7
MN5520061,Irene E. Gluek Memorial Camp Building,Region 5,Minnesota,Transient non-community system,100,,Nicollet,4,0,7
MN5520063,"Wis-Pak, Inc.",Region 5,Minnesota,Non-Transient non-community system,25,,Nicollet,5,0,5
MN5520064,Northern Plains Dairy,Region 5,Minnesota,Non-Transient non-community system,30,,Nicollet,6,2,6
MN5520065,New Sweden Dairy,Region 5,Minnesota,Non-Transient non-community system,50,,Nicollet,9,2,4
MN5690958,Crane Lake Chapel,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,9
MN5690959,Crane Lake Public Access,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,9
MN5690964,Grace Bible Church,Region 5,Minnesota,Transient non-community system,50,,St. Louis,3,3,9
MN5690969,Indian Lake Campground,Region 5,Minnesota,Transient non-community system,25,,St. Louis,6,1,9
MN5690983,Timber Hall,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,9
MN5690988,Fenske Lake Cabins,Region 5,Minnesota,Transient non-community system,27,,St. Louis,5,10,20
MN5690993,Anderson's Resort,Region 5,Minnesota,Transient non-community system,25,,St. Louis,4,0,5
MN5690994,Babbitt Golf Course,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,5
MN5820242,Holiday Stationstore No. 3364,Region 5,Minnesota,Transient non-community system,25,,Washington,5,2,8
MN5820245,Allen S. King Generating Plant,Region 5,Minnesota,Non-Transient non-community system,105,,Washington,17,0,8
MN5820249,Historic Afton House Inn,Region 5,Minnesota,Non-Transient non-community system,25,,Washington,5,0,8
MN5820251,Memorial Lutheran Church,Region 5,Minnesota,Transient non-community system,200,,Washington,3,3,8
MN5820253,Windmill Marina,Region 5,Minnesota,Transient non-community system,25,,Washington,6,0,8
MN5820256,Afton City Park,Region 5,Minnesota,Transient non-community system,25,,Washington,4,1,8
MN5820275,St. Croix Chocolate Company,Region 5,Minnesota,Transient non-community system,75,,Washington,3,1,6
MN5820276,Hitching Post Motel,Region 5,Minnesota,Transient non-community system,200,,Washington,4,0,7
MN5820279,Jesuit Retreat House,Region 5,Minnesota,Transient non-community system,70,,Washington,7,0,7
MN5820280,Eko Backen,Region 5,Minnesota,Transient non-community system,75,,Washington,4,1,7
MN5820282,Green Acres Recreation,Region 5,Minnesota,Transient non-community system,800,,Washington,5,1,6
MN5160145,Grand Portage Border Station,Region 5,Minnesota,Transient non-community system,30,,Cook,5,0,10
MN5690518,Fenske Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,3,8
MN5690515,Pfeiffer Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,1,7
MN5690513,Lake Leander Picnic East USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,7
MN5690512,Echo Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,1,7
MN5690507,Cadotte Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,5,2,8
MN5690503,Whiteface Campground USFS,Region 5,Minnesota,Transient non-community system,62,,St. Louis,13,6,8
MN5380203,Isabella Administration Site USFS,Region 5,Minnesota,Transient non-community system,25,,Lake,4,0,5
MN5380136,Ninemile Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Lake,3,1,8
MN5380135,McDougal Lakes Rec Area-Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Lake,3,2,6
MN5691151,Vermilion Falls USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,2,6
MN5691135,Ely Tanker Base USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,5,0,7
MN5030211,Bambi Resort On Toad Lake,Region 5,Minnesota,Transient non-community system,65,,Becker,14,1,7
MN5030401,Many Point Scout Camp,Region 5,Minnesota,Transient non-community system,850,,Becker,30,9,7
MN5030405,Forest Hills Golf and RV Resort,Region 5,Minnesota,Transient non-community system,250,,Becker,7,1,9
MN5030409,TheCrazyLot,Region 5,Minnesota,Transient non-community system,25,,Becker,3,0,4
MN5030417,Drake Residential Treatment Center,Region 5,Minnesota,Transient non-community system,26,,Becker,3,1,7
MN5030420,Swanies Campground,Region 5,Minnesota,Transient non-community system,120,,Becker,3,0,6
MN5030520,Cormorant Township and Community Center,Region 5,Minnesota,Transient non-community system,45,,Becker,3,0,6
MN5030521,Hoslers Two Inlets Country Store,Region 5,Minnesota,Transient non-community system,300,,Becker,4,0,6
MN5030522,St. Mary's Church,Region 5,Minnesota,Transient non-community system,150,,Becker,9,1,6
MN5030523,Immanuel Lutheran Church,Region 5,Minnesota,Transient non-community system,75,,Becker,3,0,6
MN5030524,Christian Fellowship Church,Region 5,Minnesota,Transient non-community system,150,,Becker,3,0,5
MN5030526,Maple Hills Golf Club,Region 5,Minnesota,Transient non-community system,50,,Becker,4,0,6
MN5030527,Strawberry Lake Mennonite Church,Region 5,Minnesota,Transient non-community system,65,,Becker,3,0,6
MN5030528,Lake Region Mennonite Church,Region 5,Minnesota,Transient non-community system,40,,Becker,3,0,6
MN5030529,Runeberg Apostolic Lutheran Church,Region 5,Minnesota,Transient non-community system,100,,Becker,5,2,6
MN5480133,Shooter's Sports Bar,Region 5,Minnesota,Transient non-community system,25,,Mille Lacs,3,1,7
MN5480140,Little Whitefish Resort,Region 5,Minnesota,Transient non-community system,40,,Mille Lacs,4,0,7
MN5480143,Moonshine Bar & Grill,Region 5,Minnesota,Transient non-community system,75,,Mille Lacs,3,1,7
MN5560933,Grace Christian Church,Region 5,Minnesota,Transient non-community system,100,,Otter Tail,3,1,8
MN5560934,Battle Lake Sinclair,Region 5,Minnesota,Transient non-community system,100,,Otter Tail,5,0,9
MN5560938,Eagle Lake Lutheran Church,Region 5,Minnesota,Transient non-community system,25,,Otter Tail,4,0,8
MN5560940,Dent Oasis,Region 5,Minnesota,Transient non-community system,25,,Otter Tail,3,0,8
MN5560955,Battle Lake Clinic,Region 5,Minnesota,Transient non-community system,30,,Otter Tail,3,0,8
MN5560956,Glendalough State Park,Region 5,Minnesota,Transient non-community system,125,,Otter Tail,25,0,7
MN5380133,South Kawishiwi Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Lake,7,4,5
MN5380131,Fall Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Lake,7,5,8
MN5380130,Birch Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Lake,7,4,7
MN5690979,Jeanette Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,1,7
MN5160205,Crescent Lake Campground #2 USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,3,0,8
MN5160202,Flour Lake Campground West USFS,Region 5,Minnesota,Transient non-community system,26,,Cook,3,0,7
MN5160201,East Bearskin Lake Campground West USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,4,1,6
MN5160124,Two Island Lake Campground North USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,4,0,8
MN5160123,Trails End Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,3,0,8
MN5160121,Sawbill Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,9,2,7
MN5160120,Kimball Lake Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,4,0,8
MN5160116,Devils Track Campground USFS,Region 5,Minnesota,Transient non-community system,25,,Cook,3,1,8
MN5160303,Gunflint Pines Resort,Region 5,Minnesota,Transient non-community system,50,,Cook,7,15,20
MN5130418,Rush Haven Seasonal Campground,Region 5,Minnesota,Transient non-community system,25,,Chisago,2,0,1
MN5181094,Interlachen,Region 5,Minnesota,Transient non-community system,50,,Crow Wing,4,1,1
MN5181095,Evergreen Townhomes,Region 5,Minnesota,Transient non-community system,26,,Crow Wing,9,0,1
MN5470148,Spirit of Ripley Campground,Region 5,Minnesota,Transient non-community system,50,,Meeker,2,0,2
MN5480007,Zion Lutheran Church,Region 5,Minnesota,Transient non-community system,230,,Mille Lacs,4,0,8
MN5480016,First Baptist Church,Region 5,Minnesota,Transient non-community system,25,,Mille Lacs,3,0,9
MN5480017,LDS Church - Princeton,Region 5,Minnesota,Transient non-community system,140,,Mille Lacs,4,0,10
MN5860514,LDS Church - Otsego,Region 5,Minnesota,Transient non-community system,400,,Wright,4,0,4
MN5860421,LDS Church - Buffalo,Region 5,Minnesota,Transient non-community system,500,,Wright,3,1,6
MN5480078,Timber Bay Camp and Retreat Center,Region 5,Minnesota,Transient non-community system,60,,Mille Lacs,6,0,7
MN5480082,Izaty's Resort,Region 5,Minnesota,Non-Transient non-community system,150,,Mille Lacs,6,0,7
MN5480087,Bayview Bar and Grill,Region 5,Minnesota,Transient non-community system,75,,Mille Lacs,5,2,7
MN5130395,Eichten Market and Grill LLC,Region 5,Minnesota,Transient non-community system,150,,Chisago,4,1,6
MN5150011,Clearwater Lutheran Church,Region 5,Minnesota,Transient non-community system,60,,Clearwater,4,3,10
MN5150012,Our Savior's Lutheran Church,Region 5,Minnesota,Transient non-community system,100,,Clearwater,4,1,8
MN5160125,Voyageur Canoe Outfitters,Region 5,Minnesota,Transient non-community system,25,,Cook,3,53,19
MN5160126,Okontoe Fellowship,Region 5,Minnesota,Transient non-community system,25,,Cook,6,0,7
MN5160137,Adventurous Christians Covenant,Region 5,Minnesota,Transient non-community system,25,,Cook,4,27,15
MN5160143,YMCA Camp Menogyn,Region 5,Minnesota,Transient non-community system,25,,Cook,3,8,19
MN5700351,Trigger's Horse & Hunt Club,Region 5,Minnesota,Transient non-community system,25,,Scott,13,10,5
MN5710391,Living Waters Church,Region 5,Minnesota,Transient non-community system,200,,Sherburne,3,1,7
MN5710392,Fairway Shores,Region 5,Minnesota,Transient non-community system,75,,Sherburne,3,0,6
MN5710395,Ralphie's,Region 5,Minnesota,Transient non-community system,300,,Sherburne,3,0,6
MN5710396,Sysco Western,Region 5,Minnesota,Non-Transient non-community system,250,,Sherburne,7,0,6
MN5840118,Campbell Dairy,Region 5,Minnesota,Non-Transient non-community system,48,,Wilkin,5,22,1
MN5860091,Mississippi Riverwood Associates Inc.,Region 5,Minnesota,Transient non-community system,200,,Wright,5,0,1
MN5271178,City of Greenfield - Town Hall,Region 5,Minnesota,Transient non-community system,25,,Hennepin,3,0,5
MN5690104,Gloria Dei Lutheran Church,Region 5,Minnesota,Transient non-community system,80,,St. Louis,5,1,9
MN5690108,Thirsty Moose Bar and Grill,Region 5,Minnesota,Transient non-community system,200,,St. Louis,6,2,6
MN5690109,Bimbo's Octogon,Region 5,Minnesota,Transient non-community system,50,,St. Louis,4,1,7
MN5690110,Sheet Metal Workers Local No. 10,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,1,9
MN5690117,Northland Lodge,Region 5,Minnesota,Transient non-community system,40,,St. Louis,3,0,7
MN5690118,Deer Lodge,Region 5,Minnesota,Transient non-community system,25,,St. Louis,6,8,7
MN5690119,Midway Town Hall,Region 5,Minnesota,Transient non-community system,25,,St. Louis,4,2,9
MN5690120,Ash Ka Nam Resort,Region 5,Minnesota,Transient non-community system,25,,St. Louis,5,1,7
MN5690121,Polley's Resort,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,5
MN5690123,Brookston Pines,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,2,6
MN5690124,Scott's on Crane Lake,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,1,7
MN5690125,McKinley Park Campground,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,6
MN5390424,Riverbank Marina,Region 5,Minnesota,Transient non-community system,26,,Lake of the Woods,2,0,1
MN5550344,Squash Blossom Farm,Region 5,Minnesota,Transient non-community system,25,,Olmsted,4,0,1
MN5310605,Edge of the Wilderness Discovery Center,Region 5,Minnesota,Transient non-community system,25,,Itasca,4,3,6
MN5360198,Rainy Lake Vacation Campground,Region 5,Minnesota,Transient non-community system,25,,Koochiching,2,0,1
MN5160505,Putt n Pets,Region 5,Minnesota,Transient non-community system,30,,Cook,2,0,1
MN5550343,Bearwood Event Center,Region 5,Minnesota,Transient non-community system,25,,Olmsted,4,0,1
MN5430196,St. John's Church - Biscay,Region 5,Minnesota,Transient non-community system,128,,McLeod,4,0,2
MN5740021,Straight River Rest Area North MNDOT,Region 5,Minnesota,Transient non-community system,1206,,Steele,3,15,11
MN5740202,Straight River Rest Area South MNDOT,Region 5,Minnesota,Transient non-community system,1893,,Steele,3,12,8
MN5700216,New Market Rest Area MNDOT,Region 5,Minnesota,Transient non-community system,1274,,Scott,3,6,9
MN5820617,Baytown Community Center,Region 5,Minnesota,Transient non-community system,25,,Washington,3,0,1
MN5760088,Riverview LLP-Swenoda Dairy,Region 5,Minnesota,Non-Transient non-community system,50,,Swift,3,1,1
MN5691057,Samz Place,Region 5,Minnesota,Transient non-community system,25,,St. Louis,4,0,5
MN5691058,Highway 73 Cabin,Region 5,Minnesota,Transient non-community system,25,,St. Louis,4,1,6
MN5691059,Scott's Peaceful Valley Resort,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,2,6
MN5691060,"Sherrick's Wilderness Resort, Inc.",Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,7,17
MN5691061,Silver Fox Lodge,Region 5,Minnesota,Transient non-community system,25,,St. Louis,5,2,5
MN5690950,YMCA Camp Widjiwagan,Region 5,Minnesota,Transient non-community system,125,,St. Louis,8,5,19
MN5690951,Tamarack Resort,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,11,18
MN5700312,Country Prime Time,Region 5,Minnesota,Transient non-community system,25,,Scott,3,6,7
MN5700313,Doherty's Tavern,Region 5,Minnesota,Transient non-community system,25,,Scott,3,1,5
MN5700316,"Knights of Columbus, Inc.",Region 5,Minnesota,Transient non-community system,25,,Scott,3,1,5
MN5700318,Minneapolis S.W. KOA,Region 5,Minnesota,Transient non-community system,96,,Scott,3,0,6
MN5700322,Red Fox Tavern,Region 5,Minnesota,Transient non-community system,25,,Scott,3,0,7
MN5700324,Riverview Campground,Region 5,Minnesota,Transient non-community system,50,,Scott,6,0,6
MN5700326,Stonebrooke Golf Club,Region 5,Minnesota,Transient non-community system,25,,Scott,5,1,7
MN5710168,Sherburne National Wildlife Refuge,Region 5,Minnesota,Transient non-community system,25,,Sherburne,15,4,9
MN5691062,The Shack,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,4
MN5691063,South Switch,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,2,5
MN5691064,Echo Trail Tavern,Region 5,Minnesota,Transient non-community system,50,,St. Louis,6,36,13
MN5690244,Lodge of Whispering Pines,Region 5,Minnesota,Transient non-community system,25,,St. Louis,5,74,18
MN5710326,Northland Bible Baptist Church,Region 5,Minnesota,Non-Transient non-community system,200,,Sherburne,8,2,9
MN5710329,Abiding Savior Evangelical Lutheran,Region 5,Minnesota,Transient non-community system,185,,Sherburne,3,1,9
MN5710335,Birch Lake Lutheran Camp,Region 5,Minnesota,Transient non-community system,45,,Sherburne,3,0,7
MN5180766,Gull Haven,Region 5,Minnesota,Transient non-community system,50,,Crow Wing,4,1,7
MN5111168,Dollar General Store 18680 - Remer,Region 5,Minnesota,Transient non-community system,25,,Cass,2,0,1
MN5700333,Jordan Supper Club,Region 5,Minnesota,Transient non-community system,25,,Scott,3,1,6
MN5700335,Suzette's,Region 5,Minnesota,Transient non-community system,25,,Scott,3,0,6
MN5710089,Princeton Evangelical Free Church,Region 5,Minnesota,Transient non-community system,250,,Sherburne,6,0,8
MN5710094,Camp Elk River,Region 5,Minnesota,Transient non-community system,200,,Sherburne,30,1,6
MN5710101,United Parcel Service,Region 5,Minnesota,Non-Transient non-community system,110,,Sherburne,4,0,8
MN5710108,Centra Sota Cooperative,Region 5,Minnesota,Transient non-community system,25,,Sherburne,3,2,8
MN5710113,Sand Dunes State Forest,Region 5,Minnesota,Transient non-community system,50,,Sherburne,18,4,7
MN5460118,"Caven's Landing, LLC",Region 5,Minnesota,Transient non-community system,40,,Martin,2,0,1
MN5310906,Living Word Bible Camp,Region 5,Minnesota,Transient non-community system,100,,Itasca,4,0,1
MN5580359,Sun Bay Campground,Region 5,Minnesota,Transient non-community system,25,,Pine,3,0,1
