PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NE3104102,"ARNOLD, VILLAGE OF",Region 7,Nebraska,Community water system,597,ARNOLD,Custer,6,3,19
NE3105907,"MILLIGAN, VILLAGE OF",Region 7,Nebraska,Community water system,285,MILLIGAN,Fillmore,6,14,9
NE3150270,HIDDEN ACRES GOLF COURSE,Region 7,Nebraska,Transient non-community system,30,BEATRICE,Gage,3,14,5
NE3102309,BAY MEADOWS TRAILER COURT,Region 7,Nebraska,Community water system,55,,Butler,6,8,6
NE3117905,"BLAIR, CITY OF",Region 7,Nebraska,Community water system,7990,BLAIR,Washington,10,22,34
NE3120687,APACHE ENTERPRISES,Region 7,Nebraska,Non-Transient non-community system,40,NORFOLK,Madison,3,6,14
NE3150399,NEBRASKA PUBLIC POWER DISTRICT SHELDON,Region 7,Nebraska,Non-Transient non-community system,85,HALLAM,Lancaster,5,0,8
NE3117501,"ORD, CITY OF",Region 7,Nebraska,Community water system,2112,ORD,Valley,14,1,26
NE3102901,"WAUNETA, VILLAGE OF",Region 7,Nebraska,Community water system,577,WAUNETA,Chase,8,33,24
NE3114303,"STROMSBURG, CITY OF",Region 7,Nebraska,Community water system,1171,STROMSBURG,Polk,6,7,30
NE3150534,ADM ANIMAL NUTRITION,Region 7,Nebraska,Transient non-community system,34,COLUMBUS,Platte,4,1,9
NE3120369,ONEILL LANES,Region 7,Nebraska,Transient non-community system,150,O'NEILL,Holt,3,1,7
NE3120389,CONESTOGA LAKE SRA - NG & PC,Region 7,Nebraska,Transient non-community system,26,LINCOLN,Lancaster,8,2,4
NE3102502,BEAVER LAKE ASSOCIATION INC,Region 7,Nebraska,Community water system,2880,PLATTSMOUTH,Cass,16,1,31
NE3150448,HOLIDAY PARK,Region 7,Nebraska,Transient non-community system,135,NORTH PLATTE,Lincoln,6,2,5
NE3120036,BOYD CO RWD 2,Region 7,Nebraska,Community water system,550,,Boyd,22,10,28
NE3120619,ASHFALL FOSSIL BEDS SHP - NG & PC,Region 7,Nebraska,Transient non-community system,200,ROYAL,Antelope,4,8,7
NE3102102,"TEKAMAH, CITY OF",Region 7,Nebraska,Community water system,1882,TEKAMAH,Burt,9,10,19
NE3102705,"LAUREL, CITY OF",Region 7,Nebraska,Community water system,964,LAUREL,Cedar,10,24,34
NE3115104,"CRETE, CITY OF",Region 7,Nebraska,Community water system,7174,CRETE,Saline,16,5,13
NE3120743,ELWOOD RESORT LLC,Region 7,Nebraska,Transient non-community system,30,ELWOOD,Gosper,3,6,13
NE3121188,MILO & MAX'S,Region 7,Nebraska,Transient non-community system,25,VALENTINE,Cherry,3,8,13
NE3115706,"HENRY, VILLAGE OF",Region 7,Nebraska,Community water system,163,HENRY,Scotts Bluff,8,17,22
NE3120783,CATFISH LAKE AT THE LODGE,Region 7,Nebraska,Transient non-community system,25,BELLEVUE,Sarpy,3,38,5
NE3113112,"DOUGLAS, VILLAGE OF",Region 7,Nebraska,Community water system,173,DOUGLAS,Otoe,3,11,8
NE3120483,SAUNDERS CO SID 8,Region 7,Nebraska,Community water system,925,FREMONT,Saunders,4,30,9
NE3120542,SUPER SAVER 09,Region 7,Nebraska,Transient non-community system,25,LINCOLN,Lancaster,5,11,4
NE3102704,"OBERT, VILLAGE OF",Region 7,Nebraska,Community water system,58,OBERT,Cedar,5,12,10
NE3121065,WELCOME INN,Region 7,Nebraska,Transient non-community system,27,NORTH PLATTE,Lincoln,3,5,12
NE3121132,"OLSON INDUSTRIES, INC",Region 7,Nebraska,Non-Transient non-community system,70,ATKINSON,Holt,4,3,7
NE3121207,CHIMNEY ROCK VISITOR CENTER,Region 7,Nebraska,Transient non-community system,70,,Morrill,3,0,14
NE3150373,"COUNTRY VIEW CAMPGROUND, LLC",Region 7,Nebraska,Transient non-community system,35,OGALLALA,Keith,8,62,6
NE3121201,SPORTSMANS,Region 7,Nebraska,Transient non-community system,200,WYNOT,Cedar,3,9,10
NE3150261,MEDICINE CREEK SRA - NG & PC (SEASONAL),Region 7,Nebraska,Transient non-community system,25,CAMBRIDGE,Frontier,15,15,8
NE3121437,MEDICINE CREEK SRA-NG&PC (NON SEASONAL),Region 7,Nebraska,Transient non-community system,25,CAMBRIDGE,Frontier,9,1,3
NE3120899,VOGLS LODGE & LURE,Region 7,Nebraska,Transient non-community system,225,LEMOYNE,Keith,3,3,9
NE3115910,"BEE, VILLAGE OF",Region 7,Nebraska,Community water system,190,BEE,Seward,5,45,15
NE3121395,OMAHA FISH AND WILDLIFE CLUB,Region 7,Nebraska,Transient non-community system,25,PLATTSMOUTH,Cass,4,0,2
NE3121396,CENTRAL VALLEY AG - ROYAL HUB,Region 7,Nebraska,Non-Transient non-community system,25,ROYAL,Antelope,4,0,4
NE3116906,"CHESTER, VILLAGE OF",Region 7,Nebraska,Community water system,232,CHESTER,Thayer,7,10,10
NE3120794,LAKE MALONEY GOLF COURSE,Region 7,Nebraska,Transient non-community system,150,NORTH PLATTE,Lincoln,6,4,11
NE3150241,DOUGLAS CO SID 303 - SKYLINE WOODS,Region 7,Nebraska,Community water system,325,ELKHORN,Douglas,5,2,13
NE3101905,WOOD RIVER VALLEY MOBILE HOME PARK,Region 7,Nebraska,Community water system,56,KEARNEY,Buffalo,8,12,8
NE3150339,IMMANUEL LUTHERAN CHURCH AND SCHOOL,Region 7,Nebraska,Transient non-community system,25,POLK,Hamilton,4,9,5
NE3150137,WEST POINT DAIRY PRODUCTS LLC,Region 7,Nebraska,Non-Transient non-community system,26,WEST POINT,Cuming,8,1,8
NE3103106,"VALENTINE, CITY OF",Region 7,Nebraska,Community water system,2737,VALENTINE,Cherry,15,2,23
NE3121162,TRAVIS MERCHANTS OF VENICE,Region 7,Nebraska,Transient non-community system,200,WATERLOO,Douglas,4,25,7
NE3121241,RIVERTIME RESORT LLC,Region 7,Nebraska,Transient non-community system,35,PONCA,Dixon,3,1,7
NE3121236,FLINT HILLS RESOURCES FAIRMONT,Region 7,Nebraska,Non-Transient non-community system,50,FAIRMONT,Fillmore,3,0,6
NE3113705,"HOLDREGE, CITY OF",Region 7,Nebraska,Community water system,5555,HOLDREGE,Phelps,36,15,28
NE3120781,STETSONS CORNER STORE,Region 7,Nebraska,Transient non-community system,125,KEYSTONE,Keith,3,3,9
NE3115503,"CERESCO, VILLAGE OF",Region 7,Nebraska,Community water system,964,CERESCO,Saunders,14,3,8
NE3104502,DAWES CO RWD 1,Region 7,Nebraska,Community water system,91,WHITNEY,Dawes,10,33,24
NE3121242,"ELKHORN VALLEY ETHANOL, LLC",Region 7,Nebraska,Non-Transient non-community system,50,NORFOLK,Madison,4,0,10
NE3120408,NITE CRAWLERS BAR & GRILL,Region 7,Nebraska,Transient non-community system,25,ST. LIBORY,Merrick,3,18,7
NE3120922,LITE INDUSTRIAL STORAGE PARK LIMITED,Region 7,Nebraska,Non-Transient non-community system,50,OMAHA,Sarpy,5,2,6
NE3100107,"JUNIATA, VILLAGE OF",Region 7,Nebraska,Community water system,805,JUNIATA,Adams,8,6,20
NE3102302,"BRUNO, VILLAGE OF",Region 7,Nebraska,Community water system,99,BRUNO,Butler,8,0,6
NE3120752,MARS PETCARE US DBA THE IAMS COMPANY,Region 7,Nebraska,Non-Transient non-community system,231,AURORA,Hamilton,13,36,18
NE3150566,SARPY CO DIST 46 - PLATTEVIEW HIGH,Region 7,Nebraska,Non-Transient non-community system,614,SPRINGFIELD,Sarpy,5,7,7
NE3117306,WINNEBAGO TRIBAL FAC THUNDERWAY,Region 7,Nebraska,Community water system,160,WINNEBAGO,Thurston,5,5,22
NE3121434,WINNEBAGO TRIBL FACILITIES-MISSION DRIVE,Region 7,Nebraska,Community water system,25,WINNEBAGO,Thurston,2,0,1
NE3120178,WINNEBAGO POW WOW,Region 7,Nebraska,Community water system,160,WINNEBAGO,Thurston,6,7,26
NE3121433,WINNEBAGO TRIBL FACILITIES-POW WOW NORTH,Region 7,Nebraska,Transient non-community system,25,WINNEBAGO,Thurston,2,0,1
NE3120270,"SUPERIOR INDUSTRIES, INC",Region 7,Nebraska,Non-Transient non-community system,55,COLUMBUS,Platte,7,8,11
NE3120931,CREEKSIDE AT CALAMUS WEST,Region 7,Nebraska,Transient non-community system,25,,Loup,3,12,4
NE3121247,SANDS EDGE,Region 7,Nebraska,Transient non-community system,25,LEMOYNE,Keith,5,2,7
