PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
FL6094945,COVE CAMPGROUND ; RESTAURANT,Region 4,Florida,Transient non-community system,100,INVERNESS,Citrus,2,13,34
FL1074034,DOLLAR GENERAL - CLARKSVILLE - #20465,Region 4,Florida,Transient non-community system,25,CLARKSVILLE,Calhoun,1,0,2
FL3354938,BLACK BEAR RESERVE,Region 4,Florida,Community water system,625,EUSTIS,Lake,4,5,20
FL2544331,CIRCLE K #2329,Region 4,Florida,Transient non-community system,25,INTERLACHEN,Putnam,2,1,17
FL6095097,CAVALLO WINERY,Region 4,Florida,Transient non-community system,25,LECANTO,Citrus,1,0,1
FL6080324,TROPICAL PALMS MHP,Region 4,Florida,Community water system,508,PUNTA GORDA,Charlotte,6,22,38
FL6084003,CIRCLE K #7409,Region 4,Florida,Transient non-community system,50,PUNTA GORDA,Charlotte,2,2,34
FL5364151,TAMIAMI VILLAGE MOBILE HOME PARK,Region 4,Florida,Community water system,1200,N. FORT MYERS,Lee,2,0,66
FL5364154,STATE ROAD 31 SHELL STATION,Region 4,Florida,Transient non-community system,50,NORTH FORT MYERS,Lee,2,0,54
FL5364161,LJ'S PACKAGE AND LOUNGE INC.,Region 4,Florida,Transient non-community system,68,FORT MYERS,Lee,2,2,28
