State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,FID
North Carolina,Johnston,2020,339,318,21,0,0,0,0,72,49,36,0,0,185,154,0,1530
North Carolina,Lenoir,2020,296,290,6,0,0,0,0,58,45,32,0,0,238,0,58,1542
North Carolina,Lincoln,2020,243,241,2,0,0,0,0,71,45,35,0,0,243,0,0,1545
North Carolina,Macon,2020,360,358,2,0,0,0,0,64,41,29,0,0,360,0,0,1556
North Carolina,Martin,2020,240,240,0,0,0,0,0,49,42,33,0,0,240,0,0,1563
North Carolina,Mecklenburg,2020,366,296,68,2,0,0,0,112,56,40,0,0,204,162,0,1565
North Carolina,Mitchell,2020,356,347,8,1,0,0,0,103,36,20,0,0,0,356,0,1568
North Carolina,Montgomery,2020,366,342,24,0,0,0,0,83,47,35,0,0,202,164,0,1573
North Carolina,New Hanover,2020,357,344,13,0,0,0,0,74,45,31,0,0,222,135,0,1602
North Carolina,Northampton,2020,360,346,14,0,0,0,0,88,42,22,0,41,0,319,0,1606
North Carolina,Person,2020,240,240,0,0,0,0,0,50,44,34,0,0,240,0,0,1729
North Carolina,Pitt,2020,361,344,17,0,0,0,0,95,47,33,0,0,199,162,0,1733
North Carolina,Rockingham,2020,243,238,5,0,0,0,0,54,47,36,0,0,243,0,0,1751
North Carolina,Rowan,2020,365,318,47,0,0,0,0,88,52,39,0,0,242,123,0,1754
North Carolina,Swain,2020,362,340,21,1,0,0,0,119,47,33,0,0,197,165,0,1784
North Carolina,Union,2020,242,242,0,0,0,0,0,50,44,31,0,0,242,0,0,1798
North Carolina,Wake,2020,365,284,80,1,0,0,0,101,56,38,1,2,168,194,0,1805
North Carolina,Yancey,2020,244,204,39,1,0,0,0,105,58,44,0,0,244,0,0,1823
North Dakota,Billings,2020,366,359,7,0,0,0,0,61,44,34,0,0,334,32,0,1833
North Dakota,Burke,2020,366,353,13,0,0,0,0,69,45,33,0,0,293,65,8,1841
North Dakota,Burleigh,2020,366,336,30,0,0,0,0,74,48,33,0,7,215,137,7,1844
North Dakota,Cass,2020,363,336,27,0,0,0,0,80,46,34,0,7,251,105,0,1848
North Dakota,Dunn,2020,366,360,6,0,0,0,0,58,44,33,0,0,331,35,0,2013
North Dakota,McKenzie,2020,363,357,6,0,0,0,0,62,44,33,0,1,336,26,0,2097
North Dakota,Mercer,2020,366,357,9,0,0,0,0,75,44,33,0,5,287,74,0,2107
North Dakota,Oliver,2020,366,350,16,0,0,0,0,74,46,35,0,0,308,56,2,2127
North Dakota,Ward,2020,366,357,9,0,0,0,0,69,43,33,0,1,311,54,0,2233
Ohio,Adams,2020,287,268,19,0,0,0,0,81,48,29,0,0,0,287,0,2248
Ohio,Allen,2020,360,318,41,1,0,0,0,105,52,36,0,0,225,135,0,2250
Ohio,Ashtabula,2020,241,224,17,0,0,0,0,93,47,37,0,0,241,0,0,2259
Ohio,Athens,2020,86,83,3,0,0,0,0,61,41,24,0,0,0,86,0,2266
Ohio,Belmont,2020,366,357,9,0,0,0,0,66,30,12,0,276,0,82,8,2278
Ohio,Butler,2020,366,307,56,3,0,0,0,126,58,38,0,0,304,59,3,2286
Ohio,Clark,2020,343,274,68,1,0,0,0,108,58,40,0,0,201,142,0,2300
Ohio,Clermont,2020,361,325,36,0,0,0,0,100,50,35,0,0,211,150,0,2306
Ohio,Clinton,2020,229,205,24,0,0,0,0,97,54,39,0,0,229,0,0,2310
Ohio,Columbiana,2020,48,48,0,0,0,0,0,31,20,10,0,0,0,0,48,2315
Ohio,Cuyahoga,2020,366,226,130,9,1,0,0,152,66,46,0,1,156,202,7,2332
Ohio,Delaware,2020,244,222,21,1,0,0,0,101,50,38,0,0,244,0,0,2352
Ohio,Fayette,2020,341,318,23,0,0,0,0,80,49,35,0,0,341,0,0,2368
Ohio,Franklin,2020,366,296,68,2,0,0,0,102,58,40,0,9,194,163,0,2375
Ohio,Geauga,2020,245,214,31,0,0,0,0,100,61,41,0,0,245,0,0,2390
Ohio,Greene,2020,245,220,25,0,0,0,0,93,51,39,0,0,245,0,0,2393
Ohio,Hamilton,2020,366,211,148,7,0,0,0,126,70,48,0,14,124,228,0,2411
Ohio,Harrison,2020,304,304,0,0,0,0,0,49,23,1,259,0,0,40,5,2440
Ohio,Jefferson,2020,359,292,66,1,0,0,0,112,58,37,0,0,194,164,1,2476
Ohio,Knox,2020,245,226,19,0,0,0,0,80,49,38,0,0,245,0,0,2479
Ohio,Lake,2020,366,322,38,6,0,0,0,140,54,37,0,0,223,141,2,2493
Ohio,Lawrence,2020,354,316,38,0,0,0,0,77,51,36,0,0,201,153,0,2499
Ohio,Licking,2020,245,230,15,0,0,0,0,77,48,37,0,0,245,0,0,2504
Ohio,Lorain,2020,358,322,35,0,1,0,0,154,51,35,0,0,189,169,0,2516
Ohio,Lucas,2020,354,291,55,8,0,0,0,136,62,38,0,0,201,153,0,2520
Ohio,Madison,2020,245,220,25,0,0,0,0,84,51,39,0,0,245,0,0,2529
Ohio,Mahoning,2020,365,320,44,1,0,0,0,142,54,38,0,0,169,196,0,2534
Ohio,Medina,2020,360,321,39,0,0,0,0,93,51,35,0,0,187,173,0,2545
Ohio,Miami,2020,229,217,12,0,0,0,0,93,49,39,0,0,229,0,0,2558
Ohio,Montgomery,2020,361,246,111,4,0,0,0,112,64,44,0,0,162,198,1,2573
Ohio,Noble,2020,356,334,22,0,0,0,0,87,47,36,0,0,345,11,0,2012
Ohio,Portage,2020,262,229,32,1,0,0,0,101,55,39,0,0,241,21,0,2038
Ohio,Preble,2020,366,315,50,1,0,0,0,101,54,38,0,0,245,121,0,2039
Ohio,Scioto,2020,366,361,5,0,0,0,0,92,31,14,0,0,0,96,270,2048
Ohio,Stark,2020,358,262,92,4,0,0,0,119,62,42,0,0,173,185,0,2054
Ohio,Summit,2020,361,276,82,3,0,0,0,114,59,39,0,0,121,240,0,2057
Ohio,Trumbull,2020,357,315,39,2,1,0,0,153,52,37,0,0,219,138,0,2061
Ohio,Warren,2020,361,293,64,4,0,0,0,115,59,39,0,0,211,150,0,2076
Ohio,Washington,2020,245,233,11,1,0,0,0,108,48,38,0,0,245,0,0,2080
Ohio,Wood,2020,229,216,13,0,0,0,0,80,46,34,0,0,229,0,0,2091
Oklahoma,Adair,2020,363,337,25,0,1,0,0,151,49,33,1,0,217,137,8,2095
Oklahoma,Canadian,2020,358,332,26,0,0,0,0,84,49,36,0,0,358,0,0,2123
Oklahoma,Carter,2020,345,247,97,1,0,0,0,147,64,43,0,0,184,161,0,2126
Oklahoma,Cleveland,2020,354,253,99,2,0,0,0,121,64,43,0,0,162,192,0,2140
Oklahoma,Comanche,2020,366,306,59,1,0,0,0,107,58,40,0,0,233,133,0,2145
Oklahoma,Creek,2020,363,350,13,0,0,0,0,93,47,35,0,0,363,0,0,2151
Oklahoma,Dewey,2020,365,307,58,0,0,0,0,99,57,39,0,0,234,131,0,2158
Oklahoma,Grant,2020,106,102,4,0,0,0,0,65,40,19,0,0,0,106,0,2187
Oklahoma,Johnston,2020,289,267,22,0,0,0,0,97,49,38,0,0,289,0,0,2211
Oklahoma,Kay,2020,366,266,98,2,0,0,0,113,58,42,0,0,86,280,0,2215
Oklahoma,Mayes,2020,258,255,3,0,0,0,0,51,44,34,0,0,258,0,0,2270
Oklahoma,Oklahoma,2020,366,235,127,4,0,0,0,112,67,45,0,13,168,183,2,2303
Oklahoma,Osage,2020,350,322,28,0,0,0,0,90,49,36,0,0,350,0,0,2318
Oklahoma,Ottawa,2020,352,271,79,1,1,0,0,154,60,37,0,0,72,252,28,2325
Oklahoma,Pittsburg,2020,366,303,62,1,0,0,0,141,56,39,0,0,206,160,0,2344
Oklahoma,Sequoyah,2020,363,337,25,1,0,0,0,141,47,33,0,17,215,131,0,2391
Oklahoma,Tulsa,2020,366,278,86,2,0,0,0,129,58,42,0,0,200,162,4,2008
Oklahoma,Washington,2020,344,299,44,1,0,0,0,101,56,40,0,0,220,124,0,2018
Oregon,Baker,2020,366,327,32,2,5,0,0,200,51,25,0,0,0,366,0,2044
Oregon,Benton,2020,366,330,25,0,3,5,3,396,50,18,0,0,0,366,0,2053
Oregon,Clackamas,2020,272,249,14,3,2,1,3,366,49,30,0,0,133,139,0,2058
Oregon,Columbia,2020,363,342,12,1,4,4,0,268,40,25,0,0,133,230,0,2070
Oregon,Crook,2020,365,297,61,0,2,2,3,561,60,21,0,0,0,365,0,2092
Oregon,Deschutes,2020,366,317,35,4,2,1,7,583,55,18,0,0,0,366,0,2109
Oregon,Douglas,2020,366,313,43,1,1,2,6,518,57,22,0,0,0,366,0,2115
Oregon,Grant,2020,364,248,109,1,5,0,1,322,66,33,0,0,0,364,0,2130
Oregon,Harney,2020,366,248,107,2,8,0,1,304,72,32,0,0,0,366,0,2134
Oregon,Jackson,2020,366,262,89,2,5,4,4,517,70,40,0,0,122,244,0,2139
Oregon,Jefferson,2020,361,297,53,3,0,3,5,595,59,21,0,0,0,361,0,2143
Oregon,Josephine,2020,366,273,67,4,15,0,7,472,73,26,0,0,0,366,0,2152
Oregon,Klamath,2020,366,210,110,23,20,1,2,679,124,41,0,0,0,357,9,2155
Oregon,Lake,2020,365,285,62,14,4,0,0,165,66,23,0,0,0,274,91,2159
Oregon,Lane,2020,366,246,106,4,0,2,8,550,75,40,0,0,104,257,5,2170
Oregon,Linn,2020,366,283,72,0,1,3,7,502,63,27,0,0,0,366,0,2181
Oregon,Marion,2020,365,302,52,1,1,0,9,641,58,32,0,0,131,234,0,2200
Oregon,Multnomah,2020,366,308,49,1,0,3,5,477,58,33,0,1,243,122,0,2218
Oregon,Umatilla,2020,366,311,47,0,1,3,4,463,55,35,0,0,125,241,0,2251
Oregon,Union,2020,366,330,27,1,5,3,0,288,48,20,0,0,0,362,4,2257
Oregon,Wallowa,2020,366,322,37,0,7,0,0,198,53,20,0,0,0,366,0,2263
Oregon,Wasco,2020,355,322,30,0,0,0,3,417,45,18,0,0,0,355,0,2267
Oregon,Washington,2020,366,308,48,2,0,3,5,416,56,31,0,10,188,168,0,2272
Pennsylvania,Adams,2020,366,320,46,0,0,0,0,86,54,40,0,0,282,84,0,2292
Pennsylvania,Allegheny,2020,366,218,138,10,0,0,0,128,75,47,0,0,156,208,2,2302
Pennsylvania,Armstrong,2020,366,309,54,3,0,0,0,122,54,39,0,0,221,145,0,2309
Pennsylvania,Beaver,2020,366,279,86,1,0,0,0,142,62,42,0,1,219,146,0,2321
Pennsylvania,Berks,2020,362,280,81,1,0,0,0,102,58,40,0,0,223,139,0,2326
Pennsylvania,Blair,2020,360,309,51,0,0,0,0,87,54,38,0,0,229,131,0,2328
Pennsylvania,Bradford,2020,358,337,21,0,0,0,0,81,48,37,0,0,269,89,0,2333
Pennsylvania,Bucks,2020,351,331,16,4,0,0,0,115,46,33,0,0,351,0,0,2336
Pennsylvania,Cambria,2020,366,309,57,0,0,0,0,89,56,38,1,1,183,181,0,2341
Pennsylvania,Centre,2020,366,324,42,0,0,0,0,90,51,38,0,0,276,90,0,2354
Pennsylvania,Chester,2020,355,296,58,1,0,0,0,143,55,39,0,0,204,151,0,2360
Pennsylvania,Clearfield,2020,343,341,2,0,0,0,0,54,42,31,0,0,343,0,0,2372
Pennsylvania,Cumberland,2020,363,292,69,2,0,0,0,137,55,33,0,0,0,363,0,2397
Pennsylvania,Dauphin,2020,366,277,86,3,0,0,0,116,61,40,0,0,207,159,0,2403
Pennsylvania,Delaware,2020,366,249,114,3,0,0,0,129,64,43,0,5,136,225,0,2414
Pennsylvania,Elk,2020,358,356,2,0,0,0,0,67,44,34,0,0,358,0,0,2420
Pennsylvania,Erie,2020,363,329,34,0,0,0,0,87,49,34,3,1,262,97,0,2425
Pennsylvania,Fayette,2020,363,324,39,0,0,0,0,100,51,37,0,1,237,125,0,2431
Pennsylvania,Franklin,2020,363,363,0,0,0,0,0,50,42,32,0,0,363,0,0,2439
Pennsylvania,Greene,2020,359,335,23,1,0,0,0,101,49,36,0,0,264,95,0,2447
Pennsylvania,Indiana,2020,351,325,25,1,0,0,0,112,48,36,0,0,326,25,0,2459
Pennsylvania,Lackawanna,2020,366,333,33,0,0,0,0,81,50,38,0,29,248,89,0,2471
Pennsylvania,Lancaster,2020,366,258,103,4,1,0,0,153,62,43,0,0,170,193,3,2482
Pennsylvania,Lawrence,2020,363,354,9,0,0,0,0,93,43,31,0,0,363,0,0,2488
Pennsylvania,Lebanon,2020,170,144,25,1,0,0,0,115,55,30,0,0,2,168,0,2492
Pennsylvania,Lehigh,2020,359,316,43,0,0,0,0,93,52,37,0,0,236,119,4,2496
Pennsylvania,Luzerne,2020,356,354,2,0,0,0,0,54,43,31,0,0,308,0,48,2501
Pennsylvania,Lycoming,2020,366,329,36,1,0,0,0,109,51,37,0,0,257,109,0,2505
Pennsylvania,Mercer,2020,366,319,46,1,0,0,0,105,54,38,0,0,262,104,0,2513
Pennsylvania,Monroe,2020,357,355,2,0,0,0,0,80,44,33,0,0,357,0,0,2521
Pennsylvania,Montgomery,2020,366,313,53,0,0,0,0,99,56,38,0,0,225,141,0,2528
Pennsylvania,Northampton,2020,365,313,51,1,0,0,0,117,54,38,0,7,228,130,0,2537
Pennsylvania,Philadelphia,2020,366,281,80,5,0,0,0,119,59,41,0,42,174,150,0,2563
Pennsylvania,Somerset,2020,365,357,8,0,0,0,0,71,44,34,0,0,365,0,0,2589
Pennsylvania,Susquehanna,2020,365,351,14,0,0,0,0,71,40,23,0,0,0,365,0,2298
Pennsylvania,Tioga,2020,352,334,18,0,0,0,0,79,47,37,0,0,282,70,0,2305
Pennsylvania,Washington,2020,366,299,67,0,0,0,0,100,58,41,0,2,226,138,0,2346
Pennsylvania,Westmoreland,2020,362,331,31,0,0,0,0,81,50,35,0,0,248,114,0,2394
Pennsylvania,Wyoming,2020,361,341,20,0,0,0,0,76,43,25,0,0,0,361,0,2407
Pennsylvania,York,2020,366,301,65,0,0,0,0,97,57,40,0,15,195,156,0,2419
Puerto Rico,Adjuntas,2020,57,53,4,0,0,0,0,58,38,14,0,0,0,57,0,3060
Puerto Rico,Bayamon,2020,270,262,8,0,0,0,0,66,36,19,125,0,92,53,0,3078
Puerto Rico,Caguas,2020,318,312,6,0,0,0,0,69,20,10,144,113,0,61,0,3083
Puerto Rico,Catano,2020,271,219,40,5,6,0,1,336,61,26,0,0,105,99,67,3092
Puerto Rico,Fajardo,2020,52,46,6,0,0,0,0,80,51,20,0,0,0,52,0,3110
Puerto Rico,Guayama,2020,34,28,6,0,0,0,0,80,59,23,0,0,0,34,0,3118
Puerto Rico,Guaynabo,2020,83,73,10,0,0,0,0,72,54,24,1,19,0,63,0,3123
Puerto Rico,Juncos,2020,348,338,4,5,1,0,0,174,16,9,0,0,348,0,0,3136
Puerto Rico,Mayaguez,2020,319,287,28,1,1,1,1,396,52,20,0,0,145,174,0,3159
Puerto Rico,Ponce,2020,360,324,36,0,0,0,0,81,51,22,36,0,0,40,284,3178
Puerto Rico,San Juan,2020,216,216,0,0,0,0,0,39,32,9,216,0,0,0,0,3197
Rhode Island,Kent,2020,358,339,18,1,0,0,0,133,47,31,0,0,190,168,0,2444
Rhode Island,Providence,2020,366,304,60,2,0,0,0,112,54,40,0,14,201,151,0,2475
Rhode Island,Washington,2020,366,336,28,1,1,0,0,154,49,32,0,0,210,156,0,2484
South Carolina,Aiken,2020,259,258,1,0,0,0,0,71,44,32,0,0,259,0,0,2503
South Carolina,Anderson,2020,265,257,8,0,0,0,0,71,46,35,0,0,265,0,0,2559
South Carolina,Berkeley,2020,220,219,1,0,0,0,0,51,43,31,0,0,220,0,0,2631
South Carolina,Charleston,2020,366,328,37,1,0,0,0,117,51,35,0,1,137,228,0,2691
South Carolina,Chesterfield,2020,346,321,25,0,0,0,0,89,49,34,0,0,219,127,0,2708
South Carolina,Darlington,2020,253,253,0,0,0,0,0,49,42,32,0,0,253,0,0,2721
South Carolina,Edgefield,2020,366,348,17,1,0,0,0,115,46,33,0,0,228,138,0,2735
South Carolina,Florence,2020,352,334,18,0,0,0,0,95,42,28,0,0,0,352,0,2742
South Carolina,Greenville,2020,366,294,71,1,0,0,0,116,55,39,0,1,199,166,0,2759
South Carolina,Horry,2020,214,214,0,0,0,0,0,50,44,32,0,0,214,0,0,2774
South Carolina,Lexington,2020,365,333,31,1,0,0,0,111,48,29,0,0,0,349,16,2803
South Carolina,Richland,2020,366,335,30,1,0,0,0,117,49,35,0,5,238,123,0,2843
South Carolina,Spartanburg,2020,366,303,61,2,0,0,0,112,54,40,0,0,170,196,0,2851
South Carolina,York,2020,366,346,20,0,0,0,0,92,47,35,0,0,224,142,0,2867
South Dakota,Brookings,2020,366,311,55,0,0,0,0,87,55,38,0,0,296,32,38,2882
South Dakota,Brown,2020,364,333,31,0,0,0,0,75,47,23,0,0,0,211,153,2885
South Dakota,Codington,2020,366,321,44,1,0,0,0,101,53,36,0,0,198,103,65,2906
South Dakota,Custer,2020,366,324,40,2,0,0,0,119,54,41,0,0,354,11,1,2908
South Dakota,Hughes,2020,355,345,10,0,0,0,0,76,30,14,0,0,0,355,0,2933
South Dakota,Jackson,2020,366,329,37,0,0,0,0,90,51,39,0,0,333,30,3,2939
South Dakota,Meade,2020,364,342,22,0,0,0,0,84,47,38,0,0,350,0,14,2442
South Dakota,Minnehaha,2020,366,324,42,0,0,0,0,90,52,35,0,6,253,90,17,2467
South Dakota,Pennington,2020,366,291,75,0,0,0,0,91,62,31,0,38,0,148,180,2497
South Dakota,Union,2020,366,324,41,1,0,0,0,141,53,36,0,0,271,67,28,2557
Tennessee,Anderson,2020,245,238,7,0,0,0,0,64,46,35,0,0,245,0,0,2584
Tennessee,Blount,2020,366,324,42,0,0,0,0,92,51,38,0,0,290,76,0,2622
Tennessee,Claiborne,2020,345,343,2,0,0,0,0,51,44,32,0,0,345,0,0,2670
Tennessee,Davidson,2020,366,283,81,2,0,0,0,116,58,41,0,20,127,219,0,2698
Tennessee,DeKalb,2020,341,336,5,0,0,0,0,61,44,33,0,0,341,0,0,2710
Tennessee,Dyer,2020,351,332,18,1,0,0,0,117,42,23,0,0,0,351,0,2723
Tennessee,Hamilton,2020,365,291,73,0,1,0,0,151,55,40,0,0,163,202,0,2761
Tennessee,Jefferson,2020,240,232,8,0,0,0,0,74,48,37,0,0,240,0,0,2804
Tennessee,Knox,2020,366,299,67,0,0,0,0,90,55,38,0,0,165,201,0,2814
Tennessee,Lawrence,2020,359,347,12,0,0,0,0,72,37,20,0,0,0,359,0,2823
Tennessee,Loudon,2020,366,337,29,0,0,0,0,97,49,34,0,0,196,170,0,2830
Tennessee,Madison,2020,354,334,19,1,0,0,0,108,42,25,0,0,0,354,0,2841
Tennessee,Maury,2020,351,339,12,0,0,0,0,91,42,22,0,0,0,351,0,2850
Tennessee,McMinn,2020,358,327,31,0,0,0,0,88,47,28,0,0,0,358,0,2833
Tennessee,Montgomery,2020,359,340,17,2,0,0,0,116,44,26,0,0,0,359,0,2859
Tennessee,Putnam,2020,359,345,13,1,0,0,0,105,40,23,0,0,0,359,0,2890
Tennessee,Roane,2020,338,316,22,0,0,0,0,91,46,26,0,0,0,338,0,2001
Tennessee,Sevier,2020,363,336,26,1,0,0,0,105,49,40,0,0,363,0,0,2030
Tennessee,Shelby,2020,366,263,102,0,1,0,0,152,61,44,0,2,162,202,0,2033
Tennessee,Sullivan,2020,366,350,16,0,0,0,0,80,48,34,0,0,220,146,0,2046
Tennessee,Sumner,2020,360,316,43,1,0,0,0,121,52,37,0,0,193,167,0,2050
Tennessee,Williamson,2020,241,231,10,0,0,0,0,71,47,37,0,0,241,0,0,2105
Tennessee,Wilson,2020,245,240,5,0,0,0,0,64,45,33,0,0,245,0,0,2111
Texas,Atascosa,2020,214,179,34,0,1,0,0,156,60,29,0,0,0,214,0,2173
Texas,Bell,2020,366,293,72,1,0,0,0,135,61,40,0,0,251,115,0,2198
Texas,Bexar,2020,366,198,158,9,1,0,0,158,77,49,0,1,179,185,1,2203
Texas,Bowie,2020,358,270,87,1,0,0,0,127,56,36,0,0,0,358,0,2224
Texas,Brazoria,2020,365,328,34,2,1,0,0,182,51,33,0,11,354,0,0,2240
Texas,Brazos,2020,303,263,40,0,0,0,0,99,52,30,0,0,0,303,0,2253
Texas,Brewster,2020,360,331,29,0,0,0,0,80,50,40,0,0,317,43,0,2262
Texas,Cameron,2020,366,237,120,6,3,0,0,176,70,43,0,0,103,263,0,2359
Texas,Collin,2020,365,317,45,2,1,0,0,154,54,37,0,0,365,0,0,2429
Texas,Culberson,2020,201,129,65,7,0,0,0,112,80,45,0,0,119,82,0,2491
Texas,Dallas,2020,366,272,88,6,0,0,0,135,67,42,0,29,216,120,1,2507
Texas,Denton,2020,366,277,81,8,0,0,0,142,71,40,0,4,279,83,0,2532
Texas,Ector,2020,346,311,35,0,0,0,0,95,51,27,0,0,0,346,0,2568
Texas,El Paso,2020,366,143,204,17,2,0,0,192,89,55,0,21,194,120,31,2588
Texas,Ellis,2020,366,299,66,1,0,0,0,125,58,39,0,2,243,121,0,2579
Texas,Galveston,2020,360,275,82,3,0,0,0,143,63,40,0,2,245,111,2,2059
Texas,Gregg,2020,363,357,6,0,0,0,0,74,44,31,0,10,353,0,0,2101
Texas,Harris,2020,366,184,165,15,2,0,0,179,80,50,0,26,142,197,1,2149
Texas,Harrison,2020,363,322,41,0,0,0,0,100,51,35,0,0,206,157,0,2157
Texas,Hidalgo,2020,366,270,91,3,2,0,0,155,65,37,0,0,130,234,2,2188
Texas,Hood,2020,357,330,27,0,0,0,0,100,48,33,0,0,357,0,0,2213
Texas,Hunt,2020,366,351,15,0,0,0,0,87,45,32,0,2,364,0,0,2246
Texas,Jefferson,2020,363,269,92,2,0,0,0,122,62,40,0,0,225,138,0,2285
Texas,Johnson,2020,349,320,27,2,0,0,0,105,50,34,0,0,349,0,0,2299
Texas,Karnes,2020,363,363,0,0,0,0,0,32,17,6,0,363,0,0,0,2307
Texas,Kaufman,2020,366,312,53,1,0,0,0,134,56,37,0,3,236,127,0,2314
Texas,Kleberg,2020,330,240,84,4,2,0,0,168,66,35,0,0,0,330,0,2358
Texas,Lubbock,2020,352,329,23,0,0,0,0,81,40,20,0,0,0,352,0,2428
Texas,Maverick,2020,347,292,54,0,1,0,0,160,56,27,0,0,0,347,0,2649
Texas,McLennan,2020,366,330,36,0,0,0,0,97,50,38,0,0,290,76,0,2477
Texas,Montgomery,2020,366,281,77,8,0,0,0,129,62,40,0,1,216,149,0,2682
Texas,Navarro,2020,366,311,53,2,0,0,0,113,53,37,0,4,216,146,0,2706
Texas,Nueces,2020,366,277,87,0,2,0,0,159,64,40,0,0,196,170,0,2194
Texas,Orange,2020,362,284,76,2,0,0,0,103,58,39,0,1,185,176,0,2214
Texas,Parker,2020,362,331,30,1,0,0,0,115,50,35,0,0,362,0,0,2229
Texas,Polk,2020,360,351,9,0,0,0,0,71,43,31,0,0,360,0,0,2243
Texas,Potter,2020,341,324,17,0,0,0,0,84,38,20,0,0,0,341,0,2247
Texas,Randall,2020,357,277,80,0,0,0,0,90,64,42,0,0,357,0,0,2274
Texas,Rockwall,2020,363,345,17,1,0,0,0,133,45,32,0,0,363,0,0,2355
Texas,Smith,2020,366,352,14,0,0,0,0,84,46,33,0,3,363,0,0,2465
Texas,Tarrant,2020,366,238,112,13,3,0,0,159,77,45,0,17,191,158,0,2500
Texas,Travis,2020,366,260,104,1,1,0,0,153,63,44,0,6,162,197,1,2543
Texas,Victoria,2020,329,308,21,0,0,0,0,100,47,31,0,0,329,0,0,2595
Texas,Webb,2020,366,268,95,2,1,0,0,160,65,41,0,0,179,185,2,2616
Texas,Wilson,2020,365,365,0,0,0,0,0,34,18,7,0,365,0,0,0,2641
Utah,Box Elder,2020,355,316,36,3,0,0,0,147,51,40,0,27,328,0,0,2658
Utah,Cache,2020,366,252,105,5,4,0,0,159,71,44,0,0,213,132,21,2661
Utah,Carbon,2020,350,308,42,0,0,0,0,93,51,43,0,2,348,0,0,2665
Utah,Davis,2020,366,242,110,13,1,0,0,155,77,44,0,42,219,105,0,2671
Utah,Duchesne,2020,366,266,95,5,0,0,0,125,64,45,0,0,299,67,0,2672
Utah,Garfield,2020,365,332,33,0,0,0,0,74,50,42,0,0,363,2,0,2674
Utah,Iron,2020,366,332,34,0,0,0,0,86,50,40,0,24,311,31,0,2676
Utah,Salt Lake,2020,366,192,154,18,2,0,0,194,87,50,0,48,194,119,5,2690
Utah,San Juan,2020,352,306,44,2,0,0,0,108,54,43,0,0,347,5,0,2694
Utah,Tooele,2020,366,278,83,4,1,0,0,159,67,42,0,2,273,91,0,2707
Utah,Uintah,2020,366,255,108,3,0,0,0,119,65,45,0,0,316,50,0,2539
Utah,Utah,2020,366,237,124,5,0,0,0,150,77,45,0,9,254,101,2,2555
Utah,Washington,2020,366,292,71,3,0,0,0,112,61,44,0,0,340,26,0,2577
Utah,Wayne,2020,116,113,3,0,0,0,0,66,28,8,0,0,0,116,0,2580
Utah,Weber,2020,366,258,102,6,0,0,0,140,71,44,0,48,238,72,8,2587
Vermont,Bennington,2020,366,348,18,0,0,0,0,70,45,35,0,0,308,58,0,2591
Vermont,Chittenden,2020,366,336,30,0,0,0,0,98,47,36,0,0,282,84,0,2599
Vermont,Rutland,2020,366,329,37,0,0,0,0,96,51,37,0,0,250,116,0,2615
Vermont,Windham,2020,113,113,0,0,0,0,0,31,19,9,0,0,0,113,0,2620
Virginia,Albemarle,2020,363,347,16,0,0,0,0,66,47,35,0,0,183,180,0,2728
Virginia,Arlington,2020,366,343,23,0,0,0,0,90,46,33,1,44,293,28,0,2753
Virginia,Bristol,2020,116,112,4,0,0,0,0,55,43,24,0,0,0,116,0,2716
Virginia,Caroline,2020,235,232,3,0,0,0,0,64,45,34,0,0,235,0,0,2793
Virginia,Carroll,2020,56,56,0,0,0,0,0,15,12,7,0,0,0,0,56,2797
Virginia,Charles City,2020,364,361,3,0,0,0,0,67,44,31,0,90,223,51,0,2806
Virginia,Chesterfield,2020,279,277,2,0,0,0,0,61,44,32,0,0,220,59,0,2816
Virginia,Fairfax County,2020,366,313,53,0,0,0,0,100,54,38,0,27,175,164,0,2849
Virginia,Fauquier,2020,242,241,1,0,0,0,0,61,42,31,0,0,242,0,0,2853
Virginia,Frederick,2020,304,286,18,0,0,0,0,78,45,35,0,0,183,121,0,2868
Virginia,Giles,2020,342,337,5,0,0,0,0,67,45,36,0,0,342,0,0,2873
Virginia,Hampton,2020,366,353,13,0,0,0,0,64,45,34,4,8,202,152,0,2751
Virginia,Hanover,2020,245,243,2,0,0,0,0,64,45,34,0,0,245,0,0,2909
Virginia,Henrico,2020,366,338,28,0,0,0,0,71,48,36,1,2,228,135,0,2915
Virginia,Hopewell,2020,48,48,0,0,0,0,0,15,13,6,0,0,0,0,48,2756
Virginia,Loudoun,2020,366,353,12,1,0,0,0,108,45,33,0,25,309,32,0,2952
Virginia,Lynchburg,2020,110,109,1,0,0,0,0,54,38,21,0,0,0,110,0,2762
Virginia,Madison,2020,363,361,2,0,0,0,0,54,45,37,0,0,349,14,0,2955
Virginia,Norfolk,2020,365,362,3,0,0,0,0,60,31,17,11,266,0,87,1,2778
Virginia,Prince Edward,2020,361,361,0,0,0,0,0,49,42,30,0,0,361,0,0,2990
Virginia,Prince William,2020,364,357,7,0,0,0,0,74,44,32,0,1,363,0,0,2992
Virginia,Richmond City,2020,364,345,19,0,0,0,0,77,44,29,1,107,0,256,0,2802
Virginia,Roanoke County,2020,366,338,28,0,0,0,0,69,48,35,0,9,182,175,0,2996
