State,County,Males,Females,Under 6 Years,6 to 18 years,19 to 25 years,26 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 years and older,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino (of any race),White alone (not hispanic or Latino),Under $25K,$25K to $49K,$50K to $74K,$75K to $99K,$100K and over,Employed,Unemployed,Not in labor force,Insured,Uninsured,CensusObjectID
Indiana,Warren,50.23,49.77,6.43,16.56,6.31,9.38,11.79,14.04,15.19,11.54,8.76,97.32,0.63,0.0,0.23,0.0,0.23,1.59,2.03,95.53,11.54,18.64,18.6,20.3,30.92,44.75,1.13,10.83,95.46,4.54,567
Indiana,Warrick,48.68,51.32,6.71,18.68,6.65,9.98,13.72,13.79,13.79,10.23,6.45,92.53,1.75,0.09,2.86,0.01,1.15,1.61,1.96,91.23,7.52,14.36,15.88,19.3,42.79,46.24,1.46,10.23,96.21,3.79,575
Indiana,Washington,49.35,50.65,7.01,17.04,7.94,10.22,12.06,14.03,15.08,10.17,6.44,97.82,0.01,0.04,0.35,0.0,0.21,1.58,1.31,96.78,13.28,25.43,20.77,13.45,26.99,41.32,1.6,16.41,91.04,8.96,584
Indiana,Wayne,48.39,51.61,7.03,16.78,9.19,10.38,11.5,12.71,14.01,10.44,7.97,89.47,4.92,0.35,1.31,0.0,0.94,3.0,3.16,87.83,17.78,23.82,21.85,13.81,20.65,42.9,2.0,12.88,88.57,11.43,586
Indiana,Wells,49.1,50.9,7.41,19.22,7.35,10.28,11.91,12.32,14.51,10.08,6.9,95.03,0.75,0.2,0.39,0.0,0.76,2.88,3.07,93.78,10.74,22.33,20.36,17.77,28.69,46.22,1.13,9.03,94.48,5.52,590
Indiana,White,50.0,50.0,7.86,17.08,7.15,9.74,10.43,13.11,15.13,11.64,7.86,90.72,0.57,0.59,0.33,0.03,6.07,1.69,8.66,88.9,12.29,22.55,23.22,15.88,25.82,40.65,1.98,12.92,91.61,8.39,594
Indiana,Whitley,49.63,50.37,7.19,17.21,7.15,10.84,11.82,13.25,14.98,10.67,6.9,96.49,0.22,0.19,0.44,0.0,0.12,2.54,2.15,94.9,9.32,20.93,20.21,18.54,30.75,46.68,2.19,9.15,92.62,7.38,597
Kansas,Allen,48.74,51.26,6.39,18.22,8.69,9.02,11.3,11.68,14.85,11.6,8.26,92.89,0.43,0.55,0.98,1.08,0.0,4.07,3.77,89.91,18.62,23.05,25.16,16.65,14.8,40.9,1.67,12.98,93.83,6.17,709
Kansas,Anderson,49.61,50.39,8.39,18.99,6.94,8.52,11.34,11.49,13.84,10.95,9.53,96.39,0.46,0.72,0.04,0.0,0.0,2.38,2.16,94.23,19.92,14.71,25.78,15.94,23.45,38.75,1.92,11.47,87.35,12.65,712
Kansas,Atchison,48.29,51.71,7.19,18.17,13.5,9.47,10.71,10.98,13.27,9.37,7.33,88.98,3.07,0.37,0.43,0.0,0.95,6.2,3.11,87.95,12.14,20.11,16.53,19.23,23.85,43.93,1.75,12.25,92.52,7.48,715
Kansas,Barber,51.94,48.06,8.72,16.98,6.27,11.21,9.01,12.18,14.38,12.15,9.1,95.53,0.47,1.51,0.63,0.0,0.18,1.69,5.68,90.2,19.77,25.28,19.07,12.38,23.28,42.17,1.08,9.8,90.34,9.66,717
Kansas,Barton,48.41,51.59,7.76,17.53,8.67,11.88,10.4,10.02,14.82,10.22,8.71,90.87,1.09,1.08,0.32,0.32,2.03,4.28,15.1,80.94,16.58,25.49,19.89,13.87,23.8,43.75,1.43,10.61,87.0,13.0,719
Kansas,Bourbon,49.06,50.94,8.39,19.17,7.06,10.7,11.03,10.36,13.96,10.65,8.69,91.41,2.92,0.13,0.33,0.0,0.92,4.3,2.78,89.64,17.64,24.74,25.17,15.96,15.07,39.98,1.59,11.54,90.08,9.92,722
Kansas,Brown,48.29,51.71,7.6,19.36,6.13,10.22,11.0,11.1,15.36,10.81,8.41,85.09,0.71,9.7,0.21,0.04,0.36,3.89,5.0,82.4,12.63,29.4,20.26,14.77,22.74,40.74,1.98,11.1,91.08,8.92,723
Kansas,Butler,48.88,51.12,7.57,20.54,7.82,10.24,12.17,12.76,13.78,8.72,6.4,92.8,1.21,0.78,1.25,0.02,0.55,3.4,4.82,89.4,10.66,17.52,17.55,17.35,36.21,43.63,1.82,11.32,92.83,7.17,726
Kansas,Chase,50.12,49.88,6.32,16.77,9.34,7.95,9.26,12.28,14.27,13.55,10.25,94.36,0.64,0.79,0.16,0.0,1.15,2.9,4.77,91.06,13.08,26.19,24.92,13.28,22.54,41.97,0.76,10.37,90.3,9.7,729
Kansas,Chautauqua,53.11,46.89,6.41,15.34,6.32,11.06,9.64,10.85,16.18,12.49,11.71,86.95,1.18,4.31,0.34,0.0,0.25,6.97,4.18,85.06,21.41,29.81,22.71,13.05,12.67,37.0,2.54,14.5,86.92,13.08,730
Kansas,Cherokee,48.9,51.1,8.42,16.92,7.17,10.0,11.15,13.03,14.6,11.14,7.58,89.82,0.32,2.04,0.18,0.53,0.23,6.89,2.83,87.5,16.88,28.07,20.0,17.29,17.5,40.22,0.85,14.88,90.55,9.45,732
Kansas,Cheyenne,50.15,49.85,7.83,15.89,6.49,7.75,11.59,9.13,15.5,13.51,12.32,95.51,0.0,0.65,0.0,0.0,2.99,0.84,7.02,92.21,20.03,23.52,22.49,13.16,20.8,39.79,1.07,9.59,88.64,11.36,736
Kansas,Clark,51.78,48.22,8.34,16.26,6.18,7.21,10.91,13.02,17.14,7.87,13.07,92.02,0.67,0.31,1.9,0.0,0.26,4.84,3.55,88.78,14.2,23.73,22.65,16.52,22.9,44.52,0.72,9.21,93.72,6.28,738
Kansas,Clay,49.66,50.34,7.72,16.25,6.49,8.69,11.79,11.29,13.42,13.06,11.29,96.37,0.97,0.93,0.59,0.0,0.0,1.14,2.67,93.7,13.24,24.68,27.79,13.23,20.96,41.37,1.12,9.19,94.48,5.52,739
Kansas,Cloud,50.91,49.09,9.26,15.94,9.73,10.73,10.58,10.85,13.34,10.62,8.95,95.37,1.59,0.34,0.09,0.07,0.37,2.16,3.24,92.7,11.4,29.57,25.98,14.75,17.11,43.97,1.58,9.67,90.45,9.55,740
Kansas,Coffey,50.57,49.43,6.23,16.28,7.15,9.89,11.07,12.66,15.88,12.35,8.48,95.71,0.84,0.2,0.59,0.0,0.11,2.55,2.91,93.18,12.71,19.2,19.79,15.11,32.87,43.63,1.99,11.03,91.91,8.09,745
Kansas,Comanche,49.97,50.03,3.5,18.14,5.39,5.63,14.05,8.42,18.49,16.72,9.66,96.44,0.24,0.0,0.0,0.0,0.53,2.79,4.92,92.29,15.53,18.67,23.18,21.93,20.69,41.61,1.72,8.65,93.06,6.94,748
Kansas,Cowley,49.53,50.47,7.59,18.38,9.97,10.21,11.4,11.63,13.28,9.99,7.54,86.47,2.7,1.57,1.92,0.13,1.27,5.94,11.29,78.96,15.47,22.04,21.52,15.75,22.11,41.6,1.97,12.93,90.64,9.36,752
Kansas,Crawford,50.52,49.48,7.64,16.35,17.27,10.64,10.86,10.85,11.84,8.6,5.94,91.47,2.13,0.42,1.96,0.0,0.53,3.49,5.96,86.12,22.97,24.11,16.35,14.08,18.86,44.95,2.42,14.1,88.23,11.77,756
Kansas,Decatur,50.61,49.39,6.5,13.33,7.04,9.65,10.87,9.1,17.2,12.93,13.37,97.83,0.36,0.54,0.43,0.0,0.0,0.83,3.29,95.27,21.68,22.51,23.59,12.36,19.87,43.68,1.95,8.24,90.46,9.54,759
Kansas,Dickinson,50.19,49.81,7.13,18.21,5.98,10.54,12.67,11.54,15.01,10.4,8.54,94.45,1.14,0.52,0.79,0.0,0.57,2.53,4.89,90.49,14.07,19.73,23.72,16.5,25.55,44.0,1.21,10.52,90.97,9.03,762
Kansas,Doniphan,50.68,49.32,7.4,15.94,12.48,9.02,10.47,12.04,14.21,10.62,7.82,91.88,5.06,0.59,0.13,0.09,0.12,2.13,2.82,89.74,17.08,17.51,16.92,13.54,26.34,45.61,0.49,12.12,91.87,8.13,765
Kansas,Douglas,49.6,50.4,6.11,14.83,22.67,12.83,11.97,9.46,10.08,7.5,4.56,81.09,4.29,2.11,5.33,0.03,1.37,5.78,6.39,77.53,14.21,16.65,17.11,13.06,32.63,52.25,2.23,12.52,92.74,7.26,767
Kansas,Edwards,49.45,50.55,6.81,16.69,5.09,12.26,10.07,12.3,16.98,11.24,8.57,93.08,0.04,0.62,0.99,0.0,1.87,3.4,21.27,75.55,11.46,29.87,27.01,15.81,15.67,44.62,0.92,11.16,91.18,8.82,770
Kansas,Elk,49.18,50.82,6.03,16.16,2.73,8.77,8.56,11.58,17.41,15.28,13.47,92.88,0.0,1.61,0.44,0.0,0.84,4.22,4.46,89.1,22.07,26.14,21.03,12.75,17.85,32.81,2.41,13.83,88.62,11.38,773
Kansas,Ellis,49.36,50.64,6.83,16.67,17.66,11.53,11.05,9.66,11.58,8.48,6.55,92.96,1.23,0.21,1.67,0.23,0.73,2.97,5.99,89.33,14.12,15.92,17.65,19.51,29.3,52.0,1.39,8.09,94.22,5.78,774
Kansas,Ellsworth,51.11,48.89,7.07,16.65,6.33,8.52,9.79,13.15,15.8,12.45,10.24,93.24,1.06,0.96,0.76,0.0,0.34,3.65,3.68,90.19,10.92,21.2,23.19,15.25,29.08,45.03,0.72,7.84,91.74,8.26,776
Kansas,Finney,51.52,48.48,10.46,21.69,10.79,11.5,12.16,11.79,10.85,6.72,4.04,78.58,3.4,0.5,4.07,0.0,5.09,8.36,50.31,40.59,11.63,21.39,20.13,18.24,27.54,45.64,1.9,9.54,88.19,11.81,778
Kansas,Ford,51.87,48.13,11.14,20.94,9.83,12.3,12.3,11.91,11.34,6.08,4.16,82.4,1.95,0.48,1.28,0.08,5.46,8.36,55.87,39.11,10.41,27.54,22.04,15.66,23.72,45.51,2.01,10.17,87.63,12.37,784
Kansas,Franklin,50.39,49.61,7.59,18.55,8.21,10.3,11.34,12.69,14.64,10.37,6.31,92.74,0.66,0.33,0.37,0.03,1.9,3.97,4.37,90.64,11.82,24.93,20.61,16.1,24.8,45.81,1.46,9.92,92.93,7.07,786
Kansas,Geary,48.23,51.77,15.63,21.26,11.46,16.66,9.92,8.65,6.93,5.3,4.18,63.99,18.43,0.95,2.86,1.02,3.08,9.68,16.52,54.67,16.94,23.84,25.47,14.28,19.41,41.38,1.62,10.62,92.6,7.4,788
Kansas,Gove,50.98,49.02,8.15,15.46,6.34,12.19,8.88,8.8,16.22,11.42,12.53,95.39,0.69,0.0,0.38,0.0,0.35,3.19,2.08,94.04,14.15,23.53,25.07,14.96,22.3,43.37,1.31,7.77,89.0,11.0,790
Kansas,Graham,47.17,52.83,5.67,16.19,7.35,7.03,11.26,9.16,16.6,11.09,15.65,91.37,4.93,0.0,0.21,0.0,0.0,3.49,3.37,88.54,18.45,31.18,22.72,10.27,16.93,39.24,2.05,10.11,91.25,8.75,791
Kansas,Grant,52.08,47.92,11.69,21.06,9.54,12.02,9.33,11.22,12.31,8.63,4.21,95.21,0.0,0.14,1.11,0.0,1.36,2.19,48.2,49.74,13.68,21.74,21.97,13.81,28.8,39.34,1.7,13.38,84.44,15.56,794
Kansas,Gray,50.91,49.09,9.08,22.22,7.73,10.53,12.67,10.71,12.99,8.07,6.0,95.03,0.74,0.24,0.39,0.32,0.3,2.98,16.32,81.32,5.78,17.82,24.28,17.86,34.27,47.34,0.54,6.76,84.72,15.28,798
Kansas,Greeley,46.45,53.55,9.33,20.52,8.88,8.61,8.7,10.66,16.25,11.19,5.86,81.44,0.0,1.87,0.0,0.0,13.06,3.64,23.71,76.29,16.16,23.89,32.77,8.7,18.47,43.52,0.0,9.59,91.83,8.17,801
Kansas,Greenwood,51.32,48.68,6.19,16.08,6.66,7.14,11.04,11.58,16.71,14.09,10.52,94.96,0.03,0.36,0.39,0.0,0.51,3.75,4.01,91.82,15.57,30.25,17.23,12.48,24.47,40.75,1.13,11.24,91.66,8.34,803
Kansas,Hamilton,52.78,47.22,10.15,21.59,4.39,11.52,18.5,6.9,14.46,7.37,5.13,88.21,2.0,0.0,0.0,0.0,8.19,1.61,36.99,59.37,9.21,27.31,25.39,11.09,27.0,41.65,0.0,14.11,75.47,24.53,805
Kansas,Harper,50.58,49.42,7.36,19.17,6.0,9.44,11.43,10.22,15.02,11.57,9.79,94.58,0.11,1.38,0.43,0.32,1.31,1.87,6.39,89.95,15.9,27.97,25.32,13.45,17.17,38.4,1.21,12.5,88.75,11.25,807
Kansas,Harvey,49.9,50.1,7.52,18.53,8.97,10.91,10.82,11.23,14.12,9.53,8.38,90.35,1.57,0.25,0.73,0.23,1.88,5.0,12.3,81.77,9.63,21.06,26.23,14.35,26.54,45.1,1.48,9.46,91.3,8.7,812
Kansas,Haskell,48.96,51.04,8.82,20.76,8.87,10.16,13.48,10.62,14.37,8.49,4.43,82.77,0.0,0.96,0.13,0.0,9.96,6.18,31.22,66.14,10.47,27.32,21.72,8.92,31.58,42.68,1.24,13.58,81.98,18.02,815
Kansas,Hodgeman,50.08,49.92,6.53,17.29,7.72,6.42,10.82,11.04,18.92,10.44,10.82,96.79,0.0,0.33,0.0,0.0,0.22,2.66,9.52,87.6,11.15,21.1,19.79,18.71,29.26,44.59,1.14,9.19,89.51,10.49,818
Kansas,Jackson,49.95,50.05,7.59,18.39,8.47,8.81,11.24,12.88,13.73,11.38,7.52,86.27,0.14,8.2,0.34,0.11,0.64,4.3,4.98,83.43,11.58,18.62,22.71,19.37,27.65,43.13,1.82,10.18,92.45,7.55,819
Kansas,Jefferson,50.47,49.53,7.12,17.65,6.61,9.22,11.43,13.55,16.18,11.11,7.13,95.68,0.64,0.73,0.02,0.0,0.38,2.56,2.88,93.43,7.75,16.19,21.91,18.51,35.64,46.6,1.37,9.01,95.0,5.0,821
Kansas,Jewell,50.89,49.11,7.16,12.97,5.14,9.64,8.58,9.74,16.76,15.45,14.56,94.83,0.32,0.67,0.18,0.21,0.67,3.12,2.37,93.98,24.88,27.32,14.78,16.51,16.51,37.81,0.6,11.45,91.71,8.29,822
Kansas,Johnson,49.04,50.96,7.77,17.97,7.97,12.46,14.06,13.06,12.48,8.73,5.51,84.71,4.68,0.27,5.26,0.04,1.36,3.69,7.77,79.37,5.36,11.2,13.53,14.58,55.16,49.94,1.49,8.59,94.22,5.78,824
Kansas,Kearny,46.63,53.37,9.36,22.41,12.1,6.23,10.42,13.26,11.91,8.34,5.97,90.56,2.89,0.03,0.24,0.0,5.37,0.92,32.01,65.57,16.6,27.96,17.6,12.34,25.38,38.69,0.74,14.49,85.48,14.52,826
Kansas,Kingman,50.37,49.63,5.82,17.66,5.86,9.48,11.3,12.46,16.24,11.11,10.08,96.62,0.27,0.01,0.16,0.0,0.23,2.71,3.75,93.2,9.69,19.95,20.98,17.03,32.27,43.83,1.82,9.69,94.2,5.8,827
Kansas,Kiowa,48.45,51.55,8.43,17.9,10.95,7.98,8.64,10.05,13.93,12.15,9.96,92.68,0.74,0.87,0.95,0.0,1.98,2.77,6.08,88.59,11.33,21.95,26.91,14.26,19.88,39.02,1.03,11.49,89.33,10.67,829
Kansas,Labette,49.39,50.61,8.11,17.45,7.02,10.94,10.58,12.76,14.76,10.89,7.48,88.52,4.46,0.85,0.08,0.0,0.87,5.22,4.76,85.24,17.72,25.59,21.89,16.72,17.05,43.08,1.22,11.76,89.2,10.8,831
Kansas,Lane,50.2,49.8,6.18,19.93,3.75,8.49,12.37,14.28,13.55,11.18,10.26,94.14,0.0,0.79,1.58,0.2,2.83,0.46,10.33,86.64,16.05,24.61,15.99,19.28,24.08,42.5,0.79,9.14,85.13,14.87,833
Kansas,Leavenworth,49.12,50.88,8.6,18.67,8.01,10.24,13.25,12.31,13.53,9.5,5.89,84.0,6.47,0.6,1.33,0.02,2.18,5.39,6.47,81.57,8.28,14.76,16.26,18.06,41.85,42.66,2.42,12.26,94.46,5.54,836
Kansas,Lincoln,50.95,49.05,6.14,19.25,5.02,7.05,12.24,11.42,16.17,13.29,9.42,95.63,0.27,0.0,0.0,0.0,0.0,4.1,2.2,93.42,15.05,29.56,18.85,20.58,15.97,42.88,0.78,8.24,92.88,7.12,838
Kansas,Linn,50.64,49.36,6.36,16.82,6.21,8.18,12.88,11.74,15.81,12.95,9.04,95.7,0.46,0.18,1.75,0.38,0.17,1.36,2.89,93.28,19.19,21.45,18.61,15.51,25.24,39.5,1.52,13.81,90.73,9.27,840
Kansas,Logan,51.56,48.44,8.62,17.35,6.69,10.55,14.15,7.2,15.24,10.98,9.24,94.95,0.0,1.45,0.0,0.29,0.91,2.4,6.18,90.11,16.33,20.36,26.07,14.44,22.8,45.38,0.29,8.15,92.69,7.31,842
Kansas,Lyon,48.48,51.52,7.42,17.39,17.02,10.12,10.85,10.53,12.11,8.53,6.02,86.84,2.19,0.44,2.33,0.0,1.85,6.34,21.7,70.77,16.67,22.05,19.85,18.21,20.35,48.35,1.58,10.7,91.51,8.49,844
Kansas,McPherson,49.61,50.39,6.68,16.91,10.24,10.58,11.66,11.51,14.2,10.21,8.01,94.86,1.59,0.33,0.62,0.0,0.08,2.52,4.37,91.14,9.5,23.4,21.62,14.29,28.7,47.17,0.7,10.31,94.01,5.99,846
Kansas,Marion,50.59,49.41,5.86,17.84,9.18,8.75,10.0,11.05,15.4,11.7,10.23,94.9,0.98,0.34,0.63,0.0,0.28,2.88,3.87,92.37,11.76,25.33,26.05,15.25,17.72,43.37,1.75,9.26,93.0,7.0,848
Kansas,Marshall,49.93,50.07,7.66,18.04,5.88,9.42,11.33,10.61,16.05,11.2,9.81,95.5,0.27,0.07,0.42,0.13,0.48,3.12,2.63,94.47,11.35,22.61,23.84,17.49,24.47,45.5,1.29,6.5,93.11,6.89,850
Kansas,Meade,49.9,50.1,8.65,19.27,9.95,9.67,10.37,13.39,12.52,9.57,6.62,82.31,0.57,0.05,0.9,0.0,10.69,5.47,22.44,74.11,9.82,22.31,25.36,19.19,23.31,45.6,1.07,9.22,86.41,13.59,851
Kansas,Miami,49.91,50.09,6.79,19.09,7.16,8.79,12.1,13.55,15.64,9.81,7.07,94.56,0.8,1.0,0.54,0.0,1.1,1.99,3.27,92.66,8.28,12.12,17.65,19.49,42.1,45.24,0.78,11.21,94.17,5.83,853
Kansas,Mitchell,51.28,48.72,7.62,18.23,9.08,8.01,10.59,10.25,14.26,11.99,9.96,96.85,0.53,0.75,0.32,0.0,0.14,1.42,2.46,95.02,16.91,25.11,25.17,16.33,15.6,39.81,0.91,11.47,92.72,7.28,854
Kansas,Montgomery,50.04,49.96,7.88,17.42,7.83,11.32,10.76,11.43,14.75,10.61,7.99,83.22,5.2,3.41,0.61,0.11,1.88,5.58,7.06,78.84,20.44,24.26,23.79,11.09,19.21,39.12,2.23,14.74,87.0,13.0,856
Kansas,Morris,50.94,49.06,6.62,15.66,6.09,8.53,11.37,11.21,16.64,12.86,11.02,95.89,0.15,0.22,0.77,0.0,0.15,2.82,5.34,91.07,13.11,24.06,22.14,13.7,26.98,43.01,1.39,9.43,92.37,7.63,858
Kansas,Morton,47.35,52.65,7.39,19.4,5.92,15.1,8.48,11.23,14.32,10.26,7.9,87.92,0.0,0.19,2.21,0.0,0.35,9.33,24.27,70.34,13.98,26.4,19.05,15.64,24.93,38.4,0.66,15.99,87.26,12.74,859
Kansas,Nemaha,51.35,48.65,9.01,19.83,7.82,9.32,10.92,11.36,13.88,9.1,8.76,96.32,0.57,0.65,0.18,0.0,0.36,1.92,2.21,94.61,10.74,19.48,18.18,16.89,34.28,45.63,0.62,7.05,95.09,4.91,861
Kansas,Neosho,48.36,51.64,8.48,17.76,7.67,10.54,10.67,11.23,14.23,11.06,8.36,94.56,1.36,0.47,0.08,0.0,0.25,3.29,5.99,89.15,16.7,21.69,28.07,13.78,18.1,39.46,1.25,13.64,89.04,10.96,862
Kansas,Ness,49.86,50.14,7.94,15.09,8.12,9.87,6.29,10.48,18.88,12.09,11.23,92.2,0.29,0.07,0.25,0.0,6.15,1.04,11.02,87.7,11.55,26.72,22.64,14.34,24.75,44.78,0.39,8.48,94.03,5.97,864
Kansas,Norton,47.36,52.64,8.49,14.32,8.69,10.1,9.09,12.0,15.13,12.27,9.91,95.94,0.18,0.0,0.77,0.0,1.24,1.88,3.18,94.0,10.5,27.53,24.66,9.4,27.91,44.52,1.63,8.87,90.4,9.6,866
Kansas,Osage,50.01,49.99,7.15,17.3,7.46,9.26,10.84,12.45,16.34,11.08,8.12,95.43,0.58,0.15,0.24,0.01,0.27,3.32,3.4,93.09,13.73,20.43,22.65,18.49,24.54,42.62,1.92,11.81,90.9,9.1,867
Kansas,Osborne,49.99,50.01,6.69,15.02,6.98,11.61,9.54,10.34,16.7,11.34,11.78,95.38,0.85,0.21,0.12,0.0,0.85,2.59,2.15,94.05,19.29,21.38,24.09,11.58,23.42,44.68,1.03,9.46,93.28,6.72,869
Kansas,Ottawa,51.71,48.29,6.06,17.82,6.3,9.24,12.32,12.52,15.85,11.65,8.24,96.23,0.4,1.04,0.79,0.0,0.0,1.53,2.99,94.03,11.83,23.59,18.06,18.86,27.66,45.21,1.2,9.82,93.5,6.5,870
Kansas,Pawnee,48.39,51.61,5.35,13.8,7.07,8.13,11.34,12.19,16.92,13.44,11.75,93.4,2.52,0.25,0.27,0.0,2.23,1.32,7.49,88.14,10.27,32.52,23.0,16.52,17.4,44.08,0.93,10.65,89.59,10.41,872
Kansas,Phillips,49.92,50.08,7.24,16.5,7.53,9.93,9.93,10.68,15.54,12.99,9.66,95.83,1.21,0.33,0.9,0.21,0.06,1.46,3.32,93.53,14.1,23.05,28.43,13.73,20.69,44.37,0.88,8.36,94.49,5.51,873
Kansas,Pottawatomie,49.44,50.56,9.39,21.61,6.61,12.14,13.01,10.85,12.66,8.36,5.37,93.78,1.65,0.67,0.69,0.0,0.27,2.94,5.29,89.42,8.84,14.83,19.09,17.05,39.74,43.08,0.91,11.27,95.45,4.55,876
Kansas,Pratt,50.03,49.97,8.44,19.14,9.66,9.69,9.94,10.04,14.34,9.93,8.83,93.5,1.79,0.27,0.2,0.0,0.2,4.04,7.19,87.98,9.58,25.11,21.08,17.97,23.31,42.99,1.63,9.04,91.25,8.75,878
Kansas,Rawlins,52.71,47.29,6.52,15.15,3.79,11.85,10.06,11.89,14.91,13.85,11.98,92.95,0.57,1.26,0.12,0.0,3.63,1.47,7.62,89.16,14.05,18.94,20.81,22.2,23.99,44.89,0.45,7.17,92.71,7.29,880
Kansas,Reno,48.94,51.06,6.91,17.92,8.19,9.93,11.83,11.54,14.05,10.95,8.69,91.05,1.58,0.92,0.55,0.13,1.03,4.74,9.7,84.56,13.52,24.56,21.49,17.22,22.7,42.64,1.92,10.98,90.35,9.65,882
Kansas,Republic,49.92,50.08,7.2,15.7,6.69,7.84,9.46,10.61,16.85,13.29,12.36,96.83,0.97,0.47,0.35,0.0,0.42,0.95,2.15,94.73,13.16,27.35,22.21,18.54,18.6,42.66,0.4,8.39,95.84,4.16,884
Kansas,Rice,50.62,49.38,7.5,17.23,11.25,10.72,10.28,10.64,14.58,9.77,8.04,90.52,1.91,0.49,0.56,0.31,2.19,4.01,11.7,82.66,16.05,22.99,19.36,15.77,20.66,45.03,2.23,10.21,93.31,6.69,886
Kansas,Riley,49.15,50.85,7.23,14.02,29.15,13.49,9.94,8.01,8.53,5.85,3.78,82.79,5.24,0.41,5.22,0.19,1.34,4.81,7.66,77.82,17.05,23.16,16.56,9.97,24.48,50.36,2.58,16.19,94.02,5.98,888
Kansas,Rooks,47.48,52.52,8.54,16.62,6.31,8.95,10.22,10.93,16.18,11.87,10.37,95.88,1.56,0.0,0.23,0.17,0.33,1.83,2.23,94.79,10.75,26.57,24.86,16.06,21.66,43.32,1.04,8.25,93.38,6.62,889
Kansas,Rush,50.92,49.08,7.78,14.51,7.6,9.79,8.5,12.74,15.41,12.7,10.97,93.41,0.0,0.0,0.83,0.0,0.35,5.41,3.12,92.02,18.92,19.33,22.01,24.54,15.2,44.36,1.56,8.12,95.66,4.34,891
Kansas,Russell,49.26,50.74,8.07,15.97,6.09,9.82,10.4,11.41,15.17,12.11,10.97,92.16,1.8,0.81,0.0,0.0,0.8,4.44,3.67,91.92,13.21,24.14,26.28,18.37,17.93,39.66,1.95,11.28,91.21,8.79,893
Kansas,Saline,49.65,50.35,7.41,17.38,8.76,11.4,11.46,12.24,14.41,9.53,7.41,87.36,2.81,0.33,2.05,0.02,1.98,5.45,11.68,79.92,12.31,24.47,21.56,14.15,26.01,46.26,1.81,10.2,90.4,9.6,895
Kansas,Scott,51.31,48.69,8.21,20.28,7.52,9.67,10.82,12.6,13.17,10.05,7.68,91.56,0.0,0.0,1.61,0.0,4.38,2.45,18.82,77.94,12.41,27.8,13.29,20.79,25.71,45.41,0.44,7.93,93.26,6.74,897
Kansas,Sedgwick,49.14,50.86,8.4,18.83,9.55,12.53,12.25,11.5,12.63,8.54,5.78,76.27,8.27,0.9,4.32,0.05,3.97,6.22,14.88,67.62,13.59,20.37,19.28,15.02,31.37,44.89,2.27,11.28,89.6,10.4,898
Kansas,Seward,52.53,47.47,10.37,22.95,10.93,12.82,12.22,11.77,9.7,4.38,4.85,57.34,3.99,0.81,2.62,0.18,25.03,10.04,62.48,29.08,13.96,25.73,25.6,13.14,20.18,44.8,1.69,10.96,83.87,16.13,900
Kansas,Shawnee,48.24,51.76,7.92,17.24,8.35,11.08,11.84,12.0,13.92,10.33,7.32,81.05,8.05,0.8,1.34,0.03,3.61,5.12,12.78,73.21,12.04,21.29,18.79,15.96,30.9,44.46,1.83,10.91,92.66,7.34,902
Kansas,Sheridan,50.97,49.03,6.6,18.76,4.43,10.55,12.12,9.3,15.7,11.59,10.95,96.14,0.76,0.6,0.0,0.0,1.57,0.93,5.56,92.43,10.75,19.65,17.75,15.3,36.55,45.37,1.25,5.48,92.31,7.69,904
Kansas,Sherman,50.87,49.13,8.17,17.44,8.62,9.3,13.43,9.51,13.91,11.35,8.27,89.85,0.98,0.52,0.89,0.0,5.67,2.08,12.35,83.89,9.49,20.03,25.02,11.9,30.42,44.35,2.22,8.2,90.99,9.01,907
Kansas,Smith,49.46,50.54,6.17,14.45,5.88,8.34,9.93,10.83,17.56,13.66,13.18,96.01,0.28,0.42,0.79,0.0,0.06,2.43,2.49,94.15,16.04,29.72,17.79,13.97,22.34,42.05,0.88,9.62,91.2,8.8,909
Kansas,Stafford,52.62,47.38,8.45,16.76,8.05,9.6,9.28,12.32,16.08,9.75,9.7,94.51,0.02,1.25,0.0,0.0,1.05,3.17,13.67,83.02,13.04,26.06,20.62,15.16,24.91,43.59,1.52,10.22,90.15,9.85,911
Kansas,Stanton,51.15,48.85,9.7,19.0,6.8,12.25,10.95,10.2,14.3,7.85,8.95,92.1,0.0,0.2,0.0,0.0,2.25,5.45,37.05,58.15,26.4,14.65,26.05,10.5,22.4,42.15,1.0,11.35,80.4,19.6,913
Kansas,Stevens,51.87,48.13,9.21,21.3,9.34,9.66,14.13,10.26,11.96,8.84,5.3,80.85,0.62,0.04,0.0,0.0,8.14,10.35,37.29,60.78,16.15,22.8,25.29,15.61,20.14,38.94,3.16,13.25,83.51,16.49,914
Kansas,Sumner,50.71,49.29,6.93,19.25,7.47,9.61,11.47,12.11,15.27,10.11,7.77,93.64,0.54,1.25,0.53,0.0,0.81,3.22,5.64,89.37,13.83,23.61,18.93,16.09,27.49,41.51,2.3,12.12,91.58,8.42,916
Kansas,Thomas,48.76,51.24,8.68,16.32,12.45,10.82,11.3,10.73,13.55,8.95,7.2,93.66,2.26,0.38,0.51,0.0,1.01,2.17,7.02,89.1,9.21,15.59,23.82,21.6,26.07,49.06,0.72,9.07,91.13,8.87,917
