"GEO_ID","STATE","COUNTY","NAME","POPUNI","PRED0_E","PRED0_M","PRED0_PE","PRED0_PM","PRED12_E","PRED12_M","PRED12_PE","PRED12_PM","PRED3_E","PRED3_M","PRED3_PE","PRED3_PM"
0500000US48047,48,047,"Brooks County, Texas",6980,1911,657.2,27.38,9.42,2873,849.1,41.16,12.16,2196,798.8,31.46,11.44
0500000US48049,48,049,"Brown County, Texas",37304,8290,3027,22.22,8.11,19436,3350,52.1,8.98,9578,2923.4,25.68,7.84
0500000US48051,48,051,"Burleson County, Texas",18037,4129,1538.6,22.89,8.53,8364,1777,46.37,9.85,5544,1607.9,30.74,8.91
0500000US48053,48,053,"Burnet County, Texas",50043,12364,4017.7,24.71,8.03,25957,4622.9,51.87,9.24,11722,4132.8,23.42,8.26
0500000US48055,48,055,"Caldwell County, Texas",45450,9771,3562.1,21.5,7.84,22938,4159.6,50.47,9.15,12741,3694.4,28.03,8.13
0500000US48057,48,057,"Calhoun County, Texas",19710,5652,1690.2,28.68,8.58,8978,2022.3,45.55,10.26,5080,1841.4,25.77,9.34
0500000US48059,48,059,"Callahan County, Texas",14112,3993,1257.4,28.3,8.91,7291,1395.6,51.67,9.89,2828,1210.2,20.04,8.58
0500000US48061,48,061,"Cameron County, Texas",421622,80248,33809.8,19.03,8.02,202273,40413,47.97,9.59,139101,36853,32.99,8.74
0500000US48063,48,063,"Camp County, Texas",12616,2581,1009.8,20.46,8,6466,1180,51.25,9.35,3569,1068.2,28.29,8.47
0500000US48065,48,065,"Carson County, Texas",5743,1653,564.8,28.78,9.83,2914,627.4,50.74,10.92,1176,542.8,20.48,9.45
0500000US48067,48,067,"Cass County, Texas",28522,6934,2265.6,24.31,7.94,12038,2580.7,42.21,9.05,9550,2341.5,33.48,8.21
0500000US48069,48,069,"Castro County, Texas",7366,2432,683.7,33.02,9.28,3360,847.4,45.61,11.5,1574,780.2,21.37,10.59
0500000US48071,48,071,"Chambers County, Texas",48741,19636,4571.2,40.29,9.38,21076,4727.8,43.24,9.7,8029,3665.3,16.47,7.52
0500000US48073,48,073,"Cherokee County, Texas",49206,9456,3960.7,19.22,8.05,24487,4568.6,49.76,9.28,15263,4088.5,31.02,8.31
0500000US48075,48,075,"Childress County, Texas",5232,1094,657.6,20.91,12.57,2931,755.6,56.02,14.44,1207,673.1,23.07,12.87
0500000US48077,48,077,"Clay County, Texas",10251,2121,811.7,20.69,7.92,5192,904.7,50.65,8.83,2938,796.4,28.66,7.77
0500000US48079,48,079,"Cochran County, Texas",2494,454,216.7,18.2,8.69,1018,259.4,40.82,10.4,1022,233.7,40.98,9.37
0500000US48081,48,081,"Coke County, Texas",3321,603,327.5,18.16,9.86,1696,377.8,51.07,11.38,1022,344,30.77,10.36
0500000US48083,48,083,"Coleman County, Texas",7735,1493,745.4,19.3,9.64,4010,857.6,51.84,11.09,2232,776.9,28.86,10.04
0500000US48085,48,085,"Collin County, Texas",1108088,501608,98281.2,45.27,8.87,451101,100858.6,40.71,9.1,155379,78427.4,14.02,7.08
0500000US48087,48,087,"Collingsworth County, Texas",2614,681,272.9,26.05,10.44,1375,316,52.6,12.09,558,282,21.35,10.79
0500000US48089,48,089,"Colorado County, Texas",20614,4853,1666.6,23.54,8.08,10535,1978.2,51.11,9.6,5226,1822.9,25.35,8.84
0500000US48091,48,091,"Comal County, Texas",174696,64318,15043,36.82,8.61,76797,16003.8,43.96,9.16,33581,13378.2,19.22,7.66
0500000US48093,48,093,"Comanche County, Texas",13764,3334,1107.8,24.22,8.05,6837,1289.4,49.67,9.37,3593,1164.2,26.1,8.46
0500000US48095,48,095,"Concho County, Texas",3341,532,285.1,15.92,8.53,1586,338,47.47,10.12,1223,316.3,36.61,9.47
0500000US48097,48,097,"Cooke County, Texas",41880,10235,3439.7,24.44,8.21,21012,3745.6,50.17,8.94,10633,3214.6,25.39,7.68
0500000US48099,48,099,"Coryell County, Texas",75255,23227,6234.4,30.86,8.28,38967,6680,51.78,8.88,13061,5521.4,17.36,7.34
0500000US48101,48,101,"Cottle County, Texas",1381,290,166.5,21,12.06,727,196.3,52.64,14.21,364,180.9,26.36,13.1
0500000US48103,48,103,"Crane County, Texas",4666,1870,486.7,40.08,10.43,2014,584.8,43.16,12.53,782,524.5,16.76,11.24
0500000US48105,48,105,"Crockett County, Texas",3068,603,410.1,19.65,13.37,1277,499.7,41.62,16.29,1188,462.5,38.72,15.07
0500000US48107,48,107,"Crosby County, Texas",5102,870,414.7,17.05,8.13,2568,501.1,50.33,9.82,1664,458.3,32.61,8.98
0500000US48109,48,109,"Culberson County, Texas",2183,531,257,24.32,11.77,820,322.7,37.56,14.78,832,302.1,38.11,13.84
0500000US48111,48,111,"Dallam County, Texas",7154,1726,869.9,24.13,12.16,3864,1005.7,54.01,14.06,1564,870.8,21.86,12.17
0500000US48113,48,113,"Dallas County, Texas",2566264,730743,222257,28.47,8.66,1208062,246463.4,47.07,9.6,627459,213268.5,24.45,8.31
0500000US48115,48,115,"Dawson County, Texas",11014,2970,918.8,26.97,8.34,4816,1106.6,43.73,10.05,3228,1001.4,29.31,9.09
0500000US48117,48,117,"Deaf Smith County, Texas",18254,4290,1596.3,23.5,8.74,9185,1852.7,50.32,10.15,4779,1658,26.18,9.08
0500000US48119,48,119,"Delta County, Texas",5392,1959,518.6,36.33,9.62,2034,582.1,37.72,10.8,1399,516.5,25.95,9.58
0500000US48121,48,121,"Denton County, Texas",932636,404783,82979,43.4,8.9,392737,85800.5,42.11,9.2,135116,67813.7,14.49,7.27
0500000US48123,48,123,"DeWitt County, Texas",18518,4463,1487.3,24.1,8.03,8689,1743.4,46.92,9.41,5366,1585.4,28.98,8.56
0500000US48125,48,125,"Dickens County, Texas",1518,329,165.8,21.67,10.92,568,197.4,37.42,13,621,181.7,40.91,11.97
0500000US48127,48,127,"Dimmit County, Texas",8460,1686,827.8,19.93,9.78,3163,1055.4,37.39,12.48,3611,981.8,42.68,11.61
0500000US48129,48,129,"Donley County, Texas",3055,751,298.9,24.58,9.78,1495,345.2,48.94,11.3,809,315.8,26.48,10.34
0500000US48131,48,131,"Duval County, Texas",9317,1458,775.9,15.65,8.33,3606,982.3,38.7,10.54,4253,912.1,45.65,9.79
0500000US48133,48,133,"Eastland County, Texas",17370,3947,1548.8,22.72,8.92,7958,1750.7,45.81,10.08,5465,1549.4,31.46,8.92
0500000US48135,48,135,"Ector County, Texas",159352,44240,14030,27.76,8.8,74888,15480.4,47,9.71,40224,13222,25.24,8.3
0500000US48137,48,137,"Edwards County, Texas",1437,353,177.8,24.57,12.37,637,225.2,44.33,15.67,447,213.8,31.11,14.88
0500000US48139,48,139,"Ellis County, Texas",202071,76314,16431.8,37.77,8.13,87240,17261.4,43.17,8.54,38517,13985.2,19.06,6.92
0500000US48141,48,141,"El Paso County, Texas",861131,212050,72172.5,24.62,8.38,405480,83824,47.09,9.73,243601,74881.6,28.29,8.7
0500000US48143,48,143,"Erath County, Texas",40369,11999,3477,29.72,8.61,18394,3770,45.56,9.34,9976,3152.3,24.71,7.81
0500000US48145,48,145,"Falls County, Texas",15542,3354,1325.2,21.58,8.53,7575,1567.9,48.74,10.09,4613,1441.9,29.68,9.28
0500000US48147,48,147,"Fannin County, Texas",34245,9291,2606.7,27.13,7.61,16941,2907.5,49.47,8.49,8013,2546.1,23.4,7.43
0500000US48149,48,149,"Fayette County, Texas",24676,5008,1991.3,20.3,8.07,12800,2341.5,51.87,9.49,6868,2147.2,27.83,8.7
0500000US48151,48,151,"Fisher County, Texas",3699,598,320.7,16.17,8.67,1859,372.9,50.26,10.08,1242,338,33.58,9.14
0500000US48153,48,153,"Floyd County, Texas",5350,1102,476.8,20.6,8.91,2434,581.5,45.5,10.87,1814,532.1,33.91,9.95
0500000US48155,48,155,"Foard County, Texas",1080,264,131,24.44,12.13,457,153.1,42.31,14.18,359,142.9,33.24,13.23
0500000US48157,48,157,"Fort Bend County, Texas",854981,327428,80728.7,38.3,9.44,385077,85588.1,45.04,10.01,142476,70437.8,16.66,8.24
0500000US48159,48,159,"Franklin County, Texas",10451,2668,995.6,25.53,9.53,4980,1127.9,47.65,10.79,2803,1000.3,26.82,9.57
0500000US48161,48,161,"Freestone County, Texas",18410,4368,1615.7,23.73,8.78,8826,1852.1,47.94,10.06,5216,1668.4,28.33,9.06
0500000US48163,48,163,"Frio County, Texas",15587,3408,1397.7,21.86,8.97,7767,1729.2,49.83,11.09,4412,1571.7,28.31,10.08
0500000US48165,48,165,"Gaines County, Texas",21887,4754,2081.3,21.72,9.51,12393,2311.5,56.62,10.56,4740,1899.5,21.66,8.68
0500000US48167,48,167,"Galveston County, Texas",351866,126924,34181.1,36.07,9.71,153604,35830.7,43.65,10.18,71338,29200.9,20.27,8.3
0500000US48169,48,169,"Garza County, Texas",4242,1129,486.3,26.61,11.46,2189,571.2,51.6,13.47,924,509.7,21.78,12.02
0500000US48171,48,171,"Gillespie County, Texas",27293,5471,2123.5,20.05,7.78,13674,2521.4,50.1,9.24,8148,2334.6,29.85,8.55
0500000US48173,48,173,"Glasscock County, Texas",1149,286,142.1,24.89,12.37,668,160.2,58.14,13.94,195,137.8,16.97,11.99
0500000US48175,48,175,"Goliad County, Texas",7152,2195,627.7,30.69,8.78,3452,732.8,48.27,10.25,1505,666.7,21.04,9.32
0500000US48177,48,177,"Gonzales County, Texas",19586,3823,1593.6,19.52,8.14,9796,1906.4,50.02,9.73,5967,1734.3,30.47,8.85
0500000US48179,48,179,"Gray County, Texas",19304,4449,1879,23.05,9.73,10074,2024.5,52.19,10.49,4781,1722.4,24.77,8.92
0500000US48181,48,181,"Grayson County, Texas",138098,43740,10965.1,31.67,7.94,65243,11749.5,47.24,8.51,29115,9865.9,21.08,7.14
0500000US48183,48,183,"Gregg County, Texas",122091,35963,10199.7,29.46,8.35,57238,10943.9,46.88,8.96,28890,9215.6,23.66,7.55
0500000US48185,48,185,"Grimes County, Texas",27625,6295,2360,22.79,8.54,12985,2741.2,47,9.92,8345,2463.9,30.21,8.92
0500000US48187,48,187,"Guadalupe County, Texas",175847,59778,15372.2,33.99,8.74,81167,16553.1,46.16,9.41,34902,13867.8,19.85,7.89
0500000US48189,48,189,"Hale County, Texas",29938,8338,2674.7,27.85,8.93,13175,3029,44.01,10.12,8425,2685.8,28.14,8.97
0500000US48191,48,191,"Hall County, Texas",2843,397,284.5,13.96,10.01,1480,340.2,52.06,11.97,966,315,33.98,11.08
0500000US48193,48,193,"Hamilton County, Texas",8218,2211,709.3,26.9,8.63,3806,806.9,46.31,9.82,2201,728.2,26.78,8.86
0500000US48195,48,195,"Hansford County, Texas",5156,1031,501.5,20,9.73,2873,590.9,55.72,11.46,1252,527.1,24.28,10.22
0500000US48197,48,197,"Hardeman County, Texas",3551,616,349.8,17.35,9.85,1703,403,47.96,11.35,1232,360.8,34.69,10.16
0500000US48199,48,199,"Hardin County, Texas",56973,17801,4759.7,31.24,8.35,25809,5209,45.3,9.14,13363,4408.6,23.45,7.74
0500000US48201,48,201,"Harris County, Texas",4699872,1363037,440006.6,29,9.36,2129851,484569.9,45.32,10.31,1206984,415988.7,25.68,8.85
0500000US48203,48,203,"Harrison County, Texas",68449,17326,5442.3,25.31,7.95,33132,6150.5,48.4,8.99,17991,5411.3,26.28,7.91
0500000US48205,48,205,"Hartley County, Texas",4351,1668,470,38.34,10.8,2067,535,47.51,12.3,616,470.5,14.16,10.81
0500000US48207,48,207,"Haskell County, Texas",5006,1306,468.8,26.09,9.36,2383,544,47.6,10.87,1317,492.3,26.31,9.83
0500000US48209,48,209,"Hays County, Texas",248534,80262,22796.3,32.29,9.17,119886,24224.2,48.24,9.75,48386,19807.7,19.47,7.97
0500000US48211,48,211,"Hemphill County, Texas",3271,1104,361.1,33.75,11.04,1429,412.6,43.69,12.61,738,360.8,22.56,11.03
0500000US48213,48,213,"Henderson County, Texas",83042,21172,6717.2,25.5,8.09,37547,7634.1,45.21,9.19,24323,6800.3,29.29,8.19
0500000US48215,48,215,"Hidalgo County, Texas",876117,170296,72471.9,19.44,8.27,415684,85477.9,47.45,9.76,290137,76966.8,33.12,8.78
0500000US48217,48,217,"Hill County, Texas",36205,9344,2624.3,25.81,7.25,16804,2999.8,46.41,8.29,10057,2672.1,27.78,7.38
0500000US48219,48,219,"Hockley County, Texas",20774,4514,1689.3,21.73,8.13,10912,1993.9,52.53,9.6,5348,1778.3,25.74,8.56
0500000US48221,48,221,"Hood County, Texas",63996,17045,5049.7,26.63,7.89,31691,5562.5,49.52,8.69,15260,4830.3,23.85,7.55
0500000US48223,48,223,"Hopkins County, Texas",37149,9581,2828.1,25.79,7.61,18663,3087.1,50.24,8.31,8905,2642.4,23.97,7.11
0500000US48225,48,225,"Houston County, Texas",19928,5019,1602.3,25.19,8.04,8039,1892.1,40.34,9.49,6870,1756.8,34.47,8.82
0500000US48227,48,227,"Howard County, Texas",29138,7839,2548.7,26.9,8.75,13847,2845.5,47.52,9.77,7452,2470,25.57,8.48
0500000US48229,48,229,"Hudspeth County, Texas",3259,376,264,11.54,8.1,1587,319.7,48.7,9.81,1296,290.7,39.77,8.92
0500000US48231,48,231,"Hunt County, Texas",101230,27898,7657.7,27.56,7.56,47365,8384.9,46.79,8.28,25967,7139.4,25.65,7.05
0500000US48233,48,233,"Hutchinson County, Texas",20383,6175,1786,30.29,8.76,8902,2022.6,43.67,9.92,5306,1769.9,26.03,8.68
0500000US48235,48,235,"Irion County, Texas",1552,275,188.1,17.72,12.12,784,212.8,50.52,13.71,493,187.6,31.77,12.09
0500000US48237,48,237,"Jack County, Texas",7753,1667,737.6,21.5,9.51,3666,825.4,47.28,10.65,2420,715.4,31.21,9.23
0500000US48239,48,239,"Jackson County, Texas",15065,5450,1210.1,36.18,8.03,6765,1410.8,44.91,9.36,2850,1278.2,18.92,8.48
0500000US48241,48,241,"Jasper County, Texas",32454,7758,2747.5,23.9,8.47,14491,3100.7,44.65,9.55,10205,2763,31.44,8.51
0500000US48243,48,243,"Jeff Davis County, Texas",1869,496,227.4,26.54,12.17,865,283.5,46.28,15.17,508,270.3,27.18,14.46
0500000US48245,48,245,"Jefferson County, Texas",239438,65601,21827.6,27.4,9.12,110662,23654.6,46.22,9.88,63175,20379.7,26.38,8.51
0500000US48247,48,247,"Jim Hogg County, Texas",4798,602,469.3,12.55,9.78,2380,603.7,49.6,12.58,1816,565.6,37.85,11.79
0500000US48249,48,249,"Jim Wells County, Texas",38813,7036,3333,18.13,8.59,18353,3966.7,47.29,10.22,13424,3625.6,34.59,9.34
0500000US48251,48,251,"Johnson County, Texas",185526,62968,15432.3,33.94,8.32,89408,16015.2,48.19,8.63,33150,12769.2,17.87,6.88
0500000US48253,48,253,"Jones County, Texas",15013,3303,1293.6,22,8.62,7338,1475.7,48.88,9.83,4372,1307.8,29.12,8.71
0500000US48255,48,255,"Karnes County, Texas",12414,2478,1108.1,19.96,8.93,5682,1330.3,45.77,10.72,4254,1207.9,34.27,9.73
0500000US48257,48,257,"Kaufman County, Texas",157459,51638,13309.6,32.79,8.45,76623,14162.3,48.66,8.99,29198,11596.9,18.54,7.37
0500000US48259,48,259,"Kendall County, Texas",46742,14579,3841.4,31.19,8.22,23134,4170.2,49.49,8.92,9029,3547.5,19.32,7.59
0500000US48261,48,261,"Kenedy County, Texas",340,62,48.4,18.24,14.24,151,61.2,44.41,18,127,57.6,37.35,16.94
0500000US48263,48,263,"Kent County, Texas",739,154,88.1,20.84,11.92,367,100,49.66,13.53,218,93.5,29.5,12.65
0500000US48265,48,265,"Kerr County, Texas",52164,12428,3903,23.82,7.48,24700,4529.5,47.35,8.68,15036,4152.5,28.82,7.96
0500000US48267,48,267,"Kimble County, Texas",4356,1247,404,28.63,9.27,1906,480.8,43.76,11.04,1203,445.7,27.62,10.23
0500000US48269,48,269,"King County, Texas",258,56,38,21.71,14.73,152,42.5,58.91,16.47,50,36.7,19.38,14.22
0500000US48271,48,271,"Kinney County, Texas",2873,711,355.7,24.75,12.38,1294,446,45.04,15.52,868,421.7,30.21,14.68
0500000US48273,48,273,"Kleberg County, Texas",29629,7407,2601.1,25,8.78,13515,2967.9,45.61,10.02,8707,2644,29.39,8.92
0500000US48275,48,275,"Knox County, Texas",3347,780,321.1,23.3,9.59,1542,377.6,46.07,11.28,1025,346.6,30.62,10.36
0500000US48277,48,277,"Lamar County, Texas",49889,12658,4130.9,25.37,8.28,25122,4563.4,50.36,9.15,12109,3974.3,24.27,7.97
0500000US48279,48,279,"Lamb County, Texas",12858,2187,1024.3,17.01,7.97,6965,1232.7,54.17,9.59,3706,1119.3,28.82,8.71
0500000US48281,48,281,"Lampasas County, Texas",22206,6485,1760.6,29.2,7.93,9914,1995,44.65,8.98,5807,1765.5,26.15,7.95
0500000US48283,48,283,"La Salle County, Texas",5291,1108,564.4,20.94,10.67,2709,704.4,51.2,13.31,1474,657.7,27.86,12.43
0500000US48285,48,285,"Lavaca County, Texas",20509,5451,1482,26.58,7.23,9541,1708.4,46.52,8.33,5517,1548.2,26.9,7.55
0500000US48287,48,287,"Lee County, Texas",17366,4131,1477,23.79,8.51,8632,1708.7,49.71,9.84,4603,1525.9,26.51,8.79
0500000US48289,48,289,"Leon County, Texas",15952,3468,1350.7,21.74,8.47,7712,1552.6,48.35,9.73,4772,1398.4,29.91,8.77
0500000US48291,48,291,"Liberty County, Texas",93112,22924,8345.5,24.62,8.96,46078,9079.8,49.49,9.75,24110,7601.5,25.89,8.16
0500000US48293,48,293,"Limestone County, Texas",21029,3877,1731,18.44,8.23,10987,2025.3,52.25,9.63,6165,1854.7,29.32,8.82
0500000US48295,48,295,"Lipscomb County, Texas",2928,545,253.6,18.61,8.66,1568,296,53.55,10.11,815,263.9,27.83,9.01
0500000US48297,48,297,"Live Oak County, Texas",10486,2056,951.4,19.61,9.07,4775,1129.5,45.54,10.77,3655,1040.1,34.86,9.92
0500000US48299,48,299,"Llano County, Texas",21978,4686,1732.5,21.32,7.88,10387,2071.5,47.26,9.43,6905,1932.8,31.42,8.79
0500000US48301,48,301,"Loving County, Texas",57,17,9.6,29.82,16.84,26,10.3,45.61,18.07,14,8.1,24.56,14.21
0500000US48303,48,303,"Lubbock County, Texas",304680,94154,29298.4,30.9,9.62,145611,31217.2,47.79,10.25,64915,25756.2,21.31,8.45
0500000US48305,48,305,"Lynn County, Texas",5674,1616,479.9,28.48,8.46,2638,553,46.49,9.75,1420,485.5,25.03,8.56
0500000US48307,48,307,"McCulloch County, Texas",7523,1727,751.9,22.96,9.99,3785,881,50.31,11.71,2011,801.1,26.73,10.65
0500000US48309,48,309,"McLennan County, Texas",256944,75198,21395.4,29.27,8.33,122494,23130.6,47.67,9,59252,19693.2,23.06,7.66
0500000US48311,48,311,"McMullen County, Texas",608,99,76.8,16.28,12.63,237,92.3,38.98,15.18,272,85.7,44.74,14.1
0500000US48313,48,313,"Madison County, Texas",11541,1922,1096,16.65,9.5,5692,1286.4,49.32,11.15,3927,1163.6,34.03,10.08
0500000US48315,48,315,"Marion County, Texas",9592,1717,858,17.9,8.94,5053,991.1,52.68,10.33,2822,918.4,29.42,9.57
0500000US48317,48,317,"Martin County, Texas",5209,1049,605.8,20.14,11.63,2683,692.3,51.51,13.29,1477,595.9,28.35,11.44
0500000US48319,48,319,"Mason County, Texas",3943,591,398.7,14.99,10.11,2304,477,58.43,12.1,1048,442.6,26.58,11.22
0500000US48321,48,321,"Matagorda County, Texas",36262,8146,3540.7,22.46,9.76,16293,4051.4,44.93,11.17,11823,3609.5,32.6,9.95
0500000US48323,48,323,"Maverick County, Texas",57204,11615,4756.3,20.3,8.31,27070,5802.9,47.32,10.14,18519,5309.5,32.37,9.28
0500000US48325,48,325,"Medina County, Texas",50166,13963,3974.9,27.83,7.92,23055,4607.1,45.96,9.18,13148,4097.6,26.21,8.17
0500000US48327,48,327,"Menard County, Texas",1980,383,219.4,19.34,11.08,816,269.1,41.21,13.59,781,255.1,39.44,12.88
0500000US48329,48,329,"Midland County, Texas",167525,58586,15646.7,34.97,9.34,74060,16805.7,44.21,10.03,34879,13878.6,20.82,8.28
0500000US48331,48,331,"Milam County, Texas",24942,6214,1999.2,24.91,8.02,11902,2326.9,47.72,9.33,6826,2104.7,27.37,8.44
0500000US48333,48,333,"Mills County, Texas",4445,1419,369.4,31.92,8.31,1994,428.5,44.86,9.64,1032,394,23.22,8.86
0500000US48335,48,335,"Mitchell County, Texas",7599,1833,723.5,24.12,9.52,4111,843,54.1,11.09,1655,756.5,21.78,9.96
0500000US48337,48,337,"Montague County, Texas",20365,5224,1762.7,25.65,8.66,9557,1976.6,46.93,9.71,5584,1733.6,27.42,8.51
0500000US48339,48,339,"Montgomery County, Texas",647105,242492,61636.8,37.47,9.53,283094,64030.7,43.75,9.89,121519,50797.7,18.78,7.85
0500000US48341,48,341,"Moore County, Texas",21079,6222,1973.2,29.52,9.36,9171,2236,43.51,10.61,5686,1955.7,26.97,9.28
0500000US48343,48,343,"Morris County, Texas",12016,2949,1042.2,24.54,8.67,5033,1203.6,41.89,10.02,4034,1100.7,33.57,9.16
0500000US48345,48,345,"Motley County, Texas",1067,152,119.2,14.25,11.17,588,139.1,55.11,13.04,327,127.2,30.65,11.92
0500000US48347,48,347,"Nacogdoches County, Texas",60631,15554,4753.4,25.65,7.84,28984,5386.9,47.8,8.88,16093,4739,26.54,7.82
0500000US48349,48,349,"Navarro County, Texas",53408,10779,4034,20.18,7.55,27141,4528.4,50.82,8.48,15488,3970.4,29,7.43
0500000US48351,48,351,"Newton County, Texas",11730,2798,1070.8,23.85,9.13,5311,1204.8,45.28,10.27,3621,1078.2,30.87,9.19
0500000US48353,48,353,"Nolan County, Texas",14370,3069,1262.1,21.36,8.78,7313,1472.9,50.89,10.25,3988,1322.1,27.75,9.2
0500000US48355,48,355,"Nueces County, Texas",349199,95418,30199.1,27.32,8.65,160553,33942.7,45.98,9.72,93228,29967.6,26.7,8.58
0500000US48357,48,357,"Ochiltree County, Texas",9764,2224,884.7,22.78,9.06,4968,1037.9,50.88,10.63,2572,910,26.34,9.32
0500000US48359,48,359,"Oldham County, Texas",1526,399,154.5,26.15,10.12,505,170.5,33.09,11.17,622,146.5,40.76,9.6
0500000US48361,48,361,"Orange County, Texas",84586,27057,7052.7,31.99,8.34,38921,7713,46.01,9.12,18608,6539.3,22,7.73
0500000US48363,48,363,"Palo Pinto County, Texas",28631,8036,2499.1,28.07,8.73,13956,2711.6,48.74,9.47,6639,2320.6,23.19,8.11
0500000US48365,48,365,"Panola County, Texas",22505,5611,1962.4,24.93,8.72,11109,2228.7,49.36,9.9,5785,1999.7,25.71,8.89
0500000US48367,48,367,"Parker County, Texas",156202,60227,12224.2,38.56,7.83,68485,12824.8,43.84,8.21,27490,10272.2,17.6,6.58
0500000US48369,48,369,"Parmer County, Texas",9787,2132,782.7,21.78,8,4802,947,49.07,9.68,2853,853.8,29.15,8.72
0500000US48371,48,371,"Pecos County, Texas",13242,3519,1216,26.57,9.18,5187,1501.8,39.17,11.34,4536,1372.6,34.25,10.37
0500000US48373,48,373,"Polk County, Texas",48229,10811,3895.7,22.42,8.08,23425,4402.7,48.57,9.13,13993,3915.5,29.01,8.12
0500000US48375,48,375,"Potter County, Texas",110907,29426,10075.4,26.53,9.08,52334,11002.5,47.19,9.92,29147,9458.1,26.28,8.53
0500000US48377,48,377,"Presidio County, Texas",6140,1199,632.8,19.53,10.31,3188,828.8,51.92,13.5,1753,789.7,28.55,12.86
0500000US48379,48,379,"Rains County, Texas",12501,2727,1078.6,21.81,8.63,6359,1221.1,50.87,9.77,3415,1091.7,27.32,8.73
0500000US48381,48,381,"Randall County, Texas",141840,51939,12682.4,36.62,8.94,64472,13400.5,45.45,9.45,25429,10980.5,17.93,7.74
0500000US48383,48,383,"Reagan County, Texas",3253,561,329,17.25,10.11,2182,394.1,67.08,12.11,510,350.1,15.68,10.76
0500000US48385,48,385,"Real County, Texas",2826,366,335.3,12.95,11.86,1357,405.9,48.02,14.36,1103,383,39.03,13.55
0500000US48387,48,387,"Red River County, Texas",11544,2008,921.7,17.39,7.98,5450,1065.3,47.21,9.23,4086,979.7,35.4,8.49
0500000US48389,48,389,"Reeves County, Texas",11709,2603,1020,22.23,8.71,5849,1279.9,49.95,10.93,3257,1172.5,27.82,10.01
0500000US48391,48,391,"Refugio County, Texas",6739,1240,585.3,18.4,8.69,3476,711.5,51.58,10.56,2023,661.3,30.02,9.81
0500000US48393,48,393,"Roberts County, Texas",797,181,106,22.71,13.3,473,118.4,59.35,14.86,143,103.3,17.94,12.96
0500000US48395,48,395,"Robertson County, Texas",16934,3689,1418.8,21.78,8.38,8768,1661.6,51.78,9.81,4477,1515.8,26.44,8.95
0500000US48397,48,397,"Rockwall County, Texas",116264,51088,11132,43.94,9.57,45463,11488.8,39.1,9.88,19713,9085,16.96,7.81
0500000US48399,48,399,"Runnels County, Texas",9928,2325,875,23.42,8.81,4814,1018.3,48.49,10.26,2789,922,28.09,9.29
0500000US48401,48,401,"Rusk County, Texas",47315,13130,3754.5,27.75,7.94,21128,4286.8,44.65,9.06,13057,3824.2,27.6,8.08
0500000US48403,48,403,"Sabine County, Texas",10039,2155,917.3,21.47,9.14,4236,1064.2,42.2,10.6,3648,985.6,36.34,9.82
0500000US48405,48,405,"San Augustine County, Texas",7922,1271,724,16.04,9.14,3703,851.3,46.74,10.75,2948,794.6,37.21,10.03
0500000US48407,48,407,"San Jacinto County, Texas",27863,5933,2358.3,21.29,8.46,13688,2703,49.13,9.7,8242,2411.8,29.58,8.66
0500000US48409,48,409,"San Patricio County, Texas",69383,18433,5386.7,26.57,7.76,33503,6194.6,48.29,8.93,17447,5437.1,25.15,7.84
0500000US48411,48,411,"San Saba County, Texas",5285,1178,486.8,22.29,9.21,2779,571,52.58,10.8,1328,518.1,25.13,9.8
0500000US48413,48,413,"Schleicher County, Texas",2429,531,261.4,21.86,10.76,1349,315.9,55.54,13.01,549,290.1,22.6,11.94
0500000US48415,48,415,"Scurry County, Texas",15323,4548,1350.1,29.68,8.81,6788,1567.2,44.3,10.23,3987,1384.9,26.02,9.04
0500000US48417,48,417,"Shackelford County, Texas",3207,1181,339.3,36.83,10.58,1382,378.6,43.09,11.81,644,329.2,20.08,10.27
0500000US48419,48,419,"Shelby County, Texas",23939,4618,1989,19.29,8.31,11497,2288,48.03,9.56,7824,2045.1,32.68,8.54
0500000US48421,48,421,"Sherman County, Texas",2796,854,317.1,30.54,11.34,1099,369.5,39.31,13.22,843,326.4,30.15,11.67
0500000US48423,48,423,"Smith County, Texas",233501,65182,19025.5,27.92,8.15,111146,20890,47.6,8.95,57173,17942.5,24.49,7.68
0500000US48425,48,425,"Somervell County, Texas",9464,2332,946.5,24.64,10,5143,1058.8,54.34,11.19,1989,923.3,21.02,9.76
0500000US48427,48,427,"Starr County, Texas",65431,10636,4899.3,16.26,7.49,30775,6142.3,47.03,9.39,24020,5592.6,36.71,8.55
0500000US48429,48,429,"Stephens County, Texas",8600,2460,779.7,28.6,9.07,3761,896.1,43.73,10.42,2379,797.7,27.66,9.28
0500000US48431,48,431,"Sterling County, Texas",1381,390,164,28.24,11.88,749,185.9,54.24,13.46,242,163.2,17.52,11.82
0500000US48433,48,433,"Stonewall County, Texas",1217,161,141.5,13.23,11.63,788,165.6,64.75,13.61,268,153.8,22.02,12.64
0500000US48435,48,435,"Sutton County, Texas",3315,941,373.7,28.39,11.27,1546,454.9,46.64,13.72,828,417.4,24.98,12.59
0500000US48437,48,437,"Swisher County, Texas",6487,1755,632.6,27.05,9.75,2616,758.7,40.33,11.7,2116,688.4,32.62,10.61
0500000US48439,48,439,"Tarrant County, Texas",2109815,721307,184178.3,34.19,8.73,959663,195891.7,45.49,9.28,428845,162200.8,20.33,7.69
