state,declarationDate,incidentType,designatedArea
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Chariton (County)
NY,2013-07-12T18:38:00.000Z,Flood,Otsego (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Clark (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Howard (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Iron (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Knox (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Lewis (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Lincoln (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Marion (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Miller (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Montgomery (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Osage (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Maries (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Pike (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Putnam (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Ralls (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Perry (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),St. Charles (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Ste. Genevieve (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),St. Louis (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Scotland (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Stoddard (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Sullivan (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Texas (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Shelby (County)
MO,2013-07-18T21:50:00.000Z,Severe Storm(s),Webster (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Big Stone (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Douglas (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Benton (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Faribault (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Fillmore (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Freeborn (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Grant (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Hennepin (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Houston (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),McLeod (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Morrison (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Pope (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Sibley (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Stearns (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Stevens (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Swift (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Traverse (County)
MN,2013-07-25T14:16:00.000Z,Severe Storm(s),Wilkin (County)
WV,2013-07-26T07:45:00.000Z,Flood,Mason (County)
WV,2013-07-26T07:45:00.000Z,Flood,Roane (County)
CO,2013-07-26T11:11:00.000Z,Fire,Fremont (County)
CO,2013-07-26T18:55:00.000Z,Fire,El Paso (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Allamakee (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Audubon (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Butler (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Cedar (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Clayton (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Delaware (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Grundy (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Benton (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Buchanan (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Howard (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Jones (County)
IA,2013-07-31T19:15:00.000Z,Severe Storm(s),Winneshiek (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Beadle (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Codington (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Deuel (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Grant (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Hamlin (County)
TX,2013-08-02T09:10:00.000Z,Other,McLennan (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Hughes (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Kingsbury (County)
SD,2013-08-02T13:50:00.000Z,Severe Storm(s),Spink (County)
FL,2013-08-02T18:30:00.000Z,Severe Storm(s),Bay (County)
FL,2013-08-02T18:30:00.000Z,Severe Storm(s),Holmes (County)
FL,2013-08-02T18:30:00.000Z,Severe Storm(s),Walton (County)
FL,2013-08-02T18:30:00.000Z,Severe Storm(s),Washington (County)
NH,2013-08-02T19:30:00.000Z,Severe Storm(s),Cheshire (County)
NH,2013-08-02T19:30:00.000Z,Severe Storm(s),Grafton (County)
NH,2013-08-02T19:30:00.000Z,Severe Storm(s),Sullivan (County)
VT,2013-08-02T18:12:00.000Z,Flood,Caledonia (County)
VT,2013-08-02T18:12:00.000Z,Flood,Chittenden (County)
VT,2013-08-02T18:12:00.000Z,Flood,Orange (County)
VT,2013-08-02T18:12:00.000Z,Flood,Rutland (County)
VT,2013-08-02T18:12:00.000Z,Flood,Orleans (County)
VT,2013-08-02T18:12:00.000Z,Flood,Washington (County)
VT,2013-08-02T18:12:00.000Z,Flood,Windsor (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Ashland (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Bayfield (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Crawford (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Grant (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Iowa (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Richland (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),St. Croix (County)
CA,2013-08-29T16:30:00.000Z,Fire,Karuk Reservation
AR,2013-09-04T11:25:00.000Z,Severe Storm(s),Benton (County)
AR,2013-09-04T11:25:00.000Z,Severe Storm(s),Boone (County)
AR,2013-09-04T11:25:00.000Z,Severe Storm(s),Madison (County)
AR,2013-09-04T11:25:00.000Z,Severe Storm(s),Marion (County)
AR,2013-09-04T11:25:00.000Z,Severe Storm(s),Newton (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Barry (County)
WI,2013-08-08T12:10:00.000Z,Severe Storm(s),Vernon (County)
AR,2013-09-04T11:25:00.000Z,Severe Storm(s),Carroll (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Camden (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Cedar (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Dade (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Dallas (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Laclede (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),McDonald (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Maries (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Osage (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Ozark (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Phelps (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Pulaski (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Miller (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Shannon (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Taney (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Texas (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Webster (County)
CO,2013-09-14T22:55:00.000Z,Flood,Crowley (County)
CO,2013-09-14T22:55:00.000Z,Flood,Denver (County)
CO,2013-09-14T22:55:00.000Z,Flood,Gilpin (County)
MO,2013-09-06T18:50:00.000Z,Severe Storm(s),Wright (County)
CO,2013-09-14T22:55:00.000Z,Flood,Lake (County)
CO,2013-09-14T22:55:00.000Z,Flood,Lincoln (County)
CO,2013-09-14T22:55:00.000Z,Flood,Sedgwick (County)
CO,2013-09-14T22:55:00.000Z,Flood,Washington (County)
CO,2013-09-14T22:55:00.000Z,Flood,Adams (County)
CO,2013-09-14T22:55:00.000Z,Flood,Arapahoe (County)
CO,2013-09-14T22:55:00.000Z,Flood,Boulder (County)
CO,2013-09-14T22:55:00.000Z,Flood,Clear Creek (County)
CO,2013-09-14T22:55:00.000Z,Flood,El Paso (County)
CO,2013-09-14T22:55:00.000Z,Flood,Fremont (County)
CO,2013-09-14T22:55:00.000Z,Flood,Jefferson (County)
CO,2013-09-14T22:55:00.000Z,Flood,Larimer (County)
CO,2013-09-14T22:55:00.000Z,Flood,Logan (County)
CO,2013-09-14T22:55:00.000Z,Flood,Morgan (County)
CO,2013-09-14T22:55:00.000Z,Flood,Weld (County)
NC,2013-09-25T09:27:00.000Z,Flood,Eastern Band of Cherokee Indians of North Carolina
NC,2013-09-25T09:27:00.000Z,Flood,Alleghany (County)
NC,2013-09-25T09:27:00.000Z,Flood,Ashe (County)
NC,2013-09-25T09:27:00.000Z,Flood,Avery (County)
NC,2013-09-25T09:27:00.000Z,Flood,Buncombe (County)
NC,2013-09-25T09:27:00.000Z,Flood,Burke (County)
NC,2013-09-25T09:27:00.000Z,Flood,Caldwell (County)
NC,2013-09-25T09:27:00.000Z,Flood,Jackson (County)
NC,2013-09-25T09:27:00.000Z,Flood,Macon (County)
NC,2013-09-25T09:27:00.000Z,Flood,Madison (County)
NC,2013-09-25T09:27:00.000Z,Flood,Mitchell (County)
NC,2013-09-25T09:27:00.000Z,Flood,Polk (County)
NC,2013-09-25T09:27:00.000Z,Flood,Watauga (County)
NC,2013-09-25T09:27:00.000Z,Flood,Yancey (County)
NM,2013-09-27T18:55:00.000Z,Severe Storm(s),Santa Clara Pueblo (Indian Reservation)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Cochiti Pueblo (Indian Reservation)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Navajo Nation Reservation (Also  AZ and UT)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Sandia Pueblo (Indian Reservation)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),San Felipe Pueblo (Indian Reservation)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Santo Domingo Pueblo (Indian Reservation)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Bernalillo (County)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Colfax (County)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Luna (County)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Sandoval (County)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Sierra (County)
NM,2013-09-30T19:29:00.000Z,Severe Storm(s),Socorro (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Centre (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Clearfield (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Clinton (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Crawford (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Allegheny (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Fayette (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Jefferson (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Lawrence (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Venango (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Wayne (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Barber (County)
PA,2013-10-01T18:19:00.000Z,Severe Storm(s),Huntingdon (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Barton (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Bourbon (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Butler (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Chase (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Cherokee (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Clark (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Clay (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Cloud (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Coffey (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Comanche (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Cowley (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Dickinson (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Crawford (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Edwards (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Elk (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Ellsworth (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Ford (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Geary (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Greenwood (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Hamilton (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Harper (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Harvey (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Hodgeman (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Kingman (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Kiowa (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Lane (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Linn (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Lyon (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Marion (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),McPherson (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Meade (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Morris (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Ness (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Ottawa (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Pawnee (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Pratt (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Montgomery (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Reno (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Republic (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Saline (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Sumner (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Washington (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Wilson (County)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Rice (County)
NM,2013-10-24T17:30:00.000Z,Severe Storm(s),Santa Clara Pueblo (Indian Reservation)
NM,2013-10-29T12:39:00.000Z,Flood,Isleta Pueblo (Indian Reservation)
NM,2013-10-29T12:39:00.000Z,Flood,Navajo Nation Reservation (Also  AZ and UT)
NM,2013-10-29T12:39:00.000Z,Flood,Sandia Pueblo (Indian Reservation)
KS,2013-10-22T16:35:00.000Z,Severe Storm(s),Woodson (County)
NM,2013-10-29T12:39:00.000Z,Flood,Chaves (County)
NM,2013-10-29T12:39:00.000Z,Flood,Cibola (County)
NM,2013-10-29T12:39:00.000Z,Flood,Colfax (County)
NM,2013-10-29T12:39:00.000Z,Flood,Catron (County)
NM,2013-10-29T12:39:00.000Z,Flood,DeBaca (County)
NM,2013-10-29T12:39:00.000Z,Flood,Dona Ana (County)
NM,2013-10-29T12:39:00.000Z,Flood,Eddy (County)
NM,2013-10-29T12:39:00.000Z,Flood,Guadalupe (County)
NM,2013-10-29T12:39:00.000Z,Flood,Harding (County)
NM,2013-10-29T12:39:00.000Z,Flood,Lincoln (County)
NM,2013-10-29T12:39:00.000Z,Flood,Los Alamos (County)
NM,2013-10-29T12:39:00.000Z,Flood,McKinley (County)
NM,2013-10-29T12:39:00.000Z,Flood,Mora (County)
NM,2013-10-29T12:39:00.000Z,Flood,Otero (County)
NM,2013-10-29T12:39:00.000Z,Flood,Rio Arriba (County)
NM,2013-10-29T12:39:00.000Z,Flood,Sandoval (County)
NM,2013-10-29T12:39:00.000Z,Flood,San Juan (County)
NM,2013-10-29T12:39:00.000Z,Flood,San Miguel (County)
NM,2013-10-29T12:39:00.000Z,Flood,Santa Fe (County)
NM,2013-10-29T12:39:00.000Z,Flood,Sierra (County)
NM,2013-10-29T12:39:00.000Z,Flood,Socorro (County)
NM,2013-10-29T12:39:00.000Z,Flood,Taos (County)
NM,2013-10-29T12:39:00.000Z,Flood,Torrance (County)
NC,2013-10-29T21:05:00.000Z,Flood,Ashe (County)
NC,2013-10-29T21:05:00.000Z,Flood,Avery (County)
NC,2013-10-29T21:05:00.000Z,Flood,Catawba (County)
NC,2013-10-29T21:05:00.000Z,Flood,Lincoln (County)
NC,2013-10-29T21:05:00.000Z,Flood,Watauga (County)
NC,2013-10-29T21:05:00.000Z,Flood,Wilkes (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Adams (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Bowman (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Grant (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Hettinger (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Morton (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Sioux (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Oglala Sioux Tribe of the Pine Ridge Reservation
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Butte (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Corson (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Custer (County)
ND,2013-10-31T11:15:00.000Z,Severe Storm(s),Slope (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Cheyenne River Indian Reservation
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Fall River (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Haakon (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Dewey (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Harding (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Jackson (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Lawrence (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Meade (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Pennington (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Perkins (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Oglala Lakota (County)
SD,2013-11-08T15:54:00.000Z,Severe Storm(s),Ziebach (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Adams (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Dawes (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Dixon (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Greeley (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Howard (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Sheridan (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Sherman (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Sioux (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Thurston (County)
NE,2013-11-26T11:17:00.000Z,Severe Storm(s),Wayne (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Champaign (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Douglas (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Fayette (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Grundy (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Jasper (County)
IL,2013-11-26T18:08:00.000Z,Tornado,La Salle (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Massac (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Pope (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Tazewell (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Vermilion (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Wabash (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Washington (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Wayne (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Will (County)
IL,2013-11-26T18:08:00.000Z,Tornado,Woodford (County)
TX,2013-12-20T11:30:00.000Z,Severe Storm(s),Caldwell (County)
TX,2013-12-20T11:30:00.000Z,Severe Storm(s),Freestone (County)
TX,2013-12-20T11:30:00.000Z,Severe Storm(s),Hays (County)
TX,2013-12-20T11:30:00.000Z,Severe Storm(s),Travis (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Crawford (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Franklin (County)
CA,2013-12-13T14:00:00.000Z,Fire,Tuolumne (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Fulton (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Johnson (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Logan (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Madison (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Marion (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Newton (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Polk (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Searcy (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Sebastian (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Scott (County)
AK,2014-01-16T09:52:00.000Z,Flood,Kenai Peninsula (Borough)
AK,2014-01-23T15:30:00.000Z,Severe Storm(s),Lower Kuskokwim Regional Educational Attendance Area
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Sharp (County)
AR,2014-01-06T16:50:00.000Z,Severe Ice Storm,Van Buren (County)
AK,2014-01-23T15:30:00.000Z,Severe Storm(s),Lower Yukon Regional Educational Attendance Area
AK,2014-01-23T15:30:00.000Z,Severe Storm(s),Fairbanks North Star (Borough)
AK,2014-01-23T15:30:00.000Z,Severe Storm(s),Bering Strait Regional Educational Attendance Area
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Caledonia (County)
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Chittenden (County)
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Essex (County)
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Franklin (County)
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Grand Isle (County)
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Lamoille (County)
VT,2014-01-29T15:53:00.000Z,Severe Ice Storm,Orleans (County)
OK,2014-01-30T11:45:00.000Z,Severe Storm(s),Choctaw (County)
OK,2014-01-30T11:45:00.000Z,Severe Storm(s),Le Flore (County)
OK,2014-01-30T11:45:00.000Z,Severe Storm(s),McCurtain (County)
OK,2014-01-30T11:45:00.000Z,Severe Storm(s),Pushmataha (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Baldwin (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Bulloch (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Burke (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Butts (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Candler (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Carroll (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Columbia (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Coweta (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Dade (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Emanuel (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Fannin (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Fulton (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Gilmer (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Fayette (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Glascock (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Habersham (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Hancock (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Haralson (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Heard (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Jasper (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Jefferson (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Jenkins (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Johnson (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Jones (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Lamar (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,McDuffie (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Madison (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Meriwether (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Monroe (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Morgan (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Newton (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Pike (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Richmond (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Screven (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Pickens (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Spalding (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Taliaferro (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Twiggs (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Upson (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Walker (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Warren (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Washington (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,White (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Whitfield (County)
GA,2014-03-06T18:00:00.000Z,Severe Ice Storm,Wilkes (County)
SC,2014-03-12T10:35:00.000Z,Severe Ice Storm,Aiken (County)
SC,2014-03-12T10:35:00.000Z,Severe Ice Storm,Allendale (County)
SC,2014-03-12T10:35:00.000Z,Severe Ice Storm,Bamberg (County)
SC,2014-03-12T10:35:00.000Z,Severe Ice Storm,Barnwell (County)
